Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,52.56393368158074,54.10726643598616,53.860380116959064,53.41085,1
2,46.83757682177349,51.09027146382647,49.225903614457835,50.38925,1
3,44.255656108597286,49.49317406143345,46.98403689251508,48.55435,1
4,45.1948275862069,48.54356756756757,41.39895724713243,44.9235,1
5,44.0121107266436,48.81610017889088,36.26475228778794,40.44455,1
6,43.691715542522,49.760416666666664,32.30062393647192,36.62,1
7,44.27647058823529,52.06082830025884,28.995624731028546,34.5264,1
8,44.14185463659148,53.401779828609094,26.661760172626387,34.2055,1
9,44.022420313344135,52.99881291547958,25.98204534171769,35.01105,1
10,43.640086206896555,52.286140979689364,26.81333214983135,36.3326,1
11,43.86555891238671,51.77151446824502,28.295441808331777,37.63465,1
12,43.127024291497975,51.88659966499162,29.050208374677517,38.64845,1
13,42.82671755725191,52.04135572139303,30.01960987756796,39.6184,1
14,42.30598555211558,51.959375,30.447269925143107,40.31775,1
15,42.14370078740158,51.783808057480115,31.59005780346821,41.336,1
16,42.04433051869722,51.581295843520785,32.49694261523989,41.8854,1
17,40.29826989619377,51.48458304134548,33.16541881141787,42.03855,1
18,40.169737774627926,51.678750627195186,34.64642624375407,42.21485,1
19,41.08048595292331,51.582744987291726,34.779268767016724,41.55925,1
20,40.35693106004448,52.08730440967283,34.99109436547354,40.5224,1
21,41.60064516129032,52.7405557967868,32.90621441353506,38.8217,1
22,41.06130156885531,53.60012975778547,30.721049103402045,37.79025,1
23,40.51083423618635,54.0,30.252995642701524,38.43005,1
24,39.37266739846323,54.205283259070654,31.168189038919778,39.9013,1
25,39.841517857142854,54.14604863221884,32.954409884959524,41.3149,1
26,40.0094476744186,53.900741350906095,34.57661853749418,42.7358,1
27,41.439484978540776,53.51923613047114,36.84582414891012,43.8969,1
28,41.54831013916501,53.320119467825144,38.273803261441344,44.6389,1
29,42.426886792452834,53.152707489878544,38.428686759956946,45.18,1
30,42.40401567091087,52.37050012080213,37.28384393820372,44.57375,1
31,42.60699493787391,52.09994582881907,37.83022974607013,44.1366,1
32,43.30559167750325,52.44072716162542,36.80893665158371,43.424,1
33,43.811461794019934,52.50526632560939,33.345514171937225,42.2325,1
34,43.03939666816749,52.28032524660091,32.95034756703078,42.4418,1
35,42.10194416749751,52.24212069386758,34.38387592924891,43.2415,1
36,42.533105622701,51.921105027376804,36.12870801667075,43.69285,1
37,43.427935447968835,51.62590313085363,36.57254814151366,43.4299,1
38,40.39793004996431,52.57822668112798,35.31958867847689,42.39605,1
39,42.7400895140665,52.22837924407431,33.99087316522394,41.053,1
40,41.906168831168834,52.616481223922115,33.37123925501432,40.22055,1
41,41.204392922513726,53.02776769509982,31.836425258651445,39.21005,1
42,41.541620111731845,53.67715793441387,32.0670325715314,39.49615,1
43,42.027007648183556,53.39635749155088,31.637082936129648,39.60515,1
44,41.65008576329331,53.33247422680412,31.895376862401402,40.82425,1
45,41.843736067766386,52.97025612778849,33.86609306834707,42.5922,1
46,41.13222269084774,52.79647117296223,36.310679611650485,44.08775,1
47,42.346390845070424,52.69844868735083,39.55370265686829,45.69585,1
48,42.69555770159344,52.5115925058548,39.901749111779175,45.86475,1
