Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0317,0.8268,0.1415,1
2,0.0,0.2216,0.7784,1
3,0.0,0.0706,0.9294,1
4,0.0,0.1128,0.8872,1
5,0.0,0.0985,0.9015,1
6,0.0,0.1303,0.8697,1
7,0.0,0.1237,0.8763,1
8,0.0,0.131,0.869,1
9,0.0,0.1291,0.8709,1
10,0.0,0.13,0.87,1
11,0.0,0.1297,0.8703,1
12,0.0,0.1286,0.8714,1
13,0.0,0.1306,0.8694,1
14,0.0,0.1451,0.8549,1
15,0.0,0.1267,0.8733,1
16,0.0,0.1419,0.8581,1
17,0.0,0.126,0.874,1
18,0.0,0.1412,0.8588,1
19,0.0,0.1223,0.8777,1
20,0.0,0.1394,0.8606,1
21,0.0,0.1257,0.8743,1
22,0.0,0.1337,0.8663,1
23,0.0,0.1364,0.8636,1
24,0.0,0.1324,0.8676,1
25,0.0,0.1317,0.8683,1
26,0.0,0.1353,0.8647,1
27,0.0,0.1357,0.8643,1
28,0.0,0.13,0.87,1
29,0.0,0.1292,0.8708,1
30,0.0,0.1409,0.8591,1
31,0.0,0.132,0.868,1
32,0.0,0.1371,0.8629,1
33,0.0,0.1316,0.8684,1
34,0.0,0.1409,0.8591,1
35,0.0,0.1291,0.8709,1
36,0.0,0.136,0.864,1
37,0.0,0.1349,0.8651,1
38,0.0,0.1273,0.8727,1
39,0.0,0.1355,0.8645,1
40,0.0,0.124,0.876,1
41,0.0,0.1392,0.8608,1
42,0.0,0.1274,0.8726,1
43,0.0,0.1442,0.8558,1
44,0.0,0.1224,0.8776,1
45,0.0,0.1445,0.8555,1
46,0.0,0.1334,0.8666,1
47,0.0,0.1374,0.8626,1
48,0.0,0.1333,0.8667,1
49,0.0,0.1381,0.8619,1
50,0.0,0.1307,0.8693,1
51,0.0,0.1397,0.8603,1
52,0.0,0.123,0.877,1
53,0.0,0.144,0.856,1
54,0.0,0.1283,0.8717,1
55,0.0,0.136,0.864,1
56,0.0,0.1354,0.8646,1
57,0.0,0.1358,0.8642,1
58,0.0,0.1375,0.8625,1
59,0.0,0.1283,0.8717,1
60,0.0,0.1413,0.8587,1
61,0.0,0.1256,0.8744,1
62,0.0,0.1366,0.8634,1
63,0.0,0.1292,0.8708,1
64,0.0,0.1378,0.8622,1
65,0.0,0.1285,0.8715,1
66,0.0,0.1392,0.8608,1
67,0.0,0.1259,0.8741,1
68,0.0,0.1316,0.8684,1
69,0.0,0.1323,0.8677,1
70,0.0,0.1391,0.8609,1
71,0.0,0.1325,0.8675,1
72,0.0,0.1377,0.8623,1
73,0.0,0.1316,0.8684,1
74,0.0,0.1405,0.8595,1
75,0.0,0.1297,0.8703,1
76,0.0,0.1383,0.8617,1
77,0.0,0.1289,0.8711,1
78,0.0,0.1363,0.8637,1
79,0.0,0.1286,0.8714,1
80,0.0,0.1417,0.8583,1
81,0.0,0.1364,0.8636,1
82,0.0,0.1292,0.8708,1
83,0.0,0.1325,0.8675,1
84,0.0,0.131,0.869,1
85,0.0,0.1397,0.8603,1
86,0.0,0.142,0.858,1
87,0.0,0.1273,0.8727,1
88,0.0,0.1464,0.8536,1
89,0.0,0.1193,0.8807,1
90,0.0,0.1487,0.8513,1
91,0.0,0.126,0.874,1
92,0.0,0.1405,0.8595,1
93,0.0,0.1265,0.8735,1
94,0.0,0.1411,0.8589,1
95,0.0,0.1332,0.8668,1
96,0.0,0.1397,0.8603,1
97,0.0,0.1414,0.8586,1
98,0.0,0.1343,0.8657,1
99,0.0,0.1304,0.8696,1
100,0.0,0.1378,0.8622,1
101,0.0,0.1391,0.8609,1
102,0.0,0.1368,0.8632,1
103,0.0,0.135,0.865,1
104,0.0,0.1385,0.8615,1
105,0.0,0.134,0.866,1
106,0.0,0.133,0.867,1
107,0.0,0.1422,0.8578,1
108,0.0,0.1331,0.8669,1
109,0.0,0.1323,0.8677,1
110,0.0,0.1367,0.8633,1
111,0.0,0.1365,0.8635,1
112,0.0,0.1322,0.8678,1
113,0.0,0.1259,0.8741,1
114,0.0,0.1499,0.8501,1
115,0.0,0.1171,0.8829,1
116,0.0,0.1462,0.8538,1
117,0.0,0.1294,0.8706,1
118,0.0,0.1434,0.8566,1
119,0.0,0.1353,0.8647,1
120,0.0,0.1306,0.8694,1
121,0.0,0.1413,0.8587,1
122,0.0,0.1334,0.8666,1
123,0.0,0.1328,0.8672,1
124,0.0,0.1315,0.8685,1
125,0.0,0.1451,0.8549,1
126,0.0,0.1366,0.8634,1
127,0.0,0.1453,0.8547,1
128,0.0,0.1319,0.8681,1
