Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0502,0.824,0.1258,1
2,0.0001,0.3819,0.618,1
3,0.0,0.1386,0.8614,1
4,0.0,0.0825,0.9175,1
5,0.0,0.0745,0.9255,1
6,0.0,0.0767,0.9233,1
7,0.0,0.077,0.923,1
8,0.0,0.0761,0.9239,1
9,0.0,0.0815,0.9185,1
10,0.0,0.0799,0.9201,1
11,0.0,0.0804,0.9196,1
12,0.0,0.0844,0.9156,1
13,0.0,0.083,0.917,1
14,0.0,0.083,0.917,1
15,0.0,0.0796,0.9204,1
16,0.0,0.08,0.92,1
17,0.0,0.0822,0.9178,1
18,0.0,0.0789,0.9211,1
19,0.0,0.0877,0.9123,1
20,0.0,0.0747,0.9253,1
21,0.0,0.0867,0.9133,1
22,0.0,0.0826,0.9174,1
23,0.0,0.0767,0.9233,1
24,0.0,0.0822,0.9178,1
25,0.0,0.0836,0.9164,1
26,0.0,0.0815,0.9185,1
27,0.0,0.0796,0.9204,1
28,0.0,0.0843,0.9157,1
29,0.0,0.0818,0.9182,1
30,0.0,0.0805,0.9195,1
31,0.0,0.0774,0.9226,1
32,0.0,0.0841,0.9159,1
33,0.0,0.0859,0.9141,1
34,0.0,0.0761,0.9239,1
35,0.0,0.0871,0.9129,1
36,0.0,0.0778,0.9222,1
37,0.0,0.0814,0.9186,1
38,0.0,0.0783,0.9217,1
39,0.0,0.0764,0.9236,1
40,0.0,0.0888,0.9112,1
41,0.0,0.0826,0.9174,1
42,0.0,0.0826,0.9174,1
43,0.0,0.079,0.921,1
44,0.0,0.078,0.922,1
45,0.0,0.0789,0.9211,1
46,0.0,0.0831,0.9169,1
47,0.0,0.0828,0.9172,1
48,0.0,0.0822,0.9178,1
49,0.0,0.0748,0.9252,1
50,0.0,0.0874,0.9126,1
51,0.0,0.08,0.92,1
52,0.0,0.0874,0.9126,1
53,0.0,0.0811,0.9189,1
54,0.0,0.0835,0.9165,1
55,0.0,0.0815,0.9185,1
56,0.0,0.0838,0.9162,1
57,0.0,0.0781,0.9219,1
58,0.0,0.0827,0.9173,1
59,0.0,0.0784,0.9216,1
60,0.0,0.0786,0.9214,1
61,0.0,0.0845,0.9155,1
62,0.0,0.0838,0.9162,1
63,0.0,0.0754,0.9246,1
64,0.0,0.0782,0.9218,1
65,0.0,0.083,0.917,1
66,0.0,0.0815,0.9185,1
67,0.0,0.0812,0.9188,1
68,0.0,0.0848,0.9152,1
69,0.0,0.0839,0.9161,1
70,0.0,0.0824,0.9176,1
71,0.0,0.0779,0.9221,1
72,0.0,0.081,0.919,1
73,0.0,0.0817,0.9183,1
74,0.0,0.0834,0.9166,1
75,0.0,0.0812,0.9188,1
76,0.0,0.0783,0.9217,1
77,0.0,0.0784,0.9216,1
78,0.0,0.0844,0.9156,1
79,0.0,0.0805,0.9195,1
80,0.0,0.0753,0.9247,1
81,0.0,0.084,0.916,1
82,0.0,0.0799,0.9201,1
83,0.0,0.0792,0.9208,1
84,0.0,0.0856,0.9144,1
85,0.0,0.0837,0.9163,1
86,0.0,0.0823,0.9177,1
87,0.0,0.0856,0.9144,1
88,0.0,0.0819,0.9181,1
89,0.0,0.0814,0.9186,1
90,0.0,0.0805,0.9195,1
91,0.0,0.084,0.916,1
92,0.0,0.0825,0.9175,1
93,0.0,0.0893,0.9107,1
94,0.0,0.0798,0.9202,1
95,0.0,0.0829,0.9171,1
96,0.0,0.0801,0.9199,1
97,0.0,0.0804,0.9196,1
98,0.0,0.0808,0.9192,1
99,0.0,0.0793,0.9207,1
100,0.0,0.0788,0.9212,1
101,0.0,0.0794,0.9206,1
102,0.0,0.0816,0.9184,1
103,0.0,0.0845,0.9155,1
104,0.0,0.0801,0.9199,1
105,0.0,0.0818,0.9182,1
106,0.0,0.077,0.923,1
107,0.0,0.0834,0.9166,1
108,0.0,0.0805,0.9195,1
109,0.0,0.0835,0.9165,1
110,0.0,0.0813,0.9187,1
111,0.0,0.0841,0.9159,1
112,0.0,0.0733,0.9267,1
113,0.0,0.0824,0.9176,1
114,0.0,0.0813,0.9187,1
115,0.0,0.085,0.915,1
116,0.0,0.0769,0.9231,1
117,0.0,0.0845,0.9155,1
118,0.0,0.0843,0.9157,1
119,0.0,0.0858,0.9142,1
120,0.0,0.0823,0.9177,1
121,0.0,0.0816,0.9184,1
122,0.0,0.0859,0.9141,1
123,0.0,0.0813,0.9187,1
124,0.0,0.0833,0.9167,1
125,0.0,0.0788,0.9212,1
126,0.0,0.0832,0.9168,1
127,0.0,0.0789,0.9211,1
128,0.0,0.087,0.913,1
129,0.0,0.0813,0.9187,1
130,0.0,0.0861,0.9139,1
131,0.0,0.0795,0.9205,1
132,0.0,0.083,0.917,1
133,0.0,0.0845,0.9155,1
134,0.0,0.0869,0.9131,1
135,0.0,0.0816,0.9184,1
136,0.0,0.0806,0.9194,1
137,0.0,0.0873,0.9127,1
138,0.0,0.0796,0.9204,1
139,0.0,0.0817,0.9183,1
140,0.0,0.087,0.913,1
141,0.0,0.0839,0.9161,1
142,0.0,0.0809,0.9191,1
143,0.0,0.0867,0.9133,1
144,0.0,0.0811,0.9189,1
145,0.0,0.0829,0.9171,1
146,0.0,0.0839,0.9161,1
147,0.0,0.0825,0.9175,1
148,0.0,0.0778,0.9222,1
149,0.0,0.0851,0.9149,1
150,0.0,0.0832,0.9168,1
151,0.0,0.0845,0.9155,1
152,0.0,0.0845,0.9155,1
153,0.0,0.0768,0.9232,1
154,0.0,0.0795,0.9205,1
155,0.0,0.0803,0.9197,1
156,0.0,0.0759,0.9241,1
157,0.0,0.0747,0.9253,1
158,0.0,0.0812,0.9188,1
159,0.0,0.0827,0.9173,1
160,0.0,0.077,0.923,1
161,0.0,0.0764,0.9236,1
162,0.0,0.0864,0.9136,1
163,0.0,0.0762,0.9238,1
164,0.0,0.083,0.917,1
165,0.0,0.0801,0.9199,1
166,0.0,0.0802,0.9198,1
167,0.0,0.0875,0.9125,1
168,0.0,0.0787,0.9213,1
169,0.0,0.0864,0.9136,1
170,0.0,0.0816,0.9184,1
171,0.0,0.0797,0.9203,1
172,0.0,0.0845,0.9155,1
173,0.0,0.0816,0.9184,1
174,0.0,0.0796,0.9204,1
175,0.0,0.0848,0.9152,1
176,0.0,0.0796,0.9204,1
177,0.0,0.0815,0.9185,1
178,0.0,0.0779,0.9221,1
179,0.0,0.084,0.916,1
180,0.0,0.081,0.919,1
181,0.0,0.0865,0.9135,1
182,0.0,0.084,0.916,1
183,0.0,0.08,0.92,1
184,0.0,0.0823,0.9177,1
185,0.0,0.0857,0.9143,1
186,0.0,0.0855,0.9145,1
187,0.0,0.0823,0.9177,1
188,0.0,0.0791,0.9209,1
189,0.0,0.0819,0.9181,1
190,0.0,0.085,0.915,1
191,0.0,0.0764,0.9236,1
192,0.0,0.0849,0.9151,1
193,0.0,0.0778,0.9222,1
194,0.0,0.0872,0.9128,1
195,0.0,0.0779,0.9221,1
196,0.0,0.0878,0.9122,1
197,0.0,0.0785,0.9215,1
198,0.0,0.0828,0.9172,1
199,0.0,0.0806,0.9194,1
200,0.0,0.0853,0.9147,1
0,0.3368,0.3332,0.33,2
1,0.0441,0.8253,0.1306,2
2,0.0003,0.3567,0.643,2
3,0.0001,0.1374,0.8625,2
4,0.0001,0.0885,0.9114,2
5,0.0002,0.0758,0.924,2
6,0.001,0.0755,0.9235,2
7,0.0013,0.0808,0.9179,2
8,0.001,0.0819,0.9171,2
9,0.0002,0.0862,0.9136,2
10,0.0001,0.0869,0.913,2
11,0.0008,0.0789,0.9203,2
12,0.0014,0.0786,0.92,2
13,0.0005,0.0866,0.9129,2
14,0.0001,0.0829,0.917,2
15,0.0001,0.0864,0.9135,2
16,0.0002,0.0834,0.9164,2
17,0.0009,0.081,0.9181,2
18,0.0006,0.0816,0.9178,2
19,0.0002,0.0899,0.9099,2
20,0.0002,0.0814,0.9184,2
21,0.0004,0.0777,0.9219,2
22,0.0013,0.0803,0.9184,2
23,0.0011,0.0833,0.9156,2
24,0.0006,0.0796,0.9198,2
25,0.0005,0.0862,0.9133,2
26,0.0008,0.082,0.9172,2
27,0.0009,0.0828,0.9163,2
28,0.0016,0.0889,0.9095,2
29,0.0018,0.0857,0.9125,2
30,0.0011,0.0926,0.9063,2
31,0.0007,0.0808,0.9185,2
32,0.0006,0.0842,0.9152,2
33,0.001,0.0776,0.9214,2
34,0.0015,0.083,0.9155,2
35,0.0015,0.0838,0.9147,2
36,0.0022,0.0821,0.9157,2
37,0.0017,0.0893,0.909,2
38,0.0007,0.0872,0.9121,2
39,0.0005,0.0857,0.9138,2
40,0.0005,0.0803,0.9192,2
41,0.0011,0.0855,0.9134,2
42,0.0012,0.0835,0.9153,2
43,0.0007,0.0847,0.9146,2
44,0.001,0.0846,0.9144,2
45,0.0014,0.0918,0.9068,2
46,0.0023,0.0866,0.9111,2
47,0.0017,0.0919,0.9064,2
48,0.0011,0.0886,0.9103,2
49,0.0017,0.091,0.9073,2
50,0.0024,0.0899,0.9077,2
51,0.0034,0.0866,0.91,2
52,0.0032,0.0964,0.9004,2
53,0.0035,0.0842,0.9123,2
54,0.0022,0.0881,0.9097,2
55,0.0011,0.0843,0.9146,2
56,0.001,0.0873,0.9117,2
57,0.0,0.0885,0.9115,2
58,0.0,0.0749,0.9251,2
59,0.0,0.0825,0.9175,2
60,0.0,0.0792,0.9208,2
61,0.0,0.0781,0.9219,2
62,0.0,0.0818,0.9182,2
63,0.0,0.0815,0.9185,2
64,0.0,0.0773,0.9227,2
65,0.0,0.0863,0.9137,2
66,0.0,0.0804,0.9196,2
67,0.0,0.0846,0.9154,2
68,0.0,0.0809,0.9191,2
69,0.0,0.084,0.916,2
70,0.0,0.0815,0.9185,2
71,0.0,0.0796,0.9204,2
72,0.0,0.0788,0.9212,2
73,0.0,0.0805,0.9195,2
74,0.0,0.0811,0.9189,2
75,0.0,0.0799,0.9201,2
76,0.0,0.0804,0.9196,2
77,0.0,0.0785,0.9215,2
78,0.0,0.0864,0.9136,2
79,0.0,0.0818,0.9182,2
80,0.0,0.0796,0.9204,2
81,0.0,0.079,0.921,2
82,0.0,0.0876,0.9124,2
83,0.0,0.0836,0.9164,2
84,0.0,0.0816,0.9184,2
85,0.0,0.0822,0.9178,2
86,0.0,0.0853,0.9147,2
87,0.0,0.0761,0.9239,2
88,0.0,0.0826,0.9174,2
89,0.0,0.0837,0.9163,2
90,0.0,0.0835,0.9165,2
91,0.0,0.08,0.92,2
92,0.0,0.0768,0.9232,2
93,0.0,0.0871,0.9129,2
94,0.0,0.0821,0.9179,2
95,0.0,0.0721,0.9279,2
96,0.0,0.0859,0.9141,2
97,0.0,0.0865,0.9135,2
98,0.0,0.0862,0.9138,2
99,0.0,0.0774,0.9226,2
100,0.0,0.0862,0.9138,2
101,0.0,0.0829,0.9171,2
102,0.0,0.0789,0.9211,2
103,0.0,0.0892,0.9108,2
104,0.0,0.075,0.925,2
105,0.0,0.0843,0.9157,2
106,0.0,0.0816,0.9184,2
107,0.0,0.08,0.92,2
108,0.0,0.0766,0.9234,2
109,0.0,0.0835,0.9165,2
110,0.0,0.0827,0.9173,2
111,0.0,0.0842,0.9158,2
112,0.0,0.0823,0.9177,2
113,0.0,0.0833,0.9167,2
114,0.0,0.0854,0.9146,2
115,0.0,0.0821,0.9179,2
116,0.0,0.0789,0.9211,2
117,0.0,0.0816,0.9184,2
118,0.0,0.0803,0.9197,2
119,0.0,0.0816,0.9184,2
120,0.0,0.0833,0.9167,2
121,0.0,0.0797,0.9203,2
122,0.0,0.0788,0.9212,2
123,0.0,0.081,0.919,2
124,0.0,0.0767,0.9233,2
125,0.0,0.0798,0.9202,2
126,0.0,0.0793,0.9207,2
127,0.0,0.0842,0.9158,2
128,0.0,0.0808,0.9192,2
129,0.0,0.0803,0.9197,2
130,0.0,0.0769,0.9231,2
131,0.0,0.0868,0.9132,2
132,0.0,0.0788,0.9212,2
133,0.0,0.0838,0.9162,2
134,0.0,0.0833,0.9167,2
135,0.0,0.0782,0.9218,2
136,0.0,0.0828,0.9172,2
137,0.0,0.0838,0.9162,2
138,0.0,0.0829,0.9171,2
139,0.0,0.0766,0.9234,2
140,0.0,0.086,0.914,2
141,0.0,0.0803,0.9197,2
142,0.0,0.0795,0.9205,2
143,0.0,0.084,0.916,2
144,0.0,0.0837,0.9163,2
145,0.0,0.0817,0.9183,2
146,0.0,0.0819,0.9181,2
147,0.0,0.0841,0.9159,2
148,0.0,0.0727,0.9273,2
149,0.0,0.0835,0.9165,2
150,0.0,0.0804,0.9196,2
151,0.0,0.0845,0.9155,2
152,0.0,0.0792,0.9208,2
153,0.0,0.0822,0.9178,2
154,0.0,0.083,0.917,2
155,0.0,0.077,0.923,2
156,0.0,0.079,0.921,2
