Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,9.519742143432715,11.073336351290177,11.660881801125704,11.0058,1
2,8.66751269035533,11.697022767075307,11.395224450811844,11.47935,1
3,8.330396475770925,11.288747346072187,8.706109773101787,9.18415,1
4,7.6104060913705585,10.210670314637483,6.1973521126760565,6.5464,1
5,7.552715654952077,9.860576923076923,4.866275129884798,5.29415,1
6,7.564024390243903,10.43169014084507,4.408972845336482,5.0953,1
7,7.590861889927311,10.894534995206136,4.34819864898674,5.34325,1
8,7.657942238267148,11.194568452380953,4.495892951775304,5.74655,1
9,7.653142402545744,11.265791119449656,4.713955767077268,6.13105,1
10,7.660557184750733,11.257551669316376,4.930804563639057,6.497,1
11,7.689750692520776,11.338044485634848,5.191856830259456,6.8789,1
12,7.782103825136612,11.323150457190357,5.466068515497553,7.21435,1
13,7.784406779661017,11.372364890762745,5.716869506423259,7.49735,1
14,7.854166666666667,11.326465364120782,5.905739863085834,7.7216,1
15,7.806012884753042,11.3785062521122,6.197732104890149,7.9554,1
16,7.756912442396313,11.302627311060656,6.389047195013357,8.082,1
17,7.807410423452769,11.342744583059751,6.612993363604611,8.20035,1
18,7.90181660899654,11.348510210913961,6.564025951852484,8.1478,1
19,7.856693620844564,11.335625628983562,6.381984422621064,8.0228,1
20,7.729741763134461,11.31673582295989,6.476190476190476,8.01685,1
21,7.6703096539162114,11.279675942233181,6.4348507339600856,7.94595,1
22,7.793581960104076,11.263564431047476,6.501211044727919,7.91415,1
23,7.815577078288943,11.19142220571853,6.250741595253791,7.77515,1
24,7.829209896249003,11.2,6.267081790642881,7.8465,1
25,7.832255456750202,11.281926029309142,6.371460064439545,7.9595,1
26,7.6976744186046515,11.300754458161865,6.43935240705842,8.01385,1
27,7.773828125,11.263567231247839,6.542131457010469,8.0657,1
28,7.8029389600602865,11.21398891966759,6.608124459809853,8.09685,1
29,7.828560371517028,11.196691176470589,6.579951014695592,8.1226,1
30,7.753273322422259,11.242513020833334,6.6082194181563265,8.1718,1
31,7.783620689655172,11.196152581387702,6.7170201758923955,8.20285,1
32,7.818606627017842,11.201125895598771,6.723438560760353,8.16475,1
33,7.8221845893310755,11.14562948467058,6.491308882322267,8.0755,1
34,7.828397212543554,11.260420032310178,6.657460482890395,8.2165,1
35,7.859202714164546,11.170892327955219,6.804719917012448,8.25505,1
36,7.901911886949294,11.123548922056385,6.832065029401591,8.25465,1
37,7.804845814977973,11.142416368950958,6.757950224680263,8.22675,1
38,7.7064814814814815,11.187334656084657,6.79350407055631,8.2208,1
39,7.6717734447539465,11.202628883578013,6.711044377711044,8.1301,1
40,7.717138103161398,11.190313287720562,6.643331672479655,8.0351,1
41,7.725975975975976,11.081428068941259,6.497167381974249,7.96415,1
42,7.692616959064328,11.195006747638326,6.592448835568102,8.10715,1
43,7.75724907063197,11.255569906360995,6.630172724001439,8.21425,1
44,7.759069400630914,11.271804630510625,6.825864850331601,8.346,1
45,7.753164556962025,11.23095088161209,6.842613938641603,8.34425,1
46,7.776623376623377,11.238731737643768,6.822938877043355,8.35365,1
47,7.711504424778761,11.239874411302983,6.840017590149516,8.33985,1
48,7.787677725118483,11.215621039290241,6.8765762653308,8.3421,1
49,7.792905081495686,11.253389283408652,6.751237412527735,8.25465,1
50,7.6803977272727275,11.217442249748911,6.714369649152258,8.16145,1
51,7.733870967741935,11.290140845070422,6.671988749172733,8.10205,1
52,7.821127946127946,11.24497487437186,6.4434118818453365,7.9448,1
53,7.848471986417657,11.228264695529743,6.3451763919077075,7.90955,1
54,7.804788961038961,11.178286507110649,6.35267629566695,7.9228,1
55,7.827970297029703,11.159567275185937,6.516895368782161,8.0491,1
56,7.782321899736147,11.200132318888521,6.601883561643835,8.12615,1
57,7.717391304347826,11.233766233766234,6.636857288308162,8.1366,1
58,7.789752650176679,11.175727814801824,6.723450224364301,8.1135,1
59,7.745636998254799,11.144637053087758,6.628266228430567,8.0069,1
60,7.776094276094276,11.092783505154639,6.52878937007874,7.91655,1
61,7.781549520766773,11.148126911314984,6.493966079582518,7.8727,1
62,7.713461538461538,11.110733182161754,6.367690782953419,7.79765,1
63,7.6743630573248405,11.173689619732786,6.200257510729614,7.83715,1
64,7.683921568627451,11.303164556962026,6.252920035938904,8.03125,1
65,7.7443403590944575,11.311027332704995,6.672326589595376,8.28615,1
66,7.859848484848484,11.25759493670886,6.8502300070771405,8.3629,1
67,7.791128337639965,11.215714285714286,6.792582176129373,8.3018,1
68,7.832191780821918,11.202365728900256,6.780680224403927,8.2866,1
69,7.888214904679376,11.164772727272727,6.801855705861949,8.271,1
70,7.805166374781086,11.151791639017917,6.804158110882957,8.22885,1
71,7.874562937062937,11.177517802644964,6.727780599288979,8.1712,1
72,7.81344537815126,11.22050847457627,6.556911262798635,8.0822,1
73,7.783707865168539,11.219255942128832,6.597419244573577,8.08695,1
74,7.727000747943157,11.208145580589255,6.590515749394254,8.07465,1
75,7.799290780141844,11.226573426573427,6.61369982547993,8.10015,1
76,7.755894590846047,11.218428277282086,6.575832742735648,8.09885,1
77,7.883845126835781,11.212706270627063,6.521107456140351,8.1468,1
78,7.776270006958942,11.277632865992826,6.714701601164483,8.2667,1
79,7.8705712219812005,11.252110773387368,6.823108203677511,8.2794,1
80,7.8070038910505835,11.158018867924529,6.704019488428745,8.1677,1
81,7.875,11.240902964959568,6.579249485949281,8.1178,1
82,7.860670194003528,11.21560236998025,6.371482498284146,8.012,1
83,7.857076780758557,11.280794701986755,6.450500084760129,8.0613,1
84,7.74950884086444,11.272742531050689,6.434282858570715,8.00955,1
85,7.739541832669323,11.264705882352942,6.43573411726278,7.954,1
86,7.756268806419258,11.278332759214605,6.210163934426229,7.8356,1
87,7.759920634920635,11.26446574369897,6.318461538461539,7.85705,1
88,7.867788461538462,11.208907741251325,6.206899363888436,7.7947,1
89,7.800621669626998,11.23978847556528,6.3037345075016304,7.82575,1
90,7.716924398625429,11.187087307410124,6.3166121112929625,7.8073,1
91,7.745887445887446,11.20987881013588,6.299493629532832,7.80365,1
92,7.732695810564663,11.216308243727598,6.268897251308901,7.80995,1
93,7.742523364485981,11.260621206711889,6.2453091858378205,7.8103,1
94,7.783365570599613,11.207839721254356,6.233021653543307,7.8211,1
95,7.803381642512077,11.257212374000694,6.327365308804205,7.89845,1
96,7.823176823176823,11.223997280761386,6.284546805349183,7.89175,1
97,7.872855701311806,11.242693110647181,6.3919315403422985,7.9328,1
98,7.854870775347912,11.247719810288215,6.3772589157204544,7.8609,1
99,7.875456204379562,11.22527265889432,6.281985588470777,7.77105,1
100,7.851965065502183,11.193422519509475,6.1899740428293315,7.7267,1
101,7.9047413793103445,11.211991434689507,6.1303411725737,7.76005,1
102,7.816360601001669,11.235963041933191,6.340096860387441,7.89465,1
103,7.849960411718132,11.266252220248667,6.4506079027355625,7.98295,1
104,7.829588014981273,11.196350118283204,6.3536628110760605,7.98365,1
105,7.827197595792637,11.253930817610064,6.520859901621424,8.19985,1
106,7.811735941320293,11.344013981939995,6.619475655430712,8.3877,1
107,7.872435325602141,11.366554527614241,6.856833584337349,8.5793,1
108,7.887864077669903,11.374544945393447,7.022318947953325,8.66565,1
109,7.9723018147086915,11.332669932639314,7.256462106558819,8.6627,1
110,7.865225390984361,11.222620599739244,7.0113772455089824,8.3962,1
111,7.911338448422847,11.147108555968888,6.859369676320273,8.25065,1
