Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.1241,0.6627,0.2132,1
2,0.0197,0.4568,0.5235,1
3,0.0227,0.1884,0.7889,1
4,0.0394,0.0731,0.8875,1
5,0.0626,0.052,0.8854,1
6,0.082,0.071,0.847,1
7,0.0963,0.1043,0.7994,1
8,0.1108,0.1344,0.7548,1
9,0.1257,0.1599,0.7144,1
10,0.1364,0.1887,0.6749,1
11,0.1444,0.2158,0.6398,1
12,0.1464,0.2406,0.613,1
13,0.1475,0.2609,0.5916,1
14,0.1488,0.2815,0.5697,1
15,0.1397,0.2959,0.5644,1
16,0.1302,0.3083,0.5615,1
17,0.1228,0.3046,0.5726,1
18,0.1156,0.2987,0.5857,1
19,0.1113,0.2981,0.5906,1
20,0.1123,0.2892,0.5985,1
21,0.1098,0.2839,0.6063,1
22,0.1153,0.2654,0.6193,1
23,0.1239,0.2693,0.6068,1
24,0.1253,0.2805,0.5942,1
25,0.1237,0.2866,0.5897,1
26,0.1247,0.2916,0.5837,1
27,0.128,0.2893,0.5827,1
28,0.1327,0.2888,0.5785,1
29,0.1292,0.2992,0.5716,1
30,0.1222,0.3072,0.5706,1
31,0.116,0.3041,0.5799,1
32,0.1177,0.2931,0.5892,1
33,0.1181,0.3066,0.5753,1
34,0.1148,0.3095,0.5757,1
35,0.1179,0.3037,0.5784,1
36,0.1203,0.3015,0.5782,1
37,0.1135,0.3079,0.5786,1
38,0.108,0.3024,0.5896,1
39,0.1077,0.2929,0.5994,1
40,0.1202,0.2777,0.6021,1
41,0.1332,0.2843,0.5825,1
42,0.1368,0.2964,0.5668,1
43,0.1345,0.3097,0.5558,1
44,0.1268,0.3153,0.5579,1
45,0.1185,0.3176,0.5639,1
46,0.1155,0.3217,0.5628,1
47,0.113,0.3185,0.5685,1
48,0.1055,0.3156,0.5789,1
49,0.1043,0.3098,0.5859,1
50,0.1056,0.2987,0.5957,1
51,0.1116,0.284,0.6044,1
52,0.1188,0.2786,0.6026,1
53,0.1178,0.2841,0.5981,1
54,0.1232,0.2883,0.5885,1
55,0.1212,0.2958,0.583,1
56,0.1137,0.3023,0.584,1
57,0.1104,0.3003,0.5893,1
58,0.1132,0.2851,0.6017,1
59,0.1146,0.2769,0.6085,1
60,0.1188,0.2716,0.6096,1
61,0.1252,0.2616,0.6132,1
62,0.13,0.2646,0.6054,1
63,0.1256,0.2919,0.5825,1
64,0.1275,0.316,0.5565,1
65,0.1281,0.3183,0.5536,1
66,0.1188,0.316,0.5652,1
67,0.1161,0.315,0.5689,1
68,0.1168,0.3128,0.5704,1
69,0.1154,0.308,0.5766,1
70,0.1142,0.3014,0.5844,1
71,0.1144,0.2949,0.5907,1
72,0.119,0.295,0.586,1
73,0.1246,0.2903,0.5851,1
74,0.1337,0.2885,0.5778,1
75,0.141,0.286,0.573,1
76,0.1442,0.2914,0.5644,1
77,0.1498,0.303,0.5472,1
78,0.1437,0.3067,0.5496,1
79,0.1383,0.2961,0.5656,1
80,0.1285,0.2968,0.5747,1
81,0.1196,0.2968,0.5836,1
82,0.1134,0.3038,0.5828,1
83,0.1081,0.302,0.5899,1
84,0.1018,0.2979,0.6003,1
85,0.1004,0.2873,0.6123,1
86,0.0997,0.2903,0.61,1
87,0.1008,0.2817,0.6175,1
88,0.104,0.2829,0.6131,1
89,0.1126,0.2742,0.6132,1
