Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0058,0.8886,0.1056,1
2,0.0,0.115,0.885,1
3,0.0,0.0791,0.9209,1
4,0.0,0.1244,0.8756,1
5,0.0,0.1167,0.8833,1
6,0.0,0.1722,0.8278,1
7,0.0,0.1398,0.8602,1
8,0.0,0.1805,0.8195,1
9,0.0,0.1498,0.8502,1
10,0.0,0.1879,0.8121,1
11,0.0,0.1484,0.8516,1
12,0.0,0.1854,0.8146,1
13,0.0,0.1573,0.8427,1
14,0.0,0.1903,0.8097,1
15,0.0,0.1525,0.8475,1
16,0.0,0.1882,0.8118,1
17,0.0,0.1572,0.8428,1
18,0.0,0.1827,0.8173,1
19,0.0,0.1288,0.8712,1
20,0.0,0.1863,0.8137,1
21,0.0,0.1565,0.8435,1
22,0.0,0.189,0.811,1
23,0.0,0.1481,0.8519,1
24,0.0,0.1943,0.8057,1
25,0.0,0.1509,0.8491,1
26,0.0,0.1877,0.8123,1
27,0.0,0.1618,0.8382,1
28,0.0,0.1834,0.8166,1
29,0.0,0.1567,0.8433,1
30,0.0,0.1676,0.8324,1
31,0.0,0.1856,0.8144,1
32,0.0,0.1676,0.8324,1
33,0.0,0.1773,0.8227,1
34,0.0,0.1626,0.8374,1
35,0.0,0.1828,0.8172,1
36,0.0,0.1717,0.8283,1
37,0.0,0.1744,0.8256,1
38,0.0,0.167,0.833,1
39,0.0,0.1835,0.8165,1
40,0.0,0.1641,0.8359,1
41,0.0,0.181,0.819,1
42,0.0,0.1743,0.8257,1
43,0.0,0.1665,0.8335,1
44,0.0,0.1802,0.8198,1
45,0.0,0.1695,0.8305,1
46,0.0,0.1835,0.8165,1
47,0.0,0.1572,0.8428,1
48,0.0,0.1993,0.8007,1
49,0.0,0.1608,0.8392,1
50,0.0,0.1759,0.8241,1
51,0.0,0.153,0.847,1
52,0.0,0.1905,0.8095,1
53,0.0,0.1703,0.8297,1
54,0.0,0.1715,0.8285,1
55,0.0,0.1691,0.8309,1
56,0.0,0.1811,0.8189,1
