Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0276,0.8263,0.1461,1
2,0.0,0.1929,0.8071,1
3,0.0,0.0629,0.9371,1
4,0.0,0.1181,0.8819,1
5,0.0,0.0965,0.9035,1
6,0.0,0.1477,0.8523,1
7,0.0,0.1154,0.8846,1
8,0.0,0.1464,0.8536,1
9,0.0,0.1269,0.8731,1
10,0.0,0.145,0.855,1
11,0.0,0.1196,0.8804,1
12,0.0,0.1479,0.8521,1
13,0.0,0.1355,0.8645,1
14,0.0,0.1481,0.8519,1
15,0.0,0.1258,0.8742,1
16,0.0,0.1361,0.8639,1
17,0.0,0.1287,0.8713,1
18,0.0,0.1392,0.8608,1
19,0.0,0.1356,0.8644,1
20,0.0,0.1371,0.8629,1
21,0.0,0.1373,0.8627,1
22,0.0,0.1319,0.8681,1
23,0.0,0.1453,0.8547,1
24,0.0,0.1339,0.8661,1
25,0.0,0.1507,0.8493,1
26,0.0,0.1349,0.8651,1
27,0.0,0.1354,0.8646,1
28,0.0,0.1372,0.8628,1
29,0.0,0.1327,0.8673,1
30,0.0,0.1364,0.8636,1
31,0.0,0.1417,0.8583,1
32,0.0,0.1366,0.8634,1
33,0.0,0.1412,0.8588,1
34,0.0,0.1339,0.8661,1
35,0.0,0.1437,0.8563,1
36,0.0,0.1347,0.8653,1
37,0.0,0.1487,0.8513,1
38,0.0,0.1416,0.8584,1
39,0.0,0.1407,0.8593,1
40,0.0,0.1326,0.8674,1
41,0.0,0.1429,0.8571,1
42,0.0,0.1337,0.8663,1
43,0.0,0.1386,0.8614,1
44,0.0,0.1383,0.8617,1
45,0.0,0.1347,0.8653,1
46,0.0,0.1317,0.8683,1
47,0.0,0.1467,0.8533,1
48,0.0,0.1365,0.8635,1
49,0.0,0.1401,0.8599,1
50,0.0,0.1363,0.8637,1
51,0.0,0.1491,0.8509,1
52,0.0,0.127,0.873,1
53,0.0,0.1468,0.8532,1
54,0.0,0.1338,0.8662,1
55,0.0,0.1422,0.8578,1
56,0.0,0.1446,0.8554,1
57,0.0,0.1337,0.8663,1
58,0.0,0.1415,0.8585,1
59,0.0,0.1436,0.8564,1
60,0.0,0.1337,0.8663,1
61,0.0,0.1436,0.8564,1
62,0.0,0.1436,0.8564,1
63,0.0,0.1436,0.8564,1
64,0.0,0.1308,0.8692,1
65,0.0,0.1386,0.8614,1
66,0.0,0.14,0.86,1
67,0.0,0.1361,0.8639,1
68,0.0,0.1352,0.8648,1
69,0.0,0.1462,0.8538,1
70,0.0,0.1501,0.8499,1
71,0.0,0.132,0.868,1
72,0.0,0.1434,0.8566,1
73,0.0,0.1355,0.8645,1
74,0.0,0.1652,0.8348,1
75,0.0,0.1241,0.8759,1
76,0.0,0.137,0.863,1
77,0.0,0.136,0.864,1
78,0.0,0.1419,0.8581,1
79,0.0,0.1427,0.8573,1
80,0.0,0.14,0.86,1
81,0.0,0.1412,0.8588,1
82,0.0,0.143,0.857,1
83,0.0,0.1496,0.8504,1
84,0.0,0.1382,0.8618,1
85,0.0,0.147,0.853,1
86,0.0,0.1337,0.8663,1
87,0.0,0.1459,0.8541,1
88,0.0,0.1409,0.8591,1
89,0.0,0.1484,0.8516,1
90,0.0,0.1441,0.8559,1
91,0.0,0.1369,0.8631,1
92,0.0,0.1376,0.8624,1
93,0.0,0.15,0.85,1
94,0.0,0.1245,0.8755,1
95,0.0,0.1426,0.8574,1
96,0.0,0.1314,0.8686,1
97,0.0,0.1445,0.8555,1
98,0.0,0.1374,0.8626,1
99,0.0,0.1424,0.8576,1
100,0.0,0.1447,0.8553,1
101,0.0,0.1431,0.8569,1
102,0.0,0.1412,0.8588,1
103,0.0,0.151,0.849,1
104,0.0,0.136,0.864,1
105,0.0,0.1563,0.8437,1
106,0.0,0.1294,0.8706,1
107,0.0,0.1477,0.8523,1
108,0.0,0.1362,0.8638,1
109,0.0,0.1486,0.8514,1
110,0.0,0.1312,0.8688,1
111,0.0,0.1519,0.8481,1
112,0.0,0.1327,0.8673,1
113,0.0,0.1452,0.8548,1
114,0.0,0.1429,0.8571,1
115,0.0,0.1437,0.8563,1
116,0.0,0.1462,0.8538,1
117,0.0,0.1347,0.8653,1
118,0.0,0.1347,0.8653,1
119,0.0,0.1336,0.8664,1
120,0.0,0.1496,0.8504,1
121,0.0,0.1367,0.8633,1
122,0.0,0.1356,0.8644,1
123,0.0,0.1374,0.8626,1
