Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0033,0.9012,0.0955,1
2,0.0,0.1196,0.8804,1
3,0.0,0.0796,0.9204,1
4,0.0,0.1246,0.8754,1
5,0.0,0.1278,0.8722,1
6,0.0,0.1783,0.8217,1
7,0.0,0.1655,0.8345,1
8,0.0,0.183,0.817,1
9,0.0,0.1738,0.8262,1
10,0.0,0.1938,0.8062,1
11,0.0,0.1808,0.8192,1
12,0.0,0.2132,0.7868,1
13,0.0,0.1726,0.8274,1
14,0.0,0.1892,0.8108,1
15,0.0,0.1745,0.8255,1
16,0.0,0.1945,0.8055,1
17,0.0,0.1767,0.8233,1
18,0.0,0.1907,0.8093,1
19,0.0,0.1841,0.8159,1
20,0.0,0.1957,0.8043,1
21,0.0,0.1859,0.8141,1
22,0.0,0.2043,0.7957,1
23,0.0,0.1716,0.8284,1
24,0.0,0.2017,0.7983,1
25,0.0,0.1679,0.8321,1
26,0.0,0.2098,0.7902,1
27,0.0,0.1713,0.8287,1
28,0.0,0.2075,0.7925,1
29,0.0,0.1615,0.8385,1
30,0.0,0.198,0.802,1
31,0.0,0.1758,0.8242,1
32,0.0,0.1872,0.8128,1
33,0.0,0.1824,0.8176,1
34,0.0,0.1938,0.8062,1
35,0.0,0.195,0.805,1
36,0.0,0.1822,0.8178,1
37,0.0,0.1891,0.8109,1
38,0.0,0.169,0.831,1
39,0.0,0.1776,0.8224,1
40,0.0,0.174,0.826,1
41,0.0,0.1916,0.8084,1
42,0.0,0.1612,0.8388,1
43,0.0,0.1918,0.8082,1
44,0.0,0.1514,0.8486,1
45,0.0,0.19,0.81,1
46,0.0,0.1672,0.8328,1
47,0.0,0.211,0.789,1
48,0.0,0.1677,0.8323,1
49,0.0,0.1943,0.8057,1
50,0.0,0.1656,0.8344,1
51,0.0,0.1997,0.8003,1
52,0.0,0.166,0.834,1
53,0.0,0.2154,0.7846,1
54,0.0,0.1644,0.8356,1
55,0.0,0.1893,0.8107,1
56,0.0,0.1755,0.8245,1
57,0.0,0.1879,0.8121,1
58,0.0,0.1764,0.8236,1
59,0.0,0.1958,0.8042,1
60,0.0,0.1705,0.8295,1
61,0.0,0.1837,0.8163,1
62,0.0,0.1786,0.8214,1
63,0.0,0.1999,0.8001,1
64,0.0,0.175,0.825,1
65,0.0,0.1898,0.8102,1
66,0.0,0.1721,0.8279,1
67,0.0,0.1814,0.8186,1
68,0.0,0.1905,0.8095,1
69,0.0,0.1884,0.8116,1
70,0.0,0.1738,0.8262,1
71,0.0,0.178,0.822,1
72,0.0,0.1847,0.8153,1
73,0.0,0.1892,0.8108,1
74,0.0,0.1765,0.8235,1
75,0.0,0.2012,0.7988,1
76,0.0,0.1863,0.8137,1
77,0.0,0.1854,0.8146,1
78,0.0,0.1639,0.8361,1
79,0.0,0.2128,0.7872,1
80,0.0,0.1693,0.8307,1
81,0.0,0.1916,0.8084,1
82,0.0,0.1669,0.8331,1
83,0.0,0.2096,0.7904,1
84,0.0,0.152,0.848,1
85,0.0,0.2012,0.7988,1
86,0.0,0.1597,0.8403,1
87,0.0,0.2127,0.7873,1
88,0.0,0.1584,0.8416,1
89,0.0,0.2209,0.7791,1
90,0.0,0.1492,0.8508,1
91,0.0,0.1963,0.8037,1
92,0.0,0.1429,0.8571,1
93,0.0,0.2329,0.7671,1
94,0.0,0.1281,0.8719,1
95,0.0,0.2139,0.7861,1
96,0.0,0.1381,0.8619,1
97,0.0,0.2114,0.7886,1
98,0.0,0.1499,0.8501,1
99,0.0,0.2164,0.7836,1
100,0.0,0.135,0.865,1
101,0.0,0.2223,0.7777,1
102,0.0,0.1392,0.8608,1
103,0.0,0.2135,0.7865,1
104,0.0,0.1542,0.8458,1
105,0.0,0.2166,0.7834,1
106,0.0,0.1516,0.8484,1
107,0.0,0.2178,0.7822,1
108,0.0,0.1591,0.8409,1
109,0.0,0.2126,0.7874,1
110,0.0,0.1418,0.8582,1
111,0.0,0.2083,0.7917,1
112,0.0,0.1464,0.8536,1
113,0.0,0.2198,0.7802,1
114,0.0,0.1491,0.8509,1
115,0.0,0.2148,0.7852,1
116,0.0,0.1461,0.8539,1
117,0.0,0.2137,0.7863,1
118,0.0,0.1569,0.8431,1
119,0.0,0.1922,0.8078,1
120,0.0,0.142,0.858,1
121,0.0,0.2143,0.7857,1
122,0.0,0.1488,0.8512,1
123,0.0,0.2093,0.7907,1
124,0.0,0.1303,0.8697,1
125,0.0,0.2206,0.7794,1
126,0.0,0.1337,0.8663,1
127,0.0,0.2107,0.7893,1
128,0.0,0.1342,0.8658,1
129,0.0,0.2284,0.7716,1
130,0.0,0.1345,0.8655,1
131,0.0,0.1983,0.8017,1
132,0.0,0.1469,0.8531,1
133,0.0,0.1986,0.8014,1
134,0.0,0.1565,0.8435,1
135,0.0,0.2069,0.7931,1
136,0.0,0.1619,0.8381,1
137,0.0,0.1998,0.8002,1
138,0.0,0.1532,0.8468,1
139,0.0,0.196,0.804,1
140,0.0,0.1613,0.8387,1
141,0.0,0.2054,0.7946,1
142,0.0,0.1535,0.8465,1
143,0.0,0.2123,0.7877,1
144,0.0,0.148,0.852,1
145,0.0,0.2098,0.7902,1
146,0.0,0.1531,0.8469,1
147,0.0,0.1974,0.8026,1
148,0.0,0.1542,0.8458,1
149,0.0,0.2162,0.7838,1
150,0.0,0.1444,0.8556,1
151,0.0,0.2012,0.7988,1
152,0.0,0.1532,0.8468,1
153,0.0,0.2105,0.7895,1
154,0.0,0.1395,0.8605,1
155,0.0,0.2225,0.7775,1
156,0.0,0.1275,0.8725,1
