Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,12.548543689320388,21.350084889643462,20.621939736346516,21.1821,1
2,0.0,27.722263588979896,28.375938546840707,28.28815,1
3,0.0,12.76295479603087,9.404157043879907,9.7088,1
4,0.0,10.87719298245614,8.107854494902687,8.4867,1
5,0.0,11.483687405159332,10.551831375259157,10.67465,1
6,0.0,10.801285634432643,10.582815734989648,10.6219,1
7,0.0,11.501357773251867,13.058285446229624,12.82895,1
8,0.0,11.043669250645994,11.561996280223187,11.4617,1
9,0.0,11.987797437461866,13.896543475660806,13.5837,1
10,0.0,11.100777202072539,12.4954770755886,12.2263,1
11,0.0,11.992518703241895,13.864578370652692,13.5643,1
12,0.0,11.275737196068288,12.327879013263916,12.1245,1
13,0.0,11.790524433849821,14.043318913722663,13.6653,1
14,0.0,11.27590607452782,12.83714712100485,12.5313,1
15,0.0,11.705523255813954,14.189130434782609,13.76195,1
16,0.0,11.229942317776613,13.083899666378352,12.73035,1
17,0.0,11.658210583742498,14.066180972205217,13.6248,1
18,0.0,11.477238619309654,13.734658167729034,13.2834,1
19,0.0,11.618187033849685,14.497275039360543,13.99545,1
20,0.0,11.231462925851703,13.288105947026487,12.8776,1
21,0.0,11.872174381054897,14.535986244166052,14.04105,1
22,0.0,11.610724925521351,13.910092662158778,13.447,1
23,0.0,11.867293625914316,14.670170665347515,14.1337,1
24,0.0,11.4647609659931,14.258436833521516,13.6916,1
25,0.0,11.763090349075975,14.785643318430203,14.19685,1
26,0.0,11.47381799694967,14.431470185484875,13.8497,1
27,0.0,11.461382113821138,14.5808640438247,13.96695,1
28,0.0,11.538837322911577,14.599082107380863,13.97265,1
29,0.0,11.665487620010106,14.996883181648174,14.3376,1
30,0.0,11.465736040609137,14.665442092154422,14.0351,1
31,0.0,11.595660749506903,14.620672353236326,14.0072,1
32,0.0,11.69995105237396,14.952243307779314,14.2878,1
33,0.0,11.560975609756097,15.017243525896415,14.33705,1
34,0.0,11.435523114355231,14.69767149150409,14.0273,1
35,0.0,11.624940730203889,15.209669243441896,14.45365,1
