Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0103,0.8835,0.1062,1
2,0.0,0.1343,0.8657,1
3,0.0,0.0907,0.9093,1
4,0.0,0.1368,0.8632,1
5,0.0,0.1318,0.8682,1
6,0.0,0.1789,0.8211,1
7,0.0,0.1473,0.8527,1
8,0.0,0.1935,0.8065,1
9,0.0,0.1639,0.8361,1
10,0.0,0.193,0.807,1
11,0.0,0.1604,0.8396,1
12,0.0,0.1933,0.8067,1
13,0.0,0.1678,0.8322,1
14,0.0,0.1959,0.8041,1
15,0.0,0.172,0.828,1
16,0.0,0.1907,0.8093,1
17,0.0,0.1833,0.8167,1
18,0.0,0.1999,0.8001,1
19,0.0,0.1743,0.8257,1
20,0.0,0.1996,0.8004,1
21,0.0,0.1858,0.8142,1
22,0.0,0.2014,0.7986,1
23,0.0,0.1914,0.8086,1
24,0.0,0.2029,0.7971,1
25,0.0,0.1948,0.8052,1
26,0.0,0.1967,0.8033,1
27,0.0,0.1968,0.8032,1
28,0.0,0.2047,0.7953,1
29,0.0,0.1979,0.8021,1
30,0.0,0.197,0.803,1
31,0.0,0.2028,0.7972,1
32,0.0,0.2043,0.7957,1
33,0.0,0.1968,0.8032,1
34,0.0,0.2055,0.7945,1
35,0.0,0.2109,0.7891,1
36,0.0,0.2016,0.7984,1
37,0.0,0.2122,0.7878,1
38,0.0,0.2021,0.7979,1
39,0.0,0.2087,0.7913,1
40,0.0,0.2116,0.7884,1
41,0.0,0.2147,0.7853,1
42,0.0,0.2116,0.7884,1
43,0.0,0.2093,0.7907,1
44,0.0,0.2153,0.7847,1
45,0.0,0.2113,0.7887,1
46,0.0,0.2126,0.7874,1
47,0.0,0.2154,0.7846,1
48,0.0,0.2128,0.7872,1
49,0.0,0.2172,0.7828,1
50,0.0,0.2143,0.7857,1
51,0.0,0.2083,0.7917,1
52,0.0,0.2167,0.7833,1
53,0.0,0.2142,0.7858,1
54,0.0,0.22,0.78,1
55,0.0,0.211,0.789,1
56,0.0,0.2172,0.7828,1
57,0.0,0.2102,0.7898,1
58,0.0,0.2207,0.7793,1
59,0.0,0.2109,0.7891,1
60,0.0,0.2227,0.7773,1
61,0.0,0.2099,0.7901,1
62,0.0,0.2166,0.7834,1
63,0.0,0.2158,0.7842,1
64,0.0,0.2238,0.7762,1
65,0.0,0.2084,0.7916,1
66,0.0,0.2183,0.7817,1
67,0.0,0.2111,0.7889,1
68,0.0,0.2252,0.7748,1
69,0.0,0.2087,0.7913,1
70,0.0,0.2273,0.7727,1
71,0.0,0.213,0.787,1
72,0.0,0.2273,0.7727,1
73,0.0,0.2118,0.7882,1
74,0.0,0.2298,0.7702,1
75,0.0,0.2095,0.7905,1
76,0.0,0.2254,0.7746,1
77,0.0,0.2173,0.7827,1
78,0.0,0.2287,0.7713,1
79,0.0,0.2135,0.7865,1
80,0.0,0.2306,0.7694,1
81,0.0,0.2103,0.7897,1
82,0.0,0.2294,0.7706,1
83,0.0,0.2137,0.7863,1
84,0.0,0.2327,0.7673,1
85,0.0,0.2116,0.7884,1
86,0.0,0.2281,0.7719,1
87,0.0,0.2139,0.7861,1
88,0.0,0.2268,0.7732,1
89,0.0,0.2188,0.7812,1
90,0.0,0.2267,0.7733,1
91,0.0,0.2157,0.7843,1
92,0.0,0.2303,0.7697,1
93,0.0,0.2161,0.7839,1
94,0.0,0.231,0.769,1
95,0.0,0.2148,0.7852,1
96,0.0,0.2286,0.7714,1
97,0.0,0.2178,0.7822,1
98,0.0,0.2289,0.7711,1
99,0.0,0.219,0.781,1
100,0.0,0.2259,0.7741,1
101,0.0,0.2195,0.7805,1
102,0.0,0.2282,0.7718,1
103,0.0,0.2196,0.7804,1
104,0.0,0.2261,0.7739,1
105,0.0,0.2203,0.7797,1
106,0.0,0.2241,0.7759,1
107,0.0,0.2206,0.7794,1
108,0.0,0.2258,0.7742,1
109,0.0,0.2214,0.7786,1
110,0.0,0.2294,0.7706,1
111,0.0,0.2185,0.7815,1
112,0.0,0.2266,0.7734,1
113,0.0,0.223,0.777,1
114,0.0,0.2279,0.7721,1
115,0.0,0.2177,0.7823,1
116,0.0,0.2301,0.7699,1
117,0.0,0.2194,0.7806,1
118,0.0,0.2288,0.7712,1
119,0.0,0.2185,0.7815,1
120,0.0,0.2292,0.7708,1
121,0.0,0.2203,0.7797,1
122,0.0,0.2289,0.7711,1
123,0.0,0.2178,0.7822,1
124,0.0,0.2282,0.7718,1
125,0.0,0.2222,0.7778,1
126,0.0,0.2271,0.7729,1
127,0.0,0.22,0.78,1
128,0.0,0.2275,0.7725,1
129,0.0,0.2199,0.7801,1
130,0.0,0.2309,0.7691,1
131,0.0,0.2202,0.7798,1
132,0.0,0.2298,0.7702,1
133,0.0,0.2208,0.7792,1
134,0.0,0.229,0.771,1
135,0.0,0.2203,0.7797,1
136,0.0,0.2301,0.7699,1
137,0.0,0.2212,0.7788,1
138,0.0,0.2296,0.7704,1
139,0.0,0.2236,0.7764,1
140,0.0,0.2269,0.7731,1
141,0.0,0.2223,0.7777,1
142,0.0,0.2283,0.7717,1
143,0.0,0.2242,0.7758,1
144,0.0,0.2281,0.7719,1
145,0.0,0.2244,0.7756,1
146,0.0,0.2278,0.7722,1
147,0.0,0.2242,0.7758,1
148,0.0,0.2276,0.7724,1
149,0.0,0.2234,0.7766,1
150,0.0,0.2276,0.7724,1
151,0.0,0.225,0.775,1
152,0.0,0.2275,0.7725,1
153,0.0,0.2218,0.7782,1
154,0.0,0.2284,0.7716,1
155,0.0,0.2244,0.7756,1
156,0.0,0.2279,0.7721,1
157,0.0,0.2236,0.7764,1
158,0.0,0.2276,0.7724,1
159,0.0,0.2239,0.7761,1
160,0.0,0.228,0.772,1
161,0.0,0.2234,0.7766,1
162,0.0,0.2283,0.7717,1
163,0.0,0.2251,0.7749,1
164,0.0,0.2269,0.7731,1
165,0.0,0.2223,0.7777,1
166,0.0,0.2286,0.7714,1
167,0.0,0.2249,0.7751,1
168,0.0,0.2272,0.7728,1
169,0.0,0.2229,0.7771,1
170,0.0,0.2268,0.7732,1
171,0.0,0.2223,0.7777,1
172,0.0,0.2282,0.7718,1
173,0.0,0.2219,0.7781,1
174,0.0,0.2278,0.7722,1
175,0.0,0.2249,0.7751,1
176,0.0,0.2276,0.7724,1
177,0.0,0.2213,0.7787,1
178,0.0,0.2284,0.7716,1
179,0.0,0.2237,0.7763,1
180,0.0,0.2264,0.7736,1
181,0.0,0.2235,0.7765,1
182,0.0,0.2269,0.7731,1
183,0.0,0.2248,0.7752,1
184,0.0,0.2284,0.7716,1
185,0.0,0.2237,0.7763,1
186,0.0,0.2268,0.7732,1
187,0.0,0.2242,0.7758,1
188,0.0,0.228,0.772,1
189,0.0,0.2236,0.7764,1
190,0.0,0.2289,0.7711,1
191,0.0,0.2244,0.7756,1
192,0.0,0.2274,0.7726,1
193,0.0,0.2233,0.7767,1
194,0.0,0.2286,0.7714,1
195,0.0,0.2243,0.7757,1
196,0.0,0.2274,0.7726,1
197,0.0,0.2234,0.7766,1
198,0.0,0.2267,0.7733,1
199,0.0,0.2234,0.7766,1
200,0.0,0.2274,0.7726,1
0,0.3368,0.3332,0.33,2
1,0.0059,0.8921,0.102,2
2,0.0,0.1475,0.8525,2
3,0.0,0.088,0.912,2
4,0.0,0.1387,0.8613,2
5,0.0,0.131,0.869,2
