Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,52.51780449081424,54.15655637254902,53.823021582733816,53.41085,1
2,47.12654028436019,51.142857142857146,49.75101543460601,50.5478,1
3,43.53939393939394,49.45778977357925,46.66911029656781,48.4256,1
4,43.281413612565444,48.61704776997962,41.15843107094789,44.534,1
5,42.66890756302521,48.874363327674025,36.16541353383459,39.5466,1
6,43.40272177419355,50.46898148148148,31.546291624621595,34.7661,1
7,42.81424265259985,54.19554753309266,27.598826829890335,31.8281,1
8,43.098045397225725,54.55179794520548,25.488131382831906,31.6757,1
9,43.11063569682152,53.91697080291971,25.82075892857143,33.2684,1
10,43.08584905660377,53.238178198108514,27.154038431495078,34.9275,1
11,43.43756786102063,52.70293824701195,28.546016260162602,36.13975,1
12,43.05316159250585,53.283875667799904,29.83362039269721,37.4844,1
13,43.035551880942535,53.5,29.965807067812797,38.6485,1
14,43.012209080503624,53.70746494884426,31.600316455696202,40.42545,1
15,43.30921298023126,53.473240832507436,32.952003727865794,41.94055,1
16,43.08158379373849,53.17654245571167,34.965345300423834,43.13125,1
17,42.249386252045824,53.50196695515342,36.50026716537537,44.3881,1
18,41.9292364990689,52.83469438257857,37.92547887693519,44.8103,1
19,41.201189296333006,53.210745891276865,38.805562453439286,44.98625,1
20,42.28379800105208,52.62570507655117,38.302330895795244,44.3918,1
21,41.973698193411266,52.47247305563647,37.10586979722519,43.29735,1
22,41.99025141097999,52.661778618732264,36.25102459016394,42.57345,1
23,41.80751283247783,53.2422825070159,34.523548387096774,42.0876,1
24,41.43101211072664,53.236984352773824,34.13587347232207,42.53655,1
25,41.186707477044166,53.097410604192355,35.26776927282668,43.85135,1
26,40.886511375948,52.87141615986099,37.12549295774648,45.0692,1
27,40.957676590776416,52.31506228765572,38.82489669421488,45.14615,1
28,41.37210584343991,52.318928481172605,38.54646488531568,44.5088,1
29,42.19119579500657,51.524167292762336,35.6644370122631,42.9906,1
30,41.11981402002861,51.74274583557227,34.434016393442626,41.811,1
31,41.9417828987265,52.04431747992588,33.711128495990614,41.00465,1
32,41.208221386351426,52.782293423271504,33.794453034402785,40.80405,1
33,41.38421866941722,53.0922281521014,33.50730792020541,40.9062,1
34,42.459979989995,52.958721704394144,33.704322593556135,41.2386,1
35,42.815864697474986,52.27758290816327,33.46274921301154,41.3263,1
36,42.230910763569455,53.025492649358775,34.61233527759775,42.1553,1
37,43.258523953388,52.931338582677164,34.743566992014195,42.4911,1
38,43.04052489386337,53.06805293005671,35.31357733175915,42.9509,1
39,42.75988497483824,53.10058394160584,36.91827049828632,44.08585,1
40,43.920292573143286,52.44275491949911,38.08579362759427,45.25915,1
41,43.45304388862671,51.83764940239044,38.86217662801071,45.6973,1
42,43.66507056451613,51.48983969293294,39.64678003902983,45.6893,1
43,42.63620689655173,51.45546747493588,38.75837320574163,44.8789,1
44,42.20565410199556,51.948615548455805,37.46396396396396,43.7598,1
45,42.94164588528678,51.959691760521636,35.46158840077905,42.5278,1
46,42.29669540229885,52.52203692674211,34.91732542819499,42.3698,1
47,42.23528058877645,52.99143532191376,34.97781531531532,42.655,1
48,41.2491434165443,52.92738818332413,35.34878892733564,42.9212,1
49,42.04530892448513,52.76661911554922,35.97911832946636,43.1886,1
50,41.86777275012569,52.534487612612615,37.0167077820139,43.4935,1
51,42.07669213973799,52.50235086688216,35.86264428121721,42.66355,1
52,41.71474703982777,52.795610211706105,34.700912778904666,41.8161,1
53,41.458788480635555,52.91728835549789,34.25402814603304,41.45895,1
54,41.736595523165015,53.032354903268846,34.75447746506593,41.57545,1
55,41.60934291581109,53.11429049531459,33.42634281200632,40.90315,1
56,41.349810785241246,53.568794810515534,33.87996772241275,41.22595,1
57,40.78907330567082,53.48047820823245,33.93041749502982,41.8774,1
