Generation,O,Y,B,sim
102,0.1635,0.4379,0.3986,1
103,0.1651,0.3949,0.44,1
104,0.1723,0.3549,0.4728,1
105,0.1953,0.3209,0.4838,1
106,0.2278,0.2912,0.481,1
107,0.2368,0.3116,0.4516,1
108,0.2083,0.3732,0.4185,1
109,0.1924,0.3747,0.4329,1
110,0.1914,0.3382,0.4704,1
111,0.2004,0.3194,0.4802,1
112,0.228,0.307,0.465,1
113,0.2449,0.325,0.4301,1
114,0.2471,0.3577,0.3952,1
115,0.219,0.3982,0.3828,1
116,0.1901,0.4142,0.3957,1
117,0.188,0.3713,0.4407,1
118,0.1855,0.3516,0.4629,1
119,0.2054,0.3398,0.4548,1
120,0.2204,0.3421,0.4375,1
121,0.2043,0.3699,0.4258,1
122,0.2154,0.3773,0.4073,1
123,0.2039,0.3946,0.4015,1
124,0.1966,0.4025,0.4009,1
125,0.1883,0.3868,0.4249,1
126,0.1969,0.3493,0.4538,1
127,0.2314,0.3091,0.4595,1
128,0.2349,0.3176,0.4475,1
129,0.2301,0.3646,0.4053,1
130,0.241,0.3902,0.3688,1
131,0.2236,0.4147,0.3617,1
132,0.1859,0.4294,0.3847,1
133,0.1836,0.3894,0.427,1
134,0.2164,0.3296,0.454,1
135,0.2495,0.2969,0.4536,1
136,0.2576,0.2946,0.4478,1
137,0.2521,0.3185,0.4294,1
138,0.2468,0.3473,0.4059,1
139,0.2379,0.3574,0.4047,1
140,0.2359,0.365,0.3991,1
141,0.2247,0.3694,0.4059,1
142,0.2267,0.352,0.4213,1
143,0.2253,0.3546,0.4201,1
144,0.2289,0.3335,0.4376,1
145,0.2272,0.3431,0.4297,1
146,0.2296,0.3525,0.4179,1
147,0.2154,0.3616,0.423,1
148,0.2188,0.3363,0.4449,1
149,0.233,0.3208,0.4462,1
150,0.252,0.3261,0.4219,1
151,0.2406,0.3451,0.4143,1
152,0.2079,0.3772,0.4149,1
153,0.2037,0.3665,0.4298,1
154,0.2255,0.3336,0.4409,1
155,0.2536,0.3117,0.4347,1
156,0.2525,0.3304,0.4171,1
157,0.2133,0.3922,0.3945,1
158,0.1932,0.3927,0.4141,1
159,0.2043,0.3631,0.4326,1
160,0.2097,0.3577,0.4326,1
161,0.1836,0.3832,0.4332,1
162,0.2112,0.3604,0.4284,1
163,0.2171,0.3663,0.4166,1
164,0.2135,0.3887,0.3978,1
165,0.1921,0.4052,0.4027,1
166,0.1778,0.3832,0.439,1
167,0.1788,0.3362,0.485,1
168,0.2056,0.2948,0.4996,1
169,0.2332,0.3076,0.4592,1
170,0.2552,0.3408,0.404,1
171,0.2344,0.4066,0.359,1
172,0.1781,0.4574,0.3645,1
173,0.1604,0.441,0.3986,1
174,0.157,0.3847,0.4583,1
175,0.1716,0.3424,0.486,1
176,0.1921,0.3014,0.5065,1
177,0.1952,0.32,0.4848,1
178,0.2084,0.3242,0.4674,1
179,0.2155,0.3484,0.4361,1
180,0.1997,0.3814,0.4189,1
181,0.1891,0.3689,0.442,1
182,0.1799,0.3451,0.475,1
183,0.1927,0.3331,0.4742,1
184,0.2226,0.3081,0.4693,1
185,0.2355,0.3241,0.4404,1
186,0.2371,0.3473,0.4156,1
187,0.2314,0.383,0.3856,1
188,0.2347,0.3801,0.3852,1
189,0.2274,0.3691,0.4035,1
190,0.1901,0.3663,0.4436,1
191,0.1933,0.3402,0.4665,1
192,0.214,0.2998,0.4862,1
193,0.2396,0.3113,0.4491,1
194,0.2442,0.3546,0.4012,1
195,0.2306,0.4026,0.3668,1
196,0.2235,0.4103,0.3662,1
197,0.1875,0.4141,0.3984,1
198,0.18,0.3864,0.4336,1
199,0.201,0.3137,0.4853,1
200,0.2326,0.2834,0.484,1
0,0.3368,0.3332,0.33,2
1,0.4308,0.5044,0.0648,2
2,0.0886,0.8093,0.1021,2
3,0.0187,0.7292,0.2521,2
4,0.0486,0.4979,0.4535,2
5,0.0945,0.2777,0.6278,2
6,0.1478,0.1554,0.6968,2
7,0.2011,0.1166,0.6823,2
8,0.237,0.1523,0.6107,2
9,0.279,0.2207,0.5003,2
10,0.2887,0.322,0.3893,2
11,0.2887,0.4298,0.2815,2
12,0.2824,0.5325,0.1851,2
13,0.2666,0.6291,0.1043,2
14,0.222,0.7297,0.0483,2
15,0.1445,0.8379,0.0176,2
16,0.075,0.9222,0.0028,2
17,0.0279,0.9715,0.0006,2
18,0.0077,0.9805,0.0118,2
19,0.0,0.961,0.039,2
20,0.0,0.9202,0.0798,2
21,0.0,0.87,0.13,2
22,0.0,0.8202,0.1798,2
23,0.0,0.7632,0.2368,2
24,0.0,0.699,0.301,2
25,0.0,0.6276,0.3724,2
26,0.0,0.549,0.451,2
27,0.0,0.4632,0.5368,2
28,0.0,0.3702,0.6298,2
29,0.0,0.27,0.73,2
30,0.0,0.21,0.79,2
31,0.0,0.15,0.85,2
32,0.0,0.09,0.91,2
33,0.0,0.03,0.97,2
34,0.0,0.0,1.0,2
35,0.0,0.0,1.0,2
36,0.0,0.0,1.0,2
37,0.0,0.0,1.0,2
38,0.0,0.0,1.0,2
39,0.0,0.0,1.0,2
40,0.0,0.0,1.0,2
41,0.0,0.0,1.0,2
42,0.0,0.0,1.0,2
43,0.0,0.0,1.0,2
44,0.0,0.0,1.0,2
45,0.0,0.0,1.0,2
46,0.0,0.0,1.0,2
47,0.0,0.0,1.0,2
48,0.0,0.0,1.0,2
49,0.0,0.0,1.0,2
50,0.0,0.0,1.0,2
51,0.0,0.0,1.0,2
52,0.0,0.0,1.0,2
53,0.0,0.0,1.0,2
54,0.0,0.0,1.0,2
55,0.0,0.0,1.0,2
56,0.0,0.0,1.0,2
57,0.0,0.0,1.0,2
58,0.0,0.0,1.0,2
59,0.0,0.0,1.0,2
60,0.0,0.0,1.0,2
61,0.0,0.0,1.0,2
62,0.0,0.0,1.0,2
63,0.0,0.0,1.0,2
64,0.0,0.0,1.0,2
65,0.0,0.0,1.0,2
66,0.0,0.0,1.0,2
67,0.0,0.0,1.0,2
68,0.0,0.0,1.0,2
69,0.0,0.0,1.0,2
70,0.0,0.0,1.0,2
71,0.0,0.0,1.0,2
72,0.0,0.0,1.0,2
73,0.0,0.0,1.0,2
74,0.0,0.0,1.0,2
75,0.0,0.0,1.0,2
76,0.0,0.0,1.0,2
77,0.0,0.0,1.0,2
78,0.0,0.0,1.0,2
79,0.0,0.0,1.0,2
80,0.0,0.0,1.0,2
81,0.0,0.0,1.0,2
82,0.0,0.0,1.0,2
83,0.0,0.0,1.0,2
84,0.0,0.0,1.0,2
85,0.0,0.0,1.0,2
86,0.0,0.0,1.0,2
87,0.0,0.0,1.0,2
88,0.0,0.0,1.0,2
89,0.0,0.0,1.0,2
90,0.0,0.0,1.0,2
91,0.0,0.0,1.0,2
92,0.0,0.0,1.0,2
93,0.0,0.0,1.0,2
94,0.0,0.0,1.0,2
95,0.0,0.0,1.0,2
96,0.0,0.0,1.0,2
97,0.0,0.0,1.0,2
98,0.0,0.0,1.0,2
99,0.0,0.0,1.0,2
100,0.0,0.0,1.0,2
101,0.0,0.0,1.0,2
102,0.0,0.0,1.0,2
103,0.0,0.0,1.0,2
104,0.0,0.0,1.0,2
105,0.0,0.0,1.0,2
106,0.0,0.0,1.0,2
107,0.0,0.0,1.0,2
108,0.0,0.0,1.0,2
109,0.0,0.0,1.0,2
110,0.0,0.0,1.0,2
111,0.0,0.0,1.0,2
112,0.0,0.0,1.0,2
113,0.0,0.0,1.0,2
114,0.0,0.0,1.0,2
115,0.0,0.0,1.0,2
116,0.0,0.0,1.0,2
117,0.0,0.0,1.0,2
118,0.0,0.0,1.0,2
119,0.0,0.0,1.0,2
120,0.0,0.0,1.0,2
121,0.0,0.0,1.0,2
122,0.0,0.0,1.0,2
123,0.0,0.0,1.0,2
124,0.0,0.0,1.0,2
125,0.0,0.0,1.0,2
126,0.0,0.0,1.0,2
127,0.0,0.0,1.0,2
128,0.0,0.0,1.0,2
129,0.0,0.0,1.0,2
130,0.0,0.0,1.0,2
131,0.0,0.0,1.0,2
132,0.0,0.0,1.0,2
133,0.0,0.0,1.0,2
134,0.0,0.0,1.0,2
135,0.0,0.0,1.0,2
136,0.0,0.0,1.0,2
137,0.0,0.0,1.0,2
138,0.0,0.0,1.0,2
139,0.0,0.0,1.0,2
140,0.0,0.0,1.0,2
141,0.0,0.0,1.0,2
142,0.0,0.0,1.0,2
143,0.0,0.0,1.0,2
144,0.0,0.0,1.0,2
145,0.0,0.0,1.0,2
146,0.0,0.0,1.0,2
147,0.0,0.0,1.0,2
148,0.0,0.0,1.0,2
149,0.0,0.0,1.0,2
150,0.0,0.0,1.0,2
151,0.0,0.0,1.0,2
152,0.0,0.0,1.0,2
153,0.0,0.0,1.0,2
154,0.0,0.0,1.0,2
155,0.0,0.0,1.0,2
156,0.0,0.0,1.0,2
157,0.0,0.0,1.0,2
158,0.0,0.0,1.0,2
159,0.0,0.0,1.0,2
160,0.0,0.0,1.0,2
161,0.0,0.0,1.0,2
162,0.0,0.0,1.0,2
163,0.0,0.0,1.0,2
164,0.0,0.0,1.0,2
165,0.0,0.0,1.0,2
166,0.0,0.0,1.0,2
167,0.0,0.0,1.0,2
168,0.0,0.0,1.0,2
169,0.0,0.0,1.0,2
170,0.0,0.0,1.0,2
171,0.0,0.0,1.0,2
172,0.0,0.0,1.0,2
173,0.0,0.0,1.0,2
174,0.0,0.0,1.0,2
175,0.0,0.0,1.0,2
176,0.0,0.0,1.0,2
177,0.0,0.0,1.0,2
178,0.0,0.0,1.0,2
179,0.0,0.0,1.0,2
180,0.0,0.0,1.0,2
181,0.0,0.0,1.0,2
182,0.0,0.0,1.0,2
183,0.0,0.0,1.0,2
184,0.0,0.0,1.0,2
185,0.0,0.0,1.0,2
186,0.0,0.0,1.0,2
187,0.0,0.0,1.0,2
188,0.0,0.0,1.0,2
189,0.0,0.0,1.0,2
190,0.0,0.0,1.0,2
191,0.0,0.0,1.0,2
192,0.0,0.0,1.0,2
193,0.0,0.0,1.0,2
194,0.0,0.0,1.0,2
195,0.0,0.0,1.0,2
196,0.0,0.0,1.0,2
197,0.0,0.0,1.0,2
198,0.0,0.0,1.0,2
199,0.0,0.0,1.0,2
200,0.0,0.0,1.0,2
0,0.3402,0.3357,0.3241,3
1,0.3919,0.5292,0.0789,3
2,0.0823,0.7774,0.1403,3
3,0.0483,0.6062,0.3455,3
4,0.0714,0.3383,0.5903,3
5,0.1274,0.1448,0.7278,3
6,0.1979,0.0846,0.7175,3
7,0.2576,0.1133,0.6291,3
8,0.2769,0.2045,0.5186,3
9,0.2624,0.322,0.4156,3
10,0.235,0.4351,0.3299,3
11,0.1847,0.5372,0.2781,3
12,0.1368,0.6193,0.2439,3
13,0.1266,0.6328,0.2406,3
14,0.1194,0.6232,0.2574,3
15,0.1419,0.5432,0.3149,3
16,0.1428,0.4696,0.3876,3
17,0.1612,0.3731,0.4657,3
18,0.1962,0.2964,0.5074,3
19,0.2018,0.2541,0.5441,3
20,0.2124,0.2297,0.5579,3
21,0.2168,0.249,0.5342,3
22,0.2105,0.2921,0.4974,3
23,0.1884,0.3418,0.4698,3
24,0.1997,0.3494,0.4509,3
25,0.21,0.3735,0.4165,3
26,0.2053,0.3893,0.4054,3
27,0.1857,0.409,0.4053,3
28,0.1613,0.4224,0.4163,3
29,0.1628,0.3943,0.4429,3
30,0.1512,0.3714,0.4774,3
31,0.1683,0.3203,0.5114,3
32,0.1704,0.337,0.4926,3
33,0.1687,0.3706,0.4607,3
34,0.17,0.3777,0.4523,3
35,0.1779,0.3655,0.4566,3
36,0.1822,0.3573,0.4605,3
37,0.2121,0.3356,0.4523,3
38,0.217,0.3589,0.4241,3
39,0.2047,0.3864,0.4089,3
40,0.1966,0.386,0.4174,3
41,0.193,0.3703,0.4367,3
42,0.212,0.3501,0.4379,3
43,0.2262,0.3606,0.4132,3
44,0.2407,0.3656,0.3937,3
45,0.251,0.3825,0.3665,3
46,0.2018,0.441,0.3572,3
47,0.1882,0.4326,0.3792,3
48,0.202,0.3746,0.4234,3
49,0.2132,0.3494,0.4374,3
50,0.2388,0.3391,0.4221,3
51,0.241,0.3489,0.4101,3
52,0.2344,0.3765,0.3891,3
53,0.2219,0.3996,0.3785,3
54,0.2143,0.4292,0.3565,3
55,0.2069,0.4294,0.3637,3
56,0.205,0.4318,0.3632,3
57,0.1889,0.4452,0.3659,3
58,0.1788,0.439,0.3822,3
59,0.1736,0.4121,0.4143,3
60,0.1842,0.3542,0.4616,3
61,0.1922,0.3296,0.4782,3
62,0.222,0.3012,0.4768,3
63,0.2232,0.334,0.4428,3
64,0.2038,0.3886,0.4076,3
65,0.1902,0.4005,0.4093,3
66,0.1924,0.3805,0.4271,3
67,0.2049,0.35,0.4451,3
68,0.215,0.3217,0.4633,3
69,0.2425,0.3152,0.4423,3
70,0.2591,0.3262,0.4147,3
71,0.2213,0.3774,0.4013,3
72,0.2078,0.3871,0.4051,3
73,0.2114,0.3677,0.4209,3
74,0.216,0.3337,0.4503,3
75,0.2257,0.3166,0.4577,3
76,0.239,0.3111,0.4499,3
77,0.2454,0.3429,0.4117,3
78,0.2105,0.3955,0.394,3
79,0.2066,0.3932,0.4002,3
80,0.2121,0.3787,0.4092,3
81,0.2008,0.361,0.4382,3
82,0.2237,0.3393,0.437,3
83,0.2285,0.3745,0.397,3
84,0.2061,0.4264,0.3675,3
85,0.1928,0.4683,0.3389,3
86,0.1791,0.4567,0.3642,3
87,0.1691,0.4335,0.3974,3
88,0.1901,0.3664,0.4435,3
89,0.2053,0.3413,0.4534,3
90,0.2273,0.3344,0.4383,3
91,0.2496,0.3532,0.3972,3
92,0.2306,0.4063,0.3631,3
93,0.2193,0.4348,0.3459,3
94,0.1852,0.4332,0.3816,3
95,0.1914,0.3623,0.4463,3
96,0.2169,0.3052,0.4779,3
97,0.2261,0.3028,0.4711,3
98,0.2301,0.3303,0.4396,3
99,0.2209,0.3576,0.4215,3
100,0.2233,0.3905,0.3862,3
101,0.2039,0.4317,0.3644,3
102,0.154,0.4525,0.3935,3
103,0.1333,0.413,0.4537,3
104,0.133,0.3353,0.5317,3
105,0.1261,0.308,0.5659,3
106,0.1338,0.2946,0.5716,3
107,0.1418,0.2953,0.5629,3
108,0.1645,0.2797,0.5558,3
109,0.1715,0.3131,0.5154,3
110,0.1664,0.3496,0.484,3
111,0.1591,0.3467,0.4942,3
112,0.1663,0.3096,0.5241,3
113,0.1732,0.3116,0.5152,3
114,0.171,0.3272,0.5018,3
115,0.1878,0.2973,0.5149,3
116,0.219,0.3,0.481,3
117,0.2279,0.3448,0.4273,3
118,0.2263,0.3716,0.4021,3
119,0.2108,0.4076,0.3816,3
120,0.1865,0.3924,0.4211,3
121,0.2044,0.3273,0.4683,3
122,0.219,0.3242,0.4568,3
123,0.2419,0.3249,0.4332,3
124,0.2566,0.3378,0.4056,3
125,0.2313,0.399,0.3697,3
126,0.1884,0.4274,0.3842,3
127,0.1932,0.3738,0.433,3
128,0.1908,0.3321,0.4771,3
129,0.1864,0.326,0.4876,3
130,0.2065,0.3082,0.4853,3
131,0.2203,0.3455,0.4342,3
132,0.2162,0.4029,0.3809,3
133,0.2165,0.4256,0.3579,3
134,0.1983,0.4401,0.3616,3
135,0.1908,0.4117,0.3975,3
136,0.1953,0.3676,0.4371,3
137,0.2076,0.3392,0.4532,3
138,0.2418,0.3362,0.422,3
139,0.2419,0.3679,0.3902,3
140,0.2466,0.3814,0.372,3
141,0.2169,0.4308,0.3523,3
142,0.21,0.4166,0.3734,3
143,0.2136,0.3566,0.4298,3
144,0.2288,0.3235,0.4477,3
145,0.2481,0.334,0.4179,3
146,0.2583,0.362,0.3797,3
147,0.2381,0.4151,0.3468,3
148,0.2412,0.422,0.3368,3
149,0.238,0.4207,0.3413,3
150,0.2331,0.4225,0.3444,3
151,0.2262,0.4122,0.3616,3
152,0.2338,0.366,0.4002,3
153,0.2211,0.3709,0.408,3
154,0.218,0.3645,0.4175,3
155,0.2152,0.3652,0.4196,3
156,0.2162,0.3698,0.414,3
157,0.211,0.3954,0.3936,3
158,0.2066,0.3816,0.4118,3
159,0.2098,0.3536,0.4366,3
160,0.2176,0.3173,0.4651,3
161,0.2444,0.3048,0.4508,3
162,0.2436,0.3323,0.4241,3
163,0.2318,0.3599,0.4083,3
164,0.2258,0.3962,0.378,3
165,0.2333,0.4158,0.3509,3
166,0.1972,0.4458,0.357,3
167,0.1779,0.4332,0.3889,3
168,0.1771,0.3767,0.4462,3
169,0.1811,0.3493,0.4696,3
170,0.1875,0.3571,0.4554,3
171,0.1997,0.3589,0.4414,3
172,0.2009,0.3747,0.4244,3
173,0.1987,0.3803,0.421,3
174,0.1791,0.3595,0.4614,3
175,0.1833,0.3116,0.5051,3
176,0.2054,0.2664,0.5282,3
177,0.2094,0.2834,0.5072,3
178,0.2075,0.3195,0.473,3
179,0.2209,0.3393,0.4398,3
180,0.2408,0.3672,0.392,3
181,0.2081,0.4157,0.3762,3
182,0.1767,0.4066,0.4167,3
183,0.1925,0.3431,0.4644,3
184,0.2264,0.2907,0.4829,3
185,0.2215,0.3198,0.4587,3
186,0.1947,0.3702,0.4351,3
187,0.2076,0.3608,0.4316,3
188,0.1837,0.3729,0.4434,3
189,0.1735,0.3684,0.4581,3
190,0.1555,0.3376,0.5069,3
191,0.1591,0.271,0.5699,3
192,0.1624,0.2531,0.5845,3
193,0.1594,0.2694,0.5712,3
194,0.1779,0.2564,0.5657,3
195,0.205,0.2583,0.5367,3
196,0.2318,0.2881,0.4801,3
197,0.2117,0.3572,0.4311,3
198,0.2002,0.3617,0.4381,3
199,0.185,0.3637,0.4513,3
200,0.2196,0.3086,0.4718,3
0,0.3358,0.3338,0.3304,4
1,0.433,0.4919,0.0751,4
2,0.1069,0.7667,0.1264,4
3,0.0266,0.6401,0.3333,4
4,0.044,0.4172,0.5388,4
5,0.0708,0.2615,0.6677,4
6,0.0886,0.1766,0.7348,4
7,0.0999,0.1504,0.7497,4
8,0.1045,0.1588,0.7367,4
9,0.1011,0.1863,0.7126,4
10,0.1122,0.1993,0.6885,4
11,0.1213,0.2129,0.6658,4
12,0.1228,0.2181,0.6591,4
13,0.1302,0.2106,0.6592,4
14,0.1392,0.2159,0.6449,4
15,0.1557,0.2286,0.6157,4
16,0.1809,0.248,0.5711,4
17,0.2006,0.2817,0.5177,4
18,0.2269,0.3147,0.4584,4
19,0.2239,0.3583,0.4178,4
20,0.2121,0.3801,0.4078,4
21,0.1908,0.3678,0.4414,4
22,0.1836,0.3504,0.466,4
23,0.2024,0.308,0.4896,4
24,0.2122,0.3101,0.4777,4
25,0.2183,0.3206,0.4611,4
26,0.2305,0.3351,0.4344,4
27,0.2228,0.3772,0.4,4
28,0.215,0.3856,0.3994,4
29,0.195,0.3797,0.4253,4
30,0.1925,0.3438,0.4637,4
31,0.1884,0.3558,0.4558,4
32,0.2088,0.3365,0.4547,4
33,0.1994,0.3614,0.4392,4
34,0.2034,0.3565,0.4401,4
35,0.2198,0.3483,0.4319,4
36,0.2331,0.3634,0.4035,4
37,0.2287,0.3921,0.3792,4
38,0.1849,0.4177,0.3974,4
39,0.182,0.3895,0.4285,4
40,0.2041,0.3358,0.4601,4
41,0.2283,0.3361,0.4356,4
42,0.2456,0.3375,0.4169,4
43,0.2564,0.3652,0.3784,4
44,0.244,0.3805,0.3755,4
45,0.2203,0.3788,0.4009,4
46,0.2035,0.3598,0.4367,4
47,0.2278,0.3111,0.4611,4
48,0.2465,0.3002,0.4533,4
49,0.2475,0.3457,0.4068,4
50,0.2183,0.4054,0.3763,4
51,0.178,0.4346,0.3874,4
52,0.1777,0.3951,0.4272,4
53,0.1817,0.3613,0.457,4
54,0.211,0.3381,0.4509,4
55,0.2435,0.3469,0.4096,4
56,0.2504,0.3752,0.3744,4
57,0.2402,0.4056,0.3542,4
58,0.2062,0.4214,0.3724,4
59,0.1714,0.3976,0.431,4
60,0.1604,0.3414,0.4982,4
61,0.1821,0.2721,0.5458,4
62,0.2099,0.2572,0.5329,4
63,0.2246,0.2968,0.4786,4
64,0.2309,0.3457,0.4234,4
65,0.2213,0.373,0.4057,4
66,0.2138,0.3984,0.3878,4
67,0.2103,0.4047,0.385,4
68,0.1963,0.3842,0.4195,4
69,0.1939,0.3529,0.4532,4
70,0.2176,0.3129,0.4695,4
71,0.2619,0.3116,0.4265,4
72,0.2744,0.3438,0.3818,4
73,0.2298,0.4264,0.3438,4
74,0.1857,0.4451,0.3692,4
75,0.203,0.3645,0.4325,4
76,0.1978,0.3277,0.4745,4
77,0.2144,0.3211,0.4645,4
78,0.2281,0.3456,0.4263,4
79,0.2243,0.3726,0.4031,4
80,0.214,0.4116,0.3744,4
81,0.2074,0.4304,0.3622,4
82,0.1743,0.4552,0.3705,4
83,0.1707,0.4403,0.389,4
84,0.165,0.4102,0.4248,4
85,0.178,0.3811,0.4409,4
86,0.1931,0.344,0.4629,4
87,0.2197,0.3163,0.464,4
88,0.2283,0.3282,0.4435,4
89,0.2222,0.3629,0.4149,4
90,0.2406,0.3578,0.4016,4
91,0.2226,0.3948,0.3826,4
92,0.1917,0.4239,0.3844,4
93,0.1873,0.4061,0.4066,4
94,0.1888,0.3478,0.4634,4
95,0.2232,0.284,0.4928,4
96,0.2191,0.317,0.4639,4
97,0.2269,0.3415,0.4316,4
98,0.2286,0.3597,0.4117,4
99,0.2096,0.3893,0.4011,4
100,0.1985,0.3834,0.4181,4
101,0.1797,0.3753,0.445,4
102,0.1998,0.304,0.4962,4
103,0.221,0.2857,0.4933,4
104,0.2089,0.3383,0.4528,4
105,0.2118,0.3566,0.4316,4
106,0.2036,0.3739,0.4225,4
107,0.2116,0.347,0.4414,4
108,0.17,0.3862,0.4438,4
109,0.1659,0.3373,0.4968,4
110,0.1783,0.277,0.5447,4
111,0.1926,0.2707,0.5367,4
112,0.2012,0.2919,0.5069,4
113,0.2164,0.3037,0.4799,4
114,0.2276,0.3169,0.4555,4
115,0.2481,0.307,0.4449,4
116,0.238,0.3229,0.4391,4
117,0.2452,0.3238,0.431,4
118,0.243,0.352,0.405,4
119,0.2238,0.3876,0.3886,4
120,0.1913,0.4165,0.3922,4
121,0.1632,0.3981,0.4387,4
122,0.1577,0.348,0.4943,4
123,0.1695,0.3046,0.5259,4
124,0.1957,0.2695,0.5348,4
125,0.2024,0.2856,0.512,4
126,0.2006,0.3185,0.4809,4
127,0.2034,0.3508,0.4458,4
128,0.1866,0.4126,0.4008,4
129,0.1913,0.4083,0.4004,4
130,0.1891,0.4059,0.405,4
131,0.1883,0.3937,0.418,4
132,0.1809,0.3853,0.4338,4
133,0.1821,0.3484,0.4695,4
134,0.1962,0.3366,0.4672,4
135,0.2138,0.3328,0.4534,4
136,0.2221,0.3355,0.4424,4
137,0.2358,0.3328,0.4314,4
138,0.215,0.3519,0.4331,4
139,0.1894,0.3526,0.458,4
140,0.178,0.3301,0.4919,4
141,0.17,0.3208,0.5092,4
142,0.1778,0.3091,0.5131,4
143,0.2071,0.2928,0.5001,4
144,0.2145,0.3214,0.4641,4
145,0.2331,0.3417,0.4252,4
146,0.2433,0.3738,0.3829,4
147,0.2265,0.3869,0.3866,4
148,0.2003,0.3907,0.409,4
149,0.1929,0.3644,0.4427,4
150,0.1846,0.3457,0.4697,4
151,0.2124,0.3155,0.4721,4
152,0.2354,0.3224,0.4422,4
153,0.219,0.3671,0.4139,4
154,0.2188,0.3868,0.3944,4
155,0.2269,0.364,0.4091,4
156,0.1908,0.404,0.4052,4
157,0.1932,0.3823,0.4245,4
158,0.2126,0.3577,0.4297,4
159,0.2465,0.332,0.4215,4
160,0.2183,0.3707,0.411,4
161,0.2165,0.3897,0.3938,4
162,0.1903,0.3853,0.4244,4
163,0.1914,0.3343,0.4743,4
164,0.2112,0.304,0.4848,4
165,0.2222,0.309,0.4688,4
166,0.2352,0.3294,0.4354,4
167,0.2426,0.3512,0.4062,4
168,0.2293,0.3884,0.3823,4
169,0.2105,0.4109,0.3786,4
