t,y,estrategia,frequencia_media
0,6,O,0.333282
0,6,Y,0.33389599999999997
0,6,B,0.33282199999999995
1,6,O,0.44114799999999993
1,6,Y,0.4207700000000002
1,6,B,0.13808200000000004
2,6,O,0.256734
2,6,Y,0.6513299999999999
2,6,B,0.091936
3,6,O,0.10409400000000002
3,6,Y,0.763378
3,6,B,0.13252800000000003
4,6,O,0.06071400000000002
4,6,Y,0.7369979999999999
4,6,B,0.20228799999999997
5,6,O,0.06857400000000001
5,6,Y,0.654904
5,6,B,0.276522
6,6,O,0.09060999999999998
6,6,Y,0.5666740000000001
6,6,B,0.342716
7,6,O,0.11687000000000002
7,6,Y,0.491584
7,6,B,0.3915459999999999
8,6,O,0.14195400000000002
8,6,Y,0.4396960000000001
8,6,B,0.41834999999999994
9,6,O,0.16277799999999995
9,6,Y,0.41259400000000007
9,6,B,0.4246279999999999
10,6,O,0.17751399999999998
10,6,Y,0.4066080000000001
10,6,B,0.4158780000000001
11,6,O,0.18731599999999995
11,6,Y,0.4133439999999999
11,6,B,0.39934
12,6,O,0.19303
12,6,Y,0.42653800000000003
12,6,B,0.38043200000000005
13,6,O,0.19588600000000012
13,6,Y,0.44155600000000006
13,6,B,0.362558
14,6,O,0.19781399999999993
14,6,Y,0.45573000000000013
14,6,B,0.34645599999999993
15,6,O,0.19935799999999998
15,6,Y,0.46994600000000003
15,6,B,0.330696
16,6,O,0.19896999999999998
16,6,Y,0.48393200000000003
16,6,B,0.317098
17,6,O,0.19596400000000005
17,6,Y,0.4962080000000001
17,6,B,0.307828
18,6,O,0.19125800000000004
18,6,Y,0.5053719999999999
18,6,B,0.30337
19,6,O,0.18926199999999999
19,6,Y,0.5084019999999999
19,6,B,0.30233600000000005
20,6,O,0.19017200000000004
20,6,Y,0.5080539999999999
20,6,B,0.30177400000000004
21,6,O,0.19162600000000005
21,6,Y,0.506994
21,6,B,0.30138000000000004
22,6,O,0.19290799999999994
22,6,Y,0.5053719999999999
22,6,B,0.30172
23,6,O,0.19335999999999998
23,6,Y,0.50486
23,6,B,0.30178000000000005
24,6,O,0.19358
24,6,Y,0.5049220000000001
24,6,B,0.301498
25,6,O,0.1939160000000001
25,6,Y,0.5040539999999999
25,6,B,0.30203000000000013
26,6,O,0.19426800000000002
26,6,Y,0.502116
26,6,B,0.3036160000000001
27,6,O,0.19514000000000006
27,6,Y,0.4996379999999999
27,6,B,0.3052219999999999
28,6,O,0.19630200000000003
28,6,Y,0.49796599999999996
28,6,B,0.30573200000000006
29,6,O,0.19778
29,6,Y,0.4972139999999999
29,6,B,0.30500599999999994
30,6,O,0.19828999999999997
30,6,Y,0.49760600000000005
30,6,B,0.304104
31,6,O,0.198566
31,6,Y,0.49806199999999995
31,6,B,0.303372
32,6,O,0.19805400000000006
32,6,Y,0.49826599999999993
32,6,B,0.30368
33,6,O,0.198756
33,6,Y,0.496024
33,6,B,0.30522000000000005
34,6,O,0.20048200000000008
34,6,Y,0.4943200000000001
34,6,B,0.305198
35,6,O,0.202428
35,6,Y,0.49347599999999986
35,6,B,0.304096
36,6,O,0.202788
36,6,Y,0.49428000000000005
36,6,B,0.30293200000000003
37,6,O,0.20331999999999997
37,6,Y,0.4947539999999999
37,6,B,0.301926
38,6,O,0.20255800000000004
38,6,Y,0.49655999999999983
38,6,B,0.3008819999999999
39,6,O,0.20209600000000008
39,6,Y,0.49665600000000004
39,6,B,0.301248
40,6,O,0.20168400000000006
40,6,Y,0.4957259999999999
40,6,B,0.30258999999999997
41,6,O,0.2019640000000001
41,6,Y,0.494272
41,6,B,0.30376400000000015
42,6,O,0.20284399999999997
42,6,Y,0.4920900000000001
42,6,B,0.305066
43,6,O,0.203752
43,6,Y,0.49076999999999993
43,6,B,0.3054780000000001
44,6,O,0.20414800000000002
44,6,Y,0.49012600000000006
44,6,B,0.305726
45,6,O,0.2040180000000001
45,6,Y,0.489966
45,6,B,0.306016
46,6,O,0.20357200000000003
46,6,Y,0.49029199999999995
46,6,B,0.3061359999999999
47,6,O,0.20373000000000002
47,6,Y,0.4903679999999999
47,6,B,0.305902
48,6,O,0.20336400000000002
48,6,Y,0.4907060000000002
48,6,B,0.3059299999999999
49,6,O,0.203732
49,6,Y,0.48972600000000005
49,6,B,0.30654200000000004
50,6,O,0.20389000000000002
50,6,Y,0.489554
50,6,B,0.30655600000000005
51,6,O,0.204068
51,6,Y,0.48976999999999987
51,6,B,0.306162
52,6,O,0.20404599999999998
52,6,Y,0.4898600000000002
52,6,B,0.30609400000000003
53,6,O,0.20407599999999995
53,6,Y,0.49003799999999986
53,6,B,0.305886
54,6,O,0.20408800000000007
54,6,Y,0.48994999999999983
54,6,B,0.305962
55,6,O,0.20462399999999994
55,6,Y,0.4891599999999999
55,6,B,0.30621599999999993
56,6,O,0.20454800000000004
56,6,Y,0.48906200000000005
56,6,B,0.30639000000000005
57,6,O,0.204648
57,6,Y,0.4889159999999999
57,6,B,0.30643599999999993
58,6,O,0.20417200000000002
58,6,Y,0.48919999999999986
58,6,B,0.30662799999999996
59,6,O,0.20449600000000004
59,6,Y,0.48864000000000013
59,6,B,0.306864
60,6,O,0.20424999999999996
60,6,Y,0.48861799999999983
60,6,B,0.307132
61,6,O,0.2046660000000001
61,6,Y,0.488208
61,6,B,0.307126
62,6,O,0.20520799999999986
62,6,Y,0.4883059999999999
62,6,B,0.30648600000000004
63,6,O,0.20475000000000002
63,6,Y,0.48912199999999983
63,6,B,0.306128
64,6,O,0.20456200000000005
64,6,Y,0.49001000000000006
64,6,B,0.305428
65,6,O,0.204602
65,6,Y,0.4904240000000001
65,6,B,0.304974
66,6,O,0.20441199999999995
66,6,Y,0.49037600000000003
66,6,B,0.305212
67,6,O,0.20499000000000012
67,6,Y,0.4896640000000002
67,6,B,0.30534600000000006
68,6,O,0.20522599999999994
68,6,Y,0.48956000000000016
68,6,B,0.305214
69,6,O,0.20452800000000007
69,6,Y,0.49006200000000005
69,6,B,0.30540999999999996
70,6,O,0.20423799999999992
70,6,Y,0.49012000000000017
70,6,B,0.3056420000000001
71,6,O,0.204642
71,6,Y,0.4894540000000001
71,6,B,0.305904
72,6,O,0.20435999999999996
72,6,Y,0.4886000000000001
72,6,B,0.30704
73,6,O,0.20511000000000001
73,6,Y,0.487498
73,6,B,0.307392
74,6,O,0.20515600000000003
74,6,Y,0.4872219999999998
74,6,B,0.307622
75,6,O,0.20516000000000006
75,6,Y,0.4868140000000001
75,6,B,0.308026
76,6,O,0.20522800000000008
76,6,Y,0.48703199999999996
76,6,B,0.30774000000000007
77,6,O,0.20559599999999997
77,6,Y,0.4874
77,6,B,0.307004
78,6,O,0.20492399999999997
78,6,Y,0.4876320000000002
78,6,B,0.30744400000000005
79,6,O,0.20447000000000004
79,6,Y,0.487006
79,6,B,0.30852399999999996
80,6,O,0.205174
80,6,Y,0.485888
80,6,B,0.308938
81,6,O,0.20559400000000003
81,6,Y,0.4855499999999999
81,6,B,0.3088559999999999
82,6,O,0.20595799999999997
82,6,Y,0.4855919999999999
82,6,B,0.30844999999999995
83,6,O,0.20595599999999997
83,6,Y,0.48623999999999995
83,6,B,0.307804
84,6,O,0.205124
84,6,Y,0.4871839999999999
84,6,B,0.30769199999999985
85,6,O,0.20478600000000008
85,6,Y,0.48740000000000017
85,6,B,0.30781400000000003
86,6,O,0.204318
86,6,Y,0.4875499999999998
86,6,B,0.3081319999999999
87,6,O,0.203918
87,6,Y,0.48759
87,6,B,0.30849199999999993
88,6,O,0.203984
88,6,Y,0.48720000000000013
88,6,B,0.308816
89,6,O,0.20413000000000003
89,6,Y,0.4877260000000001
89,6,B,0.308144
90,6,O,0.20386399999999993
90,6,Y,0.488642
90,6,B,0.30749400000000005
91,6,O,0.202452
91,6,Y,0.489276
91,6,B,0.308272
92,6,O,0.20198600000000005
92,6,Y,0.48900999999999994
92,6,B,0.30900400000000006
93,6,O,0.202344
93,6,Y,0.48817800000000006
93,6,B,0.30947799999999986
94,6,O,0.20284200000000002
94,6,Y,0.48787999999999987
94,6,B,0.3092779999999999
95,6,O,0.20288399999999998
95,6,Y,0.48768600000000006
95,6,B,0.30943
96,6,O,0.20286599999999994
96,6,Y,0.48763
96,6,B,0.309504
97,6,O,0.20287599999999995
97,6,Y,0.4876379999999999
97,6,B,0.30948600000000004
98,6,O,0.20245000000000005
98,6,Y,0.48800599999999994
98,6,B,0.309544
99,6,O,0.20237200000000002
99,6,Y,0.487806
99,6,B,0.3098220000000001
100,6,O,0.20228199999999996
100,6,Y,0.48783600000000016
100,6,B,0.30988200000000005
