t,y,estrategia,frequencia_media
0,2,O,0.333282
0,2,Y,0.33389599999999997
0,2,B,0.33282199999999995
1,2,O,0.6494780000000001
1,2,Y,0.28863800000000006
1,2,B,0.06188400000000001
2,2,O,0.39481599999999983
2,2,Y,0.5936899999999999
2,2,B,0.011494000000000002
3,2,O,0.14265399999999998
3,2,Y,0.8407880000000002
3,2,B,0.016558000000000003
4,2,O,0.04505599999999999
4,2,Y,0.9249640000000001
4,2,B,0.029979999999999993
5,2,O,0.030253999999999993
5,2,Y,0.923022
5,2,B,0.04672399999999999
6,2,O,0.03481400000000001
6,2,Y,0.899576
6,2,B,0.06560999999999999
7,2,O,0.041096
7,2,Y,0.8726020000000004
7,2,B,0.086302
8,2,O,0.04726800000000002
8,2,Y,0.844566
8,2,B,0.10816600000000001
9,2,O,0.05296199999999998
9,2,Y,0.8165620000000002
9,2,B,0.13047599999999998
10,2,O,0.05835800000000001
10,2,Y,0.788554
10,2,B,0.15308799999999997
11,2,O,0.06451400000000003
11,2,Y,0.7602860000000001
11,2,B,0.17519999999999997
12,2,O,0.07150799999999999
12,2,Y,0.732894
12,2,B,0.19559800000000005
13,2,O,0.07897
13,2,Y,0.7071059999999999
13,2,B,0.21392399999999998
14,2,O,0.086076
14,2,Y,0.6844659999999999
14,2,B,0.229458
15,2,O,0.09407600000000002
15,2,Y,0.6644799999999997
15,2,B,0.24144400000000002
16,2,O,0.10058
16,2,Y,0.649366
16,2,B,0.25005399999999994
17,2,O,0.106846
17,2,Y,0.63763
17,2,B,0.255524
18,2,O,0.11263999999999999
18,2,Y,0.6294580000000001
18,2,B,0.25790199999999996
19,2,O,0.11926199999999998
19,2,Y,0.6240559999999999
19,2,B,0.2566820000000001
20,2,O,0.12483600000000003
20,2,Y,0.6231199999999998
20,2,B,0.252044
21,2,O,0.12899199999999997
21,2,Y,0.6259259999999999
21,2,B,0.24508199999999994
22,2,O,0.13198599999999996
22,2,Y,0.6318380000000001
22,2,B,0.23617600000000002
23,2,O,0.133976
23,2,Y,0.6404980000000002
23,2,B,0.225526
24,2,O,0.135638
24,2,Y,0.650974
24,2,B,0.213388
25,2,O,0.135168
25,2,Y,0.6639220000000001
25,2,B,0.20091
26,2,O,0.13477799999999998
26,2,Y,0.6768820000000001
26,2,B,0.18833999999999992
27,2,O,0.132588
27,2,Y,0.690996
27,2,B,0.17641599999999996
28,2,O,0.12998800000000002
28,2,Y,0.7045080000000002
28,2,B,0.16550399999999998
29,2,O,0.127506
29,2,Y,0.7168779999999999
29,2,B,0.15561600000000003
30,2,O,0.125342
30,2,Y,0.7276499999999999
30,2,B,0.14700799999999994
31,2,O,0.12308400000000001
31,2,Y,0.7374279999999999
31,2,B,0.13948800000000003
32,2,O,0.12080199999999999
32,2,Y,0.746642
32,2,B,0.132556
33,2,O,0.11963400000000003
33,2,Y,0.754134
33,2,B,0.12623200000000004
34,2,O,0.11835000000000001
34,2,Y,0.7607260000000001
34,2,B,0.12092400000000003
35,2,O,0.11719600000000002
35,2,Y,0.7661279999999999
35,2,B,0.116676
36,2,O,0.11589400000000001
36,2,Y,0.770686
36,2,B,0.11341999999999999
37,2,O,0.11578200000000001
37,2,Y,0.7734160000000001
37,2,B,0.11080199999999998
38,2,O,0.114364
38,2,Y,0.7763919999999999
38,2,B,0.10924400000000001
39,2,O,0.114146
39,2,Y,0.777744
39,2,B,0.10811
40,2,O,0.112808
40,2,Y,0.7790699999999999
40,2,B,0.10812200000000002
41,2,O,0.11266399999999997
41,2,Y,0.778856
41,2,B,0.10848
42,2,O,0.11307399999999995
42,2,Y,0.7778259999999999
42,2,B,0.10910000000000002
43,2,O,0.114106
43,2,Y,0.776292
43,2,B,0.109602
44,2,O,0.11479799999999997
44,2,Y,0.7749059999999999
44,2,B,0.110296
45,2,O,0.11613000000000001
45,2,Y,0.7724239999999999
45,2,B,0.11144599999999998
46,2,O,0.11692200000000001
46,2,Y,0.7703359999999999
46,2,B,0.11274199999999998
47,2,O,0.11792600000000003
47,2,Y,0.7679259999999999
47,2,B,0.11414799999999996
48,2,O,0.11865000000000003
48,2,Y,0.7658519999999999
48,2,B,0.11549800000000003
49,2,O,0.12038600000000002
49,2,Y,0.7629799999999999
49,2,B,0.11663399999999997
50,2,O,0.120926
50,2,Y,0.7615940000000001
50,2,B,0.11747999999999999
51,2,O,0.12154800000000002
51,2,Y,0.76023
51,2,B,0.11822200000000002
52,2,O,0.12297799999999999
52,2,Y,0.7579120000000001
52,2,B,0.11910999999999994
53,2,O,0.124332
53,2,Y,0.755124
53,2,B,0.120544
54,2,O,0.12639799999999998
54,2,Y,0.7518560000000002
54,2,B,0.121746
55,2,O,0.12788799999999997
55,2,Y,0.749104
55,2,B,0.12300799999999999
56,2,O,0.129676
56,2,Y,0.746464
56,2,B,0.12386000000000001
57,2,O,0.13102199999999992
57,2,Y,0.744282
57,2,B,0.12469599999999995
58,2,O,0.132622
58,2,Y,0.7420239999999998
58,2,B,0.12535400000000002
59,2,O,0.133268
59,2,Y,0.7406520000000001
59,2,B,0.12607999999999997
60,2,O,0.13431600000000002
60,2,Y,0.7387219999999999
60,2,B,0.12696199999999996
61,2,O,0.13506599999999994
61,2,Y,0.736842
61,2,B,0.12809199999999998
62,2,O,0.13716200000000003
62,2,Y,0.7339579999999999
62,2,B,0.12888
63,2,O,0.138092
63,2,Y,0.7327680000000002
63,2,B,0.12914
64,2,O,0.13920800000000003
64,2,Y,0.7312279999999999
64,2,B,0.129564
65,2,O,0.13906200000000002
65,2,Y,0.7309459999999999
