t,y,estrategia,n_vizinhos_media
25,3,Y,6.086090547580771
25,3,B,5.658547181070904
26,3,O,8.0
26,3,Y,6.083825532656967
26,3,B,5.691251002874696
27,3,O,8.0
27,3,Y,6.083860268882539
27,3,B,5.7229103004586985
28,3,O,8.0
28,3,Y,6.0824879983220175
28,3,B,5.74770055645186
29,3,O,8.0
29,3,Y,6.083294655654344
29,3,B,5.772141399144386
30,3,O,8.0
30,3,Y,6.08191418133388
30,3,B,5.79253336858741
31,3,O,8.0
31,3,Y,6.081834760646851
31,3,B,5.817855716207994
32,3,O,8.0
32,3,Y,6.081512235649633
32,3,B,5.8405024427049
33,3,O,8.0
33,3,Y,6.0820456380460595
33,3,B,5.86740782225485
34,3,O,8.0
34,3,Y,6.081204472826062
34,3,B,5.8970459798526305
35,3,O,8.0
35,3,Y,6.082904031418479
35,3,B,5.92078933176171
36,3,O,8.0
36,3,Y,6.082816869497247
36,3,B,5.944361887636997
37,3,O,8.0
37,3,Y,6.083242108444316
37,3,B,5.965322240717512
38,3,O,8.0
38,3,Y,6.082847652966675
38,3,B,5.983582659185437
39,3,O,8.0
39,3,Y,6.083231438916877
39,3,B,6.000407933398248
40,3,O,8.0
40,3,Y,6.081091738488761
40,3,B,6.006424570964763
41,3,O,8.0
41,3,Y,6.082068349249052
41,3,B,6.017576689463474
42,3,O,8.0
42,3,Y,6.0816464225933835
42,3,B,6.0295378639737045
43,3,O,8.0
43,3,Y,6.083834499355516
43,3,B,6.0403538227570035
44,3,O,8.0
44,3,Y,6.0825487985792055
44,3,B,6.047730203636189
45,3,O,8.0
45,3,Y,6.084418321286327
45,3,B,6.059818812825568
46,3,O,8.0
46,3,Y,6.0829747763412
46,3,B,6.069207113430192
47,3,O,8.0
47,3,Y,6.085055030560037
47,3,B,6.0798876238390855
48,3,O,8.0
48,3,Y,6.08415352366573
48,3,B,6.0922611064126295
49,3,O,8.0
49,3,Y,6.085053745588761
49,3,B,6.103137506526576
50,3,O,8.0
50,3,Y,6.084897010909167
50,3,B,6.116009347482691
51,3,O,8.0
51,3,Y,6.086142530301864
51,3,B,6.134911666387077
52,3,O,8.0
52,3,Y,6.084458191958699
52,3,B,6.147224754953856
53,3,O,8.0
53,3,Y,6.086306553437383
53,3,B,6.154416775114321
54,3,O,8.0
54,3,Y,6.0855972653219075
54,3,B,6.167348001449425
55,3,O,8.0
55,3,Y,6.087419247336079
55,3,B,6.177327865429577
56,3,O,8.0
56,3,Y,6.086656995173542
56,3,B,6.18785883451948
57,3,O,8.0
57,3,Y,6.087114787135874
57,3,B,6.197869863921664
58,3,O,8.0
58,3,Y,6.085492106489551
58,3,B,6.199273713331321
59,3,O,8.0
59,3,Y,6.08611319043099
59,3,B,6.205417911260032
60,3,O,8.0
60,3,Y,6.085277169149326
60,3,B,6.217269840187876
61,3,O,8.0
61,3,Y,6.087965507290054
61,3,B,6.225623259362286
62,3,O,8.0
62,3,Y,6.08656018099315
62,3,B,6.239431765616019
63,3,O,8.0
63,3,Y,6.086554789725806
63,3,B,6.246654470977029
64,3,O,8.0
64,3,Y,6.085694603619488
64,3,B,6.2516892075677415
65,3,O,8.0
65,3,Y,6.086444460391583
65,3,B,6.259644546717454
66,3,O,8.0
66,3,Y,6.086925826742442
66,3,B,6.269985186893599
67,3,O,8.0
67,3,Y,6.088598055842712
67,3,B,6.274153827478626
68,3,O,8.0
68,3,Y,6.088295127846494
68,3,B,6.277550582963885
69,3,O,8.0
69,3,Y,6.090246655242324
69,3,B,6.284772760299335
70,3,O,8.0
70,3,Y,6.088366882377231
70,3,B,6.281850040230649
71,3,O,8.0
71,3,Y,6.089014090482064
71,3,B,6.286192353233349
72,3,O,8.0
72,3,Y,6.089126128681628
72,3,B,6.292275091352812
73,3,O,8.0
73,3,Y,6.090181915401925
73,3,B,6.298160394310259
74,3,O,8.0
74,3,Y,6.089492909658414
74,3,B,6.30440392508035
75,3,O,8.0
75,3,Y,6.088641699581705
75,3,B,6.307086077842138
76,3,O,8.0
76,3,Y,6.088906001849324
76,3,B,6.317993986818874
77,3,O,8.0
77,3,Y,6.0894459894211606
77,3,B,6.324270394567791
78,3,O,8.0
78,3,Y,6.089110360046809
78,3,B,6.329402216395632
79,3,O,8.0
79,3,Y,6.090012444945321
79,3,B,6.332644076031837
80,3,O,8.0
80,3,Y,6.089439276853949
80,3,B,6.338514126264862
81,3,O,8.0
81,3,Y,6.089434342017527
81,3,B,6.33937755693731
82,3,O,8.0
82,3,Y,6.089687012659308
82,3,B,6.341251333773131
83,3,O,8.0
83,3,Y,6.0901797686173635
83,3,B,6.339195188108927
84,3,O,8.0
84,3,Y,6.09018069326402
84,3,B,6.338948596021202
85,3,O,8.0
85,3,Y,6.090899869106243
85,3,B,6.336288511406883
86,3,O,8.0
86,3,Y,6.090377148641588
86,3,B,6.338912809613764
87,3,O,8.0
87,3,Y,6.091446001791813
87,3,B,6.341857653501072
88,3,O,8.0
88,3,Y,6.090671122812431
88,3,B,6.347952400597925
89,3,O,8.0
89,3,Y,6.092020626204352
89,3,B,6.359032682409418
90,3,O,8.0
90,3,Y,6.092465227322755
90,3,B,6.367625582338989
91,3,O,8.0
91,3,Y,6.091859318493125
91,3,B,6.365868931362356
92,3,O,8.0
92,3,Y,6.091318118361462
92,3,B,6.364918499384746
93,3,O,8.0
93,3,Y,6.091267078888601
93,3,B,6.374400014591846
94,3,O,8.0
94,3,Y,6.0927839185372985
94,3,B,6.38256539009021
95,3,O,8.0
95,3,Y,6.093219174709994
95,3,B,6.38641099904311
96,3,O,8.0
96,3,Y,6.092336793816117
96,3,B,6.389487573414098
97,3,O,8.0
97,3,Y,6.091034872880889
97,3,B,6.382333791202709
98,3,O,8.0
98,3,Y,6.0930777682302155
98,3,B,6.386553303673802
99,3,O,8.0
99,3,Y,6.093550050955272
99,3,B,6.394251045524705
100,3,O,8.0
100,3,Y,6.093384452266868
100,3,B,6.3958950247475
