t,y,estrategia,frequencia_media
40,10,B,0.8298019999999998
41,10,O,0.050662000000000006
41,10,Y,0.11918599999999997
41,10,B,0.8301520000000002
42,10,O,0.05147399999999999
42,10,Y,0.11945399999999996
42,10,B,0.8290720000000001
43,10,O,0.051726
43,10,Y,0.11976199999999998
43,10,B,0.8285119999999999
44,10,O,0.05163599999999998
44,10,Y,0.121368
44,10,B,0.8269959999999996
45,10,O,0.051526
45,10,Y,0.12171599999999999
45,10,B,0.8267580000000001
46,10,O,0.052550000000000006
46,10,Y,0.12168
46,10,B,0.8257700000000001
47,10,O,0.05285800000000001
47,10,Y,0.12261999999999994
47,10,B,0.8245220000000001
48,10,O,0.052758
48,10,Y,0.12487999999999999
48,10,B,0.8223620000000001
49,10,O,0.05177999999999999
49,10,Y,0.12652000000000002
49,10,B,0.8216999999999998
50,10,O,0.05092599999999999
50,10,Y,0.12670200000000004
50,10,B,0.8223720000000003
51,10,O,0.05099
51,10,Y,0.125368
51,10,B,0.8236420000000002
52,10,O,0.050928
52,10,Y,0.12539399999999998
52,10,B,0.8236780000000004
53,10,O,0.050912000000000006
53,10,Y,0.12451199999999994
53,10,B,0.8245759999999998
54,10,O,0.050711999999999986
54,10,Y,0.12418000000000001
54,10,B,0.8251080000000002
55,10,O,0.050976
55,10,Y,0.12400999999999998
55,10,B,0.8250139999999999
56,10,O,0.051463999999999996
56,10,Y,0.12437799999999999
56,10,B,0.8241580000000001
57,10,O,0.05147199999999999
57,10,Y,0.12524600000000002
57,10,B,0.8232819999999996
58,10,O,0.05094199999999998
58,10,Y,0.12727000000000008
58,10,B,0.8217880000000004
59,10,O,0.050914
59,10,Y,0.12718
59,10,B,0.8219060000000001
60,10,O,0.05089200000000002
60,10,Y,0.12803799999999999
60,10,B,0.82107
61,10,O,0.05029999999999999
61,10,Y,0.127524
61,10,B,0.8221759999999998
62,10,O,0.049898
62,10,Y,0.12676400000000002
62,10,B,0.8233380000000001
63,10,O,0.04987000000000001
63,10,Y,0.125016
63,10,B,0.8251140000000002
64,10,O,0.050156000000000006
64,10,Y,0.124492
64,10,B,0.8253520000000002
65,10,O,0.04997999999999998
65,10,Y,0.12302999999999999
65,10,B,0.8269900000000001
66,10,O,0.04997599999999999
66,10,Y,0.12193800000000002
66,10,B,0.8280859999999999
67,10,O,0.050329999999999986
67,10,Y,0.12177199999999999
67,10,B,0.8278979999999998
68,10,O,0.050622
68,10,Y,0.12179799999999999
68,10,B,0.8275799999999995
69,10,O,0.051092000000000005
69,10,Y,0.12159799999999998
69,10,B,0.8273100000000001
70,10,O,0.05175199999999999
70,10,Y,0.12234200000000003
70,10,B,0.8259059999999998
71,10,O,0.05201199999999999
71,10,Y,0.12245599999999998
71,10,B,0.825532
72,10,O,0.05271400000000001
72,10,Y,0.12275800000000002
72,10,B,0.8245279999999999
73,10,O,0.05299200000000001
73,10,Y,0.12330199999999998
73,10,B,0.8237059999999999
74,10,O,0.05320199999999998
74,10,Y,0.12445999999999997
74,10,B,0.8223379999999999
75,10,O,0.05326
75,10,Y,0.12493000000000003
75,10,B,0.8218099999999997
76,10,O,0.053298000000000005
76,10,Y,0.127696
76,10,B,0.8190060000000002
77,10,O,0.053502
77,10,Y,0.12855200000000003
77,10,B,0.8179459999999998
78,10,O,0.05335399999999999
78,10,Y,0.12928800000000001
78,10,B,0.817358
79,10,O,0.05253799999999998
79,10,Y,0.12967599999999999
79,10,B,0.8177859999999998
80,10,O,0.051654000000000005
80,10,Y,0.12910400000000002
80,10,B,0.8192419999999998
81,10,O,0.05139200000000001
81,10,Y,0.12806599999999999
81,10,B,0.8205420000000002
82,10,O,0.051193999999999996
82,10,Y,0.12704600000000002
82,10,B,0.8217599999999997
83,10,O,0.051567999999999996
83,10,Y,0.12643
83,10,B,0.8220020000000003
84,10,O,0.051699999999999996
84,10,Y,0.125594
84,10,B,0.8227059999999998
85,10,O,0.05185000000000001
85,10,Y,0.12462800000000002
85,10,B,0.8235219999999999
86,10,O,0.053054000000000004
86,10,Y,0.12336399999999999
86,10,B,0.8235820000000001
87,10,O,0.053898
87,10,Y,0.123966
87,10,B,0.822136
88,10,O,0.05430200000000001
88,10,Y,0.12491599999999999
88,10,B,0.8207819999999998
89,10,O,0.05425799999999999
89,10,Y,0.12649400000000002
89,10,B,0.8192480000000002
90,10,O,0.05405200000000002
90,10,Y,0.126492
90,10,B,0.819456
91,10,O,0.05410400000000003
91,10,Y,0.12623399999999996
91,10,B,0.819662
92,10,O,0.054196
92,10,Y,0.12589399999999998
92,10,B,0.8199100000000001
93,10,O,0.054689999999999996
93,10,Y,0.12499200000000003
93,10,B,0.8203180000000002
94,10,O,0.055186
94,10,Y,0.125824
94,10,B,0.81899
95,10,O,0.05545800000000001
95,10,Y,0.12819999999999998
95,10,B,0.8163420000000001
96,10,O,0.055308
96,10,Y,0.129804
96,10,B,0.8148880000000002
97,10,O,0.055276
97,10,Y,0.13142200000000004
97,10,B,0.8133019999999997
98,10,O,0.054826000000000014
98,10,Y,0.13259399999999993
98,10,B,0.8125800000000001
99,10,O,0.05410800000000001
99,10,Y,0.13305399999999998
99,10,B,0.8128380000000003
100,10,O,0.05398999999999999
100,10,Y,0.13338199999999997
100,10,B,0.8126280000000001
