t,y,estrategia,frequencia_media
34,5,O,0.12063800000000002
34,5,Y,0.504176
34,5,B,0.3751859999999999
35,5,O,0.121852
35,5,Y,0.5096
35,5,B,0.3685479999999999
36,5,O,0.12193600000000002
36,5,Y,0.5155559999999998
36,5,B,0.3625079999999999
37,5,O,0.12186400000000003
37,5,Y,0.5204419999999998
37,5,B,0.3576940000000001
38,5,O,0.122224
38,5,Y,0.5241599999999998
38,5,B,0.3536160000000001
39,5,O,0.12233599999999997
39,5,Y,0.527882
39,5,B,0.3497819999999999
40,5,O,0.12253399999999999
40,5,Y,0.531166
40,5,B,0.34629999999999994
41,5,O,0.12319799999999997
41,5,Y,0.5337679999999999
41,5,B,0.34303400000000006
42,5,O,0.12297600000000004
42,5,Y,0.5367040000000001
42,5,B,0.34031999999999996
43,5,O,0.122728
43,5,Y,0.5389040000000003
43,5,B,0.3383679999999999
44,5,O,0.12381200000000003
44,5,Y,0.539824
44,5,B,0.336364
45,5,O,0.12503399999999998
45,5,Y,0.541324
45,5,B,0.33364200000000005
46,5,O,0.125926
46,5,Y,0.5425879999999998
46,5,B,0.331486
47,5,O,0.127552
47,5,Y,0.543756
47,5,B,0.328692
48,5,O,0.12779400000000002
48,5,Y,0.5460499999999999
48,5,B,0.326156
49,5,O,0.12772199999999997
49,5,Y,0.5479080000000002
49,5,B,0.32437
50,5,O,0.12816800000000003
50,5,Y,0.5486119999999999
50,5,B,0.32322
51,5,O,0.12904199999999996
51,5,Y,0.5496780000000002
51,5,B,0.32128000000000007
52,5,O,0.12924999999999998
52,5,Y,0.5509860000000001
52,5,B,0.31976399999999994
53,5,O,0.13002199999999997
53,5,Y,0.551492
53,5,B,0.3184859999999999
54,5,O,0.129908
54,5,Y,0.5524979999999999
54,5,B,0.31759400000000004
55,5,O,0.12967
55,5,Y,0.5530279999999999
55,5,B,0.31730200000000003
56,5,O,0.12998399999999996
56,5,Y,0.5527920000000002
56,5,B,0.31722399999999995
57,5,O,0.130648
57,5,Y,0.5526099999999999
57,5,B,0.316742
58,5,O,0.13125399999999998
58,5,Y,0.552396
58,5,B,0.31634999999999996
59,5,O,0.132256
59,5,Y,0.5526440000000001
59,5,B,0.3151
60,5,O,0.131886
60,5,Y,0.5536079999999999
60,5,B,0.31450600000000006
61,5,O,0.13182199999999997
61,5,Y,0.553436
61,5,B,0.3147419999999999
62,5,O,0.132818
62,5,Y,0.552766
62,5,B,0.3144159999999999
63,5,O,0.13277399999999998
63,5,Y,0.5537079999999999
63,5,B,0.31351799999999996
64,5,O,0.132462
64,5,Y,0.5543819999999999
64,5,B,0.31315599999999993
65,5,O,0.1335
65,5,Y,0.554232
65,5,B,0.31226800000000005
66,5,O,0.13304399999999997
66,5,Y,0.555312
66,5,B,0.31164400000000003
67,5,O,0.13262600000000002
67,5,Y,0.555336
67,5,B,0.31203800000000004
68,5,O,0.13340399999999997
68,5,Y,0.554838
68,5,B,0.311758
69,5,O,0.133288
69,5,Y,0.5558319999999999
69,5,B,0.3108799999999998
70,5,O,0.132894
70,5,Y,0.5563459999999999
70,5,B,0.31076
71,5,O,0.13359400000000002
71,5,Y,0.5562759999999999
71,5,B,0.31013
72,5,O,0.13290400000000002
72,5,Y,0.5572459999999999
72,5,B,0.30985
73,5,O,0.13269599999999998
73,5,Y,0.557248
73,5,B,0.31005600000000005
74,5,O,0.13382200000000002
74,5,Y,0.556572
74,5,B,0.3096060000000001
75,5,O,0.13366400000000003
75,5,Y,0.5574
75,5,B,0.30893600000000004
76,5,O,0.13334600000000002
76,5,Y,0.5573560000000001
76,5,B,0.3092980000000001
77,5,O,0.13422399999999995
77,5,Y,0.556806
77,5,B,0.30897
78,5,O,0.13372
78,5,Y,0.5576019999999997
78,5,B,0.308678
79,5,O,0.13334800000000008
79,5,Y,0.5574759999999999
79,5,B,0.30917600000000006
80,5,O,0.13401199999999996
80,5,Y,0.556838
80,5,B,0.30915000000000004
81,5,O,0.13342599999999996
81,5,Y,0.5578539999999998
81,5,B,0.30871999999999994
82,5,O,0.133032
82,5,Y,0.5578480000000001
82,5,B,0.30912
83,5,O,0.133806
83,5,Y,0.5575460000000002
83,5,B,0.30864800000000003
84,5,O,0.133516
84,5,Y,0.558496
84,5,B,0.307988
85,5,O,0.13306199999999996
85,5,Y,0.5588359999999999
85,5,B,0.308102
86,5,O,0.133298
86,5,Y,0.5585720000000002
86,5,B,0.30813
87,5,O,0.133396
87,5,Y,0.5587960000000001
87,5,B,0.30780799999999997
88,5,O,0.1338
88,5,Y,0.558392
88,5,B,0.30780799999999997
89,5,O,0.13425799999999996
89,5,Y,0.55794
89,5,B,0.30780199999999996
90,5,O,0.13397799999999999
90,5,Y,0.5584259999999999
90,5,B,0.307596
91,5,O,0.13374999999999998
91,5,Y,0.558156
91,5,B,0.308094
92,5,O,0.134242
92,5,Y,0.55766
92,5,B,0.30809800000000004
93,5,O,0.13379400000000002
93,5,Y,0.5581479999999999
93,5,B,0.308058
94,5,O,0.132872
94,5,Y,0.5581200000000001
94,5,B,0.30900800000000006
95,5,O,0.133898
95,5,Y,0.5569320000000002
95,5,B,0.30917
96,5,O,0.13388799999999998
96,5,Y,0.5573540000000002
96,5,B,0.30875800000000003
97,5,O,0.134144
97,5,Y,0.5577439999999999
97,5,B,0.30811200000000005
98,5,O,0.13426999999999997
98,5,Y,0.5579359999999999
98,5,B,0.307794
99,5,O,0.13385
99,5,Y,0.55857
99,5,B,0.30758
100,5,O,0.13382600000000003
100,5,Y,0.5580380000000001
100,5,B,0.3081359999999999
