t,y,estrategia,frequencia_media
60,23,B,0.7366600000000001
61,23,O,0.0
61,23,Y,0.26848600000000006
61,23,B,0.7315140000000001
62,23,O,0.0
62,23,Y,0.265748
62,23,B,0.7342519999999999
63,23,O,0.0
63,23,Y,0.26530200000000004
63,23,B,0.7346980000000001
64,23,O,0.0
64,23,Y,0.26255
64,23,B,0.73745
65,23,O,0.0
65,23,Y,0.26454799999999995
65,23,B,0.7354520000000001
66,23,O,0.0
66,23,Y,0.2648680000000001
66,23,B,0.735132
67,23,O,0.0
67,23,Y,0.26402000000000003
67,23,B,0.73598
68,23,O,0.0
68,23,Y,0.26385000000000003
68,23,B,0.7361500000000002
69,23,O,0.0
69,23,Y,0.263354
69,23,B,0.7366459999999999
70,23,O,0.0
70,23,Y,0.2689840000000001
70,23,B,0.7310160000000003
71,23,O,0.0
71,23,Y,0.261116
71,23,B,0.7388839999999999
72,23,O,0.0
72,23,Y,0.26460400000000006
72,23,B,0.7353959999999999
73,23,O,0.0
73,23,Y,0.26371400000000006
73,23,B,0.7362860000000001
74,23,O,0.0
74,23,Y,0.26633400000000007
74,23,B,0.733666
75,23,O,0.0
75,23,Y,0.261868
75,23,B,0.7381319999999999
76,23,O,0.0
76,23,Y,0.26510199999999995
76,23,B,0.7348980000000002
77,23,O,0.0
77,23,Y,0.26388600000000006
77,23,B,0.736114
78,23,O,0.0
78,23,Y,0.267624
78,23,B,0.7323759999999999
79,23,O,0.0
79,23,Y,0.26307200000000003
79,23,B,0.736928
80,23,O,0.0
80,23,Y,0.2628419999999999
80,23,B,0.737158
81,23,O,0.0
81,23,Y,0.26714600000000005
81,23,B,0.732854
82,23,O,0.0
82,23,Y,0.26380600000000004
82,23,B,0.7361940000000002
83,23,O,0.0
83,23,Y,0.2677280000000001
83,23,B,0.7322719999999998
84,23,O,0.0
84,23,Y,0.26179600000000003
84,23,B,0.7382040000000001
85,23,O,0.0
85,23,Y,0.2664180000000001
85,23,B,0.733582
86,23,O,0.0
86,23,Y,0.264836
86,23,B,0.7351640000000002
87,23,O,0.0
87,23,Y,0.2661119999999999
87,23,B,0.7338880000000002
88,23,O,0.0
88,23,Y,0.262846
88,23,B,0.7371539999999999
89,23,O,0.0
89,23,Y,0.26590600000000003
89,23,B,0.7340940000000002
90,23,O,0.0
90,23,Y,0.26231999999999994
90,23,B,0.73768
91,23,O,0.0
91,23,Y,0.268548
91,23,B,0.731452
92,23,O,0.0
92,23,Y,0.262824
92,23,B,0.7371760000000003
93,23,O,0.0
93,23,Y,0.2674519999999999
93,23,B,0.7325479999999998
94,23,O,0.0
94,23,Y,0.2638999999999999
94,23,B,0.7361
95,23,O,0.0
95,23,Y,0.26684
95,23,B,0.73316
96,23,O,0.0
96,23,Y,0.2617880000000001
96,23,B,0.7382120000000002
97,23,O,0.0
97,23,Y,0.268814
97,23,B,0.7311859999999999
98,23,O,0.0
98,23,Y,0.263226
98,23,B,0.7367739999999999
99,23,O,0.0
99,23,Y,0.2671619999999999
99,23,B,0.7328380000000001
100,23,O,0.0
100,23,Y,0.26216
100,23,B,0.73784
