t,y,estrategia,n_vizinhos_media
29,15,O,0.0
29,15,Y,16.975449638545143
29,15,B,6.479850801179083
30,15,O,0.0
30,15,Y,16.956671569966826
30,15,B,6.46787323751412
31,15,O,0.0
31,15,Y,16.96212037038375
31,15,B,6.473393541653106
32,15,O,0.0
32,15,Y,16.950734041906745
32,15,B,6.451848254541147
33,15,O,0.0
33,15,Y,16.967084498176984
33,15,B,6.480466179690655
34,15,O,0.0
34,15,Y,16.974235081611905
34,15,B,6.477849619260946
35,15,O,0.0
35,15,Y,16.962271140269994
35,15,B,6.467688124956177
36,15,O,0.0
36,15,Y,16.957412787277452
36,15,B,6.467493011423211
37,15,O,0.0
37,15,Y,16.96145825827288
37,15,B,6.4760655175204604
38,15,O,0.0
38,15,Y,16.969606772740246
38,15,B,6.475194297273252
39,15,O,0.0
39,15,Y,16.95404248462134
39,15,B,6.458775813936882
40,15,O,0.0
40,15,Y,16.95966944208623
40,15,B,6.46480726259216
41,15,O,0.0
41,15,Y,16.95592085119836
41,15,B,6.470971223498124
42,15,O,0.0
42,15,Y,16.959930074655468
42,15,B,6.461867935135135
43,15,O,0.0
43,15,Y,16.98618048880149
43,15,B,6.486219688787765
44,15,O,0.0
44,15,Y,16.9555953086939
44,15,B,6.465162233408149
45,15,O,0.0
45,15,Y,16.976438614041562
45,15,B,6.465855946642635
46,15,O,0.0
46,15,Y,16.95756022027153
46,15,B,6.476535045694611
47,15,O,0.0
47,15,Y,16.959614990243793
47,15,B,6.46652962785332
48,15,O,0.0
48,15,Y,16.9568872380058
48,15,B,6.46518862523441
49,15,O,0.0
49,15,Y,16.97148724685716
49,15,B,6.460340865695235
50,15,O,0.0
50,15,Y,16.958022534832015
50,15,B,6.480907966771806
51,15,O,0.0
51,15,Y,16.940809927736712
51,15,B,6.470380871368835
52,15,O,0.0
52,15,Y,16.94230744813253
52,15,B,6.4682310653745025
53,15,O,0.0
53,15,Y,16.92879830414077
53,15,B,6.456393141316445
54,15,O,0.0
54,15,Y,16.953611136608153
54,15,B,6.470926074790554
55,15,O,0.0
55,15,Y,16.94443293800148
55,15,B,6.470574646369409
56,15,O,0.0
56,15,Y,16.955849277065944
56,15,B,6.473503128234075
57,15,O,0.0
57,15,Y,16.944057273111508
57,15,B,6.459844704460742
58,15,O,0.0
58,15,Y,16.97244979807385
58,15,B,6.471597697381178
59,15,O,0.0
59,15,Y,16.957498687050666
59,15,B,6.466995124040471
60,15,O,0.0
60,15,Y,16.964063162211357
60,15,B,6.476543118558619
61,15,O,0.0
61,15,Y,16.956397415383012
61,15,B,6.457042356300734
62,15,O,0.0
62,15,Y,16.952509668666117
62,15,B,6.4774002556505215
63,15,O,0.0
63,15,Y,16.946857400542207
63,15,B,6.461809572946216
64,15,O,0.0
64,15,Y,16.953020042758464
64,15,B,6.4633081793906095
65,15,O,0.0
65,15,Y,16.972936394479433
65,15,B,6.485768047071105
66,15,O,0.0
66,15,Y,16.959002906956485
66,15,B,6.477253469002025
67,15,O,0.0
67,15,Y,16.97419958705764
67,15,B,6.46308158270724
68,15,O,0.0
68,15,Y,16.9560364654296
68,15,B,6.46243095152953
69,15,O,0.0
69,15,Y,16.964647567669882
69,15,B,6.474630552906038
70,15,O,0.0
70,15,Y,16.965143255108472
70,15,B,6.468544446061145
71,15,O,0.0
71,15,Y,16.959560374761523
71,15,B,6.47379197366241
72,15,O,0.0
72,15,Y,16.945330632445017
72,15,B,6.4617053749914
73,15,O,0.0
73,15,Y,16.968132330437417
73,15,B,6.462105070414482
74,15,O,0.0
74,15,Y,16.97318499210836
74,15,B,6.489242304888128
75,15,O,0.0
75,15,Y,16.959604581305314
75,15,B,6.457861302333613
76,15,O,0.0
76,15,Y,16.96892847733155
76,15,B,6.479012370870177
77,15,O,0.0
77,15,Y,16.96683673639348
77,15,B,6.471806179239521
78,15,O,0.0
78,15,Y,16.97056414248003
78,15,B,6.47245082290918
79,15,O,0.0
79,15,Y,16.9776652792793
79,15,B,6.490440639222568
80,15,O,0.0
80,15,Y,16.986971097699826
80,15,B,6.478708883632579
81,15,O,0.0
81,15,Y,16.97509287773766
81,15,B,6.46504498562803
82,15,O,0.0
82,15,Y,16.9612324547438
82,15,B,6.469879234478648
83,15,O,0.0
83,15,Y,16.95825277197434
83,15,B,6.47665655189337
84,15,O,0.0
84,15,Y,16.94936270128981
84,15,B,6.469616310628553
85,15,O,0.0
85,15,Y,16.94239562999004
85,15,B,6.459234505462698
86,15,O,0.0
86,15,Y,16.97020173820783
86,15,B,6.486398289937316
87,15,O,0.0
87,15,Y,16.96187500048675
87,15,B,6.453224839024379
88,15,O,0.0
88,15,Y,16.967488430816232
88,15,B,6.48949965936147
89,15,O,0.0
89,15,Y,16.97586542792636
89,15,B,6.466221213323695
90,15,O,0.0
90,15,Y,16.973337463713275
90,15,B,6.487574694658386
91,15,O,0.0
91,15,Y,16.95667501351556
91,15,B,6.471294188651029
92,15,O,0.0
92,15,Y,16.973588619319475
92,15,B,6.465702812390382
93,15,O,0.0
93,15,Y,16.956939815738714
93,15,B,6.469612868362125
94,15,O,0.0
94,15,Y,16.966535364231486
94,15,B,6.4793074464793
95,15,O,0.0
95,15,Y,16.949725641707616
95,15,B,6.4647192631536825
96,15,O,0.0
96,15,Y,16.96235568992212
96,15,B,6.4784551737302
97,15,O,0.0
97,15,Y,16.96454649427683
97,15,B,6.465021522339708
98,15,O,0.0
98,15,Y,16.965682426237482
98,15,B,6.490076577137146
99,15,O,0.0
99,15,Y,16.941480774215737
99,15,B,6.458976248364562
100,15,O,0.0
100,15,Y,16.947489112011766
100,15,B,6.468547124491411
