t,y,estrategia,frequencia_media
0,13,O,0.333282
0,13,Y,0.33389599999999997
0,13,B,0.33282199999999995
1,13,O,0.010188
1,13,Y,0.9449720000000004
1,13,B,0.04483999999999997
2,13,O,6e-06
2,13,Y,0.7987859999999999
2,13,B,0.201208
3,13,O,1.6e-05
3,13,Y,0.67617
3,13,B,0.323814
4,13,O,2e-06
4,13,Y,0.533296
4,13,B,0.46670199999999995
5,13,O,0.0
5,13,Y,0.41682799999999987
5,13,B,0.5831720000000002
6,13,O,0.0
6,13,Y,0.3260800000000001
6,13,B,0.6739200000000001
7,13,O,0.0
7,13,Y,0.26231000000000004
7,13,B,0.73769
8,13,O,0.0
8,13,Y,0.21931400000000004
8,13,B,0.780686
9,13,O,0.0
9,13,Y,0.19311200000000006
9,13,B,0.806888
10,13,O,0.0
10,13,Y,0.17993799999999996
10,13,B,0.8200620000000001
11,13,O,0.0
11,13,Y,0.172408
11,13,B,0.8275919999999998
12,13,O,0.0
12,13,Y,0.16866399999999995
12,13,B,0.8313359999999997
13,13,O,0.0
13,13,Y,0.167328
13,13,B,0.8326719999999999
14,13,O,0.0
14,13,Y,0.167666
14,13,B,0.8323339999999999
15,13,O,0.0
15,13,Y,0.16626000000000002
15,13,B,0.8337399999999998
16,13,O,0.0
16,13,Y,0.168172
16,13,B,0.8318279999999997
17,13,O,0.0
17,13,Y,0.16487400000000002
17,13,B,0.835126
18,13,O,0.0
18,13,Y,0.168372
18,13,B,0.8316280000000001
19,13,O,0.0
19,13,Y,0.166736
19,13,B,0.8332640000000001
20,13,O,0.0
20,13,Y,0.16886800000000002
20,13,B,0.8311320000000001
21,13,O,0.0
21,13,Y,0.16657800000000006
21,13,B,0.8334220000000001
22,13,O,0.0
22,13,Y,0.16674600000000006
22,13,B,0.833254
23,13,O,0.0
23,13,Y,0.16798199999999994
23,13,B,0.8320179999999999
24,13,O,0.0
24,13,Y,0.16783199999999998
24,13,B,0.8321679999999999
25,13,O,0.0
25,13,Y,0.16590799999999997
25,13,B,0.8340919999999997
26,13,O,0.0
26,13,Y,0.16620799999999997
26,13,B,0.833792
27,13,O,0.0
27,13,Y,0.16893199999999997
27,13,B,0.831068
28,13,O,0.0
28,13,Y,0.16665399999999997
28,13,B,0.8333460000000001
29,13,O,0.0
29,13,Y,0.16833
29,13,B,0.83167
30,13,O,0.0
30,13,Y,0.16492199999999993
30,13,B,0.835078
31,13,O,0.0
31,13,Y,0.165466
31,13,B,0.8345339999999999
32,13,O,0.0
32,13,Y,0.16769400000000004
32,13,B,0.8323060000000002
33,13,O,0.0
33,13,Y,0.16538
33,13,B,0.8346199999999999
34,13,O,0.0
34,13,Y,0.16803599999999996
34,13,B,0.8319639999999999
35,13,O,0.0
35,13,Y,0.166608
35,13,B,0.8333919999999998
36,13,O,0.0
36,13,Y,0.16753199999999996
36,13,B,0.8324680000000002
37,13,O,0.0
37,13,Y,0.16704999999999998
37,13,B,0.8329500000000002
38,13,O,0.0
38,13,Y,0.16731399999999996
38,13,B,0.8326860000000003
39,13,O,0.0
39,13,Y,0.16622
39,13,B,0.8337799999999999
40,13,O,0.0
40,13,Y,0.16886400000000001
40,13,B,0.8311360000000003
41,13,O,0.0
41,13,Y,0.16544799999999998
41,13,B,0.8345520000000002
42,13,O,0.0
42,13,Y,0.16847800000000007
42,13,B,0.831522
43,13,O,0.0
