t,y,estrategia,frequencia_media
30,3,O,0.24737200000000004
30,3,Y,0.555274
30,3,B,0.19735400000000003
31,3,O,0.24921799999999997
31,3,Y,0.5533959999999998
31,3,B,0.197386
32,3,O,0.25216799999999995
32,3,Y,0.550894
32,3,B,0.19693799999999995
33,3,O,0.254374
33,3,Y,0.549408
33,3,B,0.19621799999999998
34,3,O,0.25703200000000004
34,3,Y,0.547002
34,3,B,0.19596599999999997
35,3,O,0.25893199999999994
35,3,Y,0.5458260000000001
35,3,B,0.19524199999999997
36,3,O,0.26128599999999996
36,3,Y,0.5440500000000001
36,3,B,0.194664
37,3,O,0.262716
37,3,Y,0.5432859999999998
37,3,B,0.19399800000000003
38,3,O,0.2639620000000001
38,3,Y,0.5422199999999999
38,3,B,0.19381799999999993
39,3,O,0.263692
39,3,Y,0.54181
39,3,B,0.19449799999999995
40,3,O,0.2655319999999998
40,3,Y,0.5393600000000002
40,3,B,0.19510799999999992
41,3,O,0.26633400000000007
41,3,Y,0.5383219999999999
41,3,B,0.19534400000000002
42,3,O,0.2672920000000001
42,3,Y,0.537276
42,3,B,0.195432
43,3,O,0.26715199999999995
43,3,Y,0.5367519999999999
43,3,B,0.19609599999999994
44,3,O,0.269214
44,3,Y,0.5346199999999999
44,3,B,0.196166
45,3,O,0.26982799999999996
45,3,Y,0.5335799999999999
45,3,B,0.19659200000000002
46,3,O,0.2710319999999999
46,3,Y,0.5322440000000002
46,3,B,0.19672400000000007
47,3,O,0.27130999999999994
47,3,Y,0.5323040000000001
47,3,B,0.19638600000000006
48,3,O,0.27256800000000003
48,3,Y,0.531552
48,3,B,0.19588
49,3,O,0.273134
49,3,Y,0.531286
49,3,B,0.19558000000000006
50,3,O,0.273822
50,3,Y,0.5310959999999999
50,3,B,0.19508199999999998
51,3,O,0.27362200000000003
51,3,Y,0.531404
51,3,B,0.19497399999999995
52,3,O,0.2744460000000001
52,3,Y,0.53016
52,3,B,0.19539400000000007
53,3,O,0.27498599999999995
53,3,Y,0.5296080000000001
53,3,B,0.19540600000000002
54,3,O,0.27688000000000007
54,3,Y,0.528126
54,3,B,0.19499399999999997
55,3,O,0.27660199999999996
55,3,Y,0.528894
55,3,B,0.19450399999999998
56,3,O,0.27720799999999995
56,3,Y,0.528684
56,3,B,0.19410800000000003
57,3,O,0.27677999999999997
57,3,Y,0.5284020000000001
57,3,B,0.194818
58,3,O,0.278114
58,3,Y,0.5262800000000001
58,3,B,0.19560599999999997
59,3,O,0.2790660000000001
59,3,Y,0.525282
59,3,B,0.19565200000000002
60,3,O,0.281098
60,3,Y,0.5236020000000002
60,3,B,0.19529999999999997
61,3,O,0.28044800000000003
61,3,Y,0.5250760000000001
61,3,B,0.19447599999999995
62,3,O,0.28052200000000005
62,3,Y,0.5252140000000001
62,3,B,0.19426399999999996
63,3,O,0.28066399999999997
63,3,Y,0.524384
63,3,B,0.19495199999999996
64,3,O,0.28240200000000004
64,3,Y,0.5225160000000002
64,3,B,0.19508200000000006
65,3,O,0.28410799999999997
65,3,Y,0.520948
65,3,B,0.19494400000000003
66,3,O,0.2845919999999999
66,3,Y,0.5204520000000001
66,3,B,0.194956
67,3,O,0.284588
67,3,Y,0.5205620000000001
67,3,B,0.19485
68,3,O,0.28417999999999993
68,3,Y,0.5212600000000002
68,3,B,0.19455999999999998
69,3,O,0.282624
69,3,Y,0.5222199999999999
69,3,B,0.195156
70,3,O,0.28319199999999994
70,3,Y,0.5210100000000001
70,3,B,0.195798
71,3,O,0.28404599999999997
71,3,Y,0.5198560000000003
71,3,B,0.196098
72,3,O,0.2846040000000001
72,3,Y,0.5196080000000001
72,3,B,0.19578799999999996
73,3,O,0.28454199999999996
73,3,Y,0.520208
73,3,B,0.19525000000000003
74,3,O,0.28418599999999994
74,3,Y,0.5205719999999997
74,3,B,0.195242
75,3,O,0.285142
75,3,Y,0.519846
75,3,B,0.19501199999999996
76,3,O,0.28604599999999997
76,3,Y,0.518996
76,3,B,0.19495800000000002
77,3,O,0.28652
77,3,Y,0.5188700000000002
77,3,B,0.19460999999999998
78,3,O,0.28596199999999994
78,3,Y,0.5193180000000001
78,3,B,0.19471999999999998
79,3,O,0.28580000000000005
79,3,Y,0.519828
79,3,B,0.19437199999999996
80,3,O,0.28621800000000003
80,3,Y,0.5196360000000003
80,3,B,0.1941460000000001
81,3,O,0.28609200000000007
81,3,Y,0.5191779999999998
81,3,B,0.19472999999999993
82,3,O,0.2858860000000001
82,3,Y,0.5190079999999999
82,3,B,0.19510599999999997
83,3,O,0.285332
83,3,Y,0.519282
83,3,B,0.19538599999999995
84,3,O,0.2845959999999999
84,3,Y,0.51949
84,3,B,0.19591399999999992
85,3,O,0.284692
85,3,Y,0.519274
85,3,B,0.196034
86,3,O,0.285304
86,3,Y,0.518778
86,3,B,0.19591799999999998
87,3,O,0.28477
87,3,Y,0.51953
87,3,B,0.19569999999999993
88,3,O,0.28568799999999994
88,3,Y,0.5192800000000001
88,3,B,0.19503199999999996
89,3,O,0.28543399999999997
89,3,Y,0.5203859999999999
89,3,B,0.19418
90,3,O,0.28410799999999997
90,3,Y,0.52111
90,3,B,0.19478199999999998
91,3,O,0.28387799999999996
91,3,Y,0.521034
91,3,B,0.195088
92,3,O,0.2840780000000001
92,3,Y,0.5212079999999998
92,3,B,0.19471400000000003
93,3,O,0.28456000000000004
93,3,Y,0.5209320000000001
93,3,B,0.19450800000000004
94,3,O,0.284238
94,3,Y,0.5213639999999999
94,3,B,0.194398
95,3,O,0.283506
95,3,Y,0.5222019999999999
95,3,B,0.194292
96,3,O,0.283784
96,3,Y,0.521286
96,3,B,0.19493000000000002
97,3,O,0.2857239999999999
97,3,Y,0.5193919999999999
97,3,B,0.19488399999999997
98,3,O,0.28526199999999996
98,3,Y,0.5204679999999999
98,3,B,0.19426999999999997
99,3,O,0.28392
99,3,Y,0.5218120000000002
99,3,B,0.19426799999999997
100,3,O,0.2832059999999999
100,3,Y,0.5219680000000001
100,3,B,0.19482600000000003
