t,y,estrategia,frequencia_media
79,11,O,0.00572
79,11,Y,0.017550000000000003
79,11,B,0.9767300000000003
80,11,O,0.005648000000000001
80,11,Y,0.017694
80,11,B,0.9766579999999999
81,11,O,0.005484000000000001
81,11,Y,0.017091999999999993
81,11,B,0.9774240000000003
82,11,O,0.005365999999999999
82,11,Y,0.016945999999999996
82,11,B,0.9776880000000001
83,11,O,0.005226
83,11,Y,0.016571999999999993
83,11,B,0.9782020000000001
84,11,O,0.005117999999999999
84,11,Y,0.016556000000000005
84,11,B,0.978326
85,11,O,0.005006
85,11,Y,0.016096000000000003
85,11,B,0.9788980000000004
86,11,O,0.004896
86,11,Y,0.015908
86,11,B,0.9791959999999998
87,11,O,0.00481
87,11,Y,0.015608
87,11,B,0.9795820000000002
88,11,O,0.004719999999999999
88,11,Y,0.016116000000000002
88,11,B,0.9791639999999999
89,11,O,0.004626
89,11,Y,0.015798
89,11,B,0.9795760000000002
90,11,O,0.004489999999999999
90,11,Y,0.015808
90,11,B,0.9797019999999997
91,11,O,0.0043879999999999995
91,11,Y,0.015808
91,11,B,0.979804
92,11,O,0.004338000000000001
92,11,Y,0.01572
92,11,B,0.9799420000000002
93,11,O,0.004275999999999999
93,11,Y,0.014696
93,11,B,0.981028
94,11,O,0.004147999999999999
94,11,Y,0.014854
94,11,B,0.9809979999999999
95,11,O,0.004070000000000001
95,11,Y,0.014649999999999998
95,11,B,0.9812800000000003
96,11,O,0.004068
96,11,Y,0.014646
96,11,B,0.9812859999999998
97,11,O,0.0040479999999999995
97,11,Y,0.014247999999999997
97,11,B,0.9817040000000001
98,11,O,0.0038799999999999998
98,11,Y,0.014460000000000002
98,11,B,0.98166
99,11,O,0.0038159999999999995
99,11,Y,0.014204000000000003
99,11,B,0.9819799999999997
100,11,O,0.0038399999999999984
100,11,Y,0.014548000000000004
100,11,B,0.9816120000000003
