t,y,estrategia,frequencia_media
0,9,O,0.333282
0,9,Y,0.33389599999999997
0,9,B,0.33282199999999995
1,9,O,0.230398
1,9,Y,0.5814140000000001
1,9,B,0.188188
2,9,O,0.07837
2,9,Y,0.6270840000000001
2,9,B,0.294546
3,9,O,0.048564000000000024
3,9,Y,0.451298
3,9,B,0.5001380000000001
4,9,O,0.065826
4,9,Y,0.269
4,9,B,0.6651739999999999
5,9,O,0.098604
5,9,Y,0.16781400000000002
5,9,B,0.7335820000000001
6,9,O,0.131646
6,9,Y,0.1496
6,9,B,0.7187539999999999
7,9,O,0.15346600000000002
7,9,Y,0.18180600000000002
7,9,B,0.6647279999999998
8,9,O,0.163298
8,9,Y,0.22801999999999992
8,9,B,0.6086820000000001
9,9,O,0.16468
9,9,Y,0.266822
9,9,B,0.5684979999999998
10,9,O,0.15921000000000002
10,9,Y,0.292756
10,9,B,0.5480340000000001
11,9,O,0.15100599999999997
11,9,Y,0.30079200000000006
11,9,B,0.5482020000000001
12,9,O,0.14463199999999998
12,9,Y,0.29636599999999996
12,9,B,0.5590019999999998
13,9,O,0.13970400000000002
13,9,Y,0.288262
13,9,B,0.5720339999999999
14,9,O,0.13815600000000003
14,9,Y,0.278138
14,9,B,0.5837059999999998
15,9,O,0.13862399999999997
15,9,Y,0.271996
15,9,B,0.58938
16,9,O,0.13776600000000003
16,9,Y,0.26992600000000005
16,9,B,0.5923080000000001
17,9,O,0.13742599999999996
17,9,Y,0.26992200000000005
17,9,B,0.5926520000000002
18,9,O,0.13677799999999998
18,9,Y,0.27176200000000006
18,9,B,0.59146
19,9,O,0.136152
19,9,Y,0.27240999999999993
19,9,B,0.591438
20,9,O,0.13545399999999994
20,9,Y,0.27447199999999994
20,9,B,0.590074
21,9,O,0.13552999999999998
21,9,Y,0.2747700000000001
21,9,B,0.5896999999999999
22,9,O,0.13627799999999998
22,9,Y,0.27354799999999996
22,9,B,0.590174
23,9,O,0.13624
23,9,Y,0.27469000000000005
23,9,B,0.5890699999999999
24,9,O,0.13685999999999998
24,9,Y,0.276464
24,9,B,0.5866759999999999
25,9,O,0.13811599999999996
25,9,Y,0.277306
25,9,B,0.584578
26,9,O,0.13994600000000004
26,9,Y,0.27737199999999995
26,9,B,0.582682
27,9,O,0.14004800000000003
27,9,Y,0.2797219999999999
27,9,B,0.58023
28,9,O,0.139886
28,9,Y,0.2829420000000001
28,9,B,0.5771720000000001
29,9,O,0.139376
29,9,Y,0.2849260000000001
29,9,B,0.575698
30,9,O,0.14013999999999993
30,9,Y,0.28514
30,9,B,0.5747199999999999
31,9,O,0.138912
31,9,Y,0.28504000000000007
31,9,B,0.576048
32,9,O,0.13740199999999997
32,9,Y,0.285908
32,9,B,0.5766899999999999
33,9,O,0.13539599999999996
33,9,Y,0.286706
33,9,B,0.5778979999999999
34,9,O,0.136198
34,9,Y,0.28290200000000004
34,9,B,0.5809
35,9,O,0.137104
35,9,Y,0.2812240000000001
35,9,B,0.5816719999999999
36,9,O,0.13769800000000004
36,9,Y,0.28195199999999987
36,9,B,0.5803500000000001
37,9,O,0.13819800000000007
37,9,Y,0.2835160000000001
37,9,B,0.5782859999999999
38,9,O,0.13782599999999998
38,9,Y,0.28478200000000004
38,9,B,0.5773919999999998
39,9,O,0.13736
39,9,Y,0.286046
39,9,B,0.576594
40,9,O,0.13807000000000003
40,9,Y,0.285604
40,9,B,0.5763259999999999
41,9,O,0.138384
41,9,Y,0.28542
41,9,B,0.5761960000000002
42,9,O,0.13835000000000003
42,9,Y,0.28489799999999993
42,9,B,0.5767519999999999
43,9,O,0.13918000000000003
43,9,Y,0.28535
43,9,B,0.5754700000000001
44,9,O,0.13955
44,9,Y,0.287318
44,9,B,0.5731319999999999
45,9,O,0.13845000000000002
45,9,Y,0.2875399999999999
45,9,B,0.5740100000000001
46,9,O,0.13921399999999998
46,9,Y,0.284428
46,9,B,0.5763579999999999
47,9,O,0.14081000000000002
47,9,Y,0.282332
47,9,B,0.5768579999999999
48,9,O,0.142744
48,9,Y,0.283694
48,9,B,0.5735619999999999
49,9,O,0.14155600000000002
49,9,Y,0.2887540000000002
49,9,B,0.5696900000000001
50,9,O,0.13895000000000002
50,9,Y,0.29097800000000007
50,9,B,0.5700720000000001
51,9,O,0.13824999999999998
51,9,Y,0.289042
51,9,B,0.5727080000000001
52,9,O,0.137666
52,9,Y,0.2861659999999999
52,9,B,0.576168
53,9,O,0.138094
53,9,Y,0.283982
53,9,B,0.577924
54,9,O,0.139036
54,9,Y,0.28303600000000007
54,9,B,0.577928
55,9,O,0.139558
55,9,Y,0.283534
55,9,B,0.576908
56,9,O,0.140012
56,9,Y,0.283814
56,9,B,0.576174
57,9,O,0.14097600000000005
57,9,Y,0.28569799999999995
57,9,B,0.5733260000000001
58,9,O,0.141056
58,9,Y,0.286266
58,9,B,0.5726779999999999
59,9,O,0.14131799999999997
59,9,Y,0.287668
59,9,B,0.5710140000000002
60,9,O,0.14186399999999996
60,9,Y,0.28875400000000007
60,9,B,0.569382
61,9,O,0.141692
61,9,Y,0.28931799999999996
61,9,B,0.56899
62,9,O,0.140592
62,9,Y,0.289796
62,9,B,0.5696119999999999
63,9,O,0.140174
63,9,Y,0.29010999999999987
63,9,B,0.569716
64,9,O,0.14070600000000003
64,9,Y,0.28930000000000006
64,9,B,0.569994
65,9,O,0.13985
65,9,Y,0.2884339999999999
65,9,B,0.5717160000000001
66,9,O,0.139264
66,9,Y,0.288658
66,9,B,0.572078
67,9,O,0.14001400000000003
67,9,Y,0.28983800000000004
67,9,B,0.570148
68,9,O,0.13761400000000001
68,9,Y,0.29004399999999997
68,9,B,0.5723420000000001
69,9,O,0.13654399999999997
69,9,Y,0.28889399999999993
69,9,B,0.5745619999999999
70,9,O,0.136502
70,9,Y,0.285458
70,9,B,0.57804
71,9,O,0.13871799999999995
71,9,Y,0.282512
71,9,B,0.5787700000000002
72,9,O,0.140232
72,9,Y,0.28378600000000004
72,9,B,0.575982
73,9,O,0.140242
73,9,Y,0.28731599999999996
73,9,B,0.5724419999999999
74,9,O,0.13912200000000002
74,9,Y,0.28975400000000007
74,9,B,0.571124
75,9,O,0.138892
75,9,Y,0.28898
75,9,B,0.5721280000000002
76,9,O,0.13943999999999998
76,9,Y,0.285726
76,9,B,0.574834
77,9,O,0.14014200000000002
77,9,Y,0.28616600000000003
77,9,B,0.5736919999999999
78,9,O,0.140492
78,9,Y,0.286998
78,9,B,0.5725099999999999
79,9,O,0.13986600000000005
79,9,Y,0.28779000000000005
79,9,B,0.5723440000000002
80,9,O,0.13967399999999996
80,9,Y,0.289012
80,9,B,0.5713139999999999
81,9,O,0.14027599999999998
81,9,Y,0.28865
81,9,B,0.5710740000000001
82,9,O,0.139944
82,9,Y,0.29037599999999997
82,9,B,0.5696800000000001
83,9,O,0.139156
83,9,Y,0.291254
83,9,B,0.56959
84,9,O,0.13838800000000004
84,9,Y,0.29073799999999994
84,9,B,0.5708739999999998
85,9,O,0.13872999999999996
85,9,Y,0.288822
85,9,B,0.5724480000000001
86,9,O,0.139012
86,9,Y,0.28870799999999996
86,9,B,0.5722799999999999
87,9,O,0.13848000000000002
87,9,Y,0.2871099999999999
87,9,B,0.5744100000000001
88,9,O,0.13810200000000003
88,9,Y,0.286134
88,9,B,0.5757639999999999
89,9,O,0.13799400000000003
89,9,Y,0.28669000000000017
89,9,B,0.5753160000000002
90,9,O,0.138958
90,9,Y,0.28667799999999993
90,9,B,0.574364
91,9,O,0.13903599999999997
91,9,Y,0.2871919999999999
91,9,B,0.573772
92,9,O,0.13858000000000004
92,9,Y,0.286636
92,9,B,0.5747840000000001
93,9,O,0.13685199999999995
93,9,Y,0.288402
93,9,B,0.574746
94,9,O,0.136462
94,9,Y,0.286332
94,9,B,0.5772060000000002
95,9,O,0.136516
95,9,Y,0.283584
95,9,B,0.5798999999999999
96,9,O,0.13784200000000005
96,9,Y,0.28307199999999993
96,9,B,0.5790860000000001
97,9,O,0.13963199999999998
97,9,Y,0.28367000000000003
97,9,B,0.576698
98,9,O,0.13976400000000003
98,9,Y,0.2850540000000001
98,9,B,0.5751820000000001
99,9,O,0.13918799999999998
99,9,Y,0.28536599999999995
99,9,B,0.5754459999999999
100,9,O,0.13837
100,9,Y,0.28682
100,9,B,0.57481
