t,y,estrategia,frequencia_media
0,18,O,0.333282
0,18,Y,0.33389599999999997
0,18,B,0.33282199999999995
1,18,O,0.00043799999999999997
1,18,Y,0.9834899999999998
1,18,B,0.016072000000000003
2,18,O,0.0
2,18,Y,0.9124579999999999
2,18,B,0.08754199999999997
3,18,O,0.0
3,18,Y,0.8694120000000002
3,18,B,0.13058799999999995
4,18,O,0.0
4,18,Y,0.802652
4,18,B,0.19734800000000008
5,18,O,0.0
5,18,Y,0.731152
5,18,B,0.268848
6,18,O,0.0
6,18,Y,0.666206
6,18,B,0.333794
7,18,O,0.0
7,18,Y,0.603514
7,18,B,0.396486
8,18,O,0.0
8,18,Y,0.533268
8,18,B,0.46673200000000004
9,18,O,0.0
9,18,Y,0.46161800000000014
9,18,B,0.5383819999999999
10,18,O,0.0
10,18,Y,0.44252600000000014
10,18,B,0.5574739999999998
11,18,O,0.0
11,18,Y,0.39153
11,18,B,0.6084700000000001
12,18,O,0.0
12,18,Y,0.38268
12,18,B,0.61732
13,18,O,0.0
13,18,Y,0.341132
13,18,B,0.6588679999999999
14,18,O,0.0
14,18,Y,0.33181000000000005
14,18,B,0.6681900000000001
15,18,O,0.0
15,18,Y,0.30717799999999995
15,18,B,0.692822
16,18,O,0.0
16,18,Y,0.30485
16,18,B,0.6951500000000002
17,18,O,0.0
17,18,Y,0.28823
17,18,B,0.71177
18,18,O,0.0
18,18,Y,0.2926200000000001
18,18,B,0.70738
19,18,O,0.0
19,18,Y,0.28439400000000004
19,18,B,0.7156060000000001
20,18,O,0.0
20,18,Y,0.2908740000000001
20,18,B,0.7091260000000001
21,18,O,0.0
21,18,Y,0.284358
21,18,B,0.7156420000000003
22,18,O,0.0
22,18,Y,0.287896
22,18,B,0.7121040000000002
23,18,O,0.0
23,18,Y,0.283308
23,18,B,0.7166920000000002
24,18,O,0.0
24,18,Y,0.28808
24,18,B,0.7119199999999998
25,18,O,0.0
25,18,Y,0.283688
25,18,B,0.716312
26,18,O,0.0
26,18,Y,0.28792799999999996
26,18,B,0.7120720000000001
27,18,O,0.0
27,18,Y,0.2851219999999999
27,18,B,0.7148779999999999
28,18,O,0.0
28,18,Y,0.2867860000000001
28,18,B,0.7132139999999998
29,18,O,0.0
29,18,Y,0.2863000000000001
29,18,B,0.7137
30,18,O,0.0
30,18,Y,0.28629999999999994
30,18,B,0.7136999999999999
31,18,O,0.0
31,18,Y,0.28511000000000003
31,18,B,0.71489
32,18,O,0.0
32,18,Y,0.28609399999999996
32,18,B,0.713906
33,18,O,0.0
33,18,Y,0.28508999999999995
33,18,B,0.71491
34,18,O,0.0
34,18,Y,0.28556799999999993
34,18,B,0.7144319999999997
35,18,O,0.0
35,18,Y,0.289572
35,18,B,0.7104279999999998
36,18,O,0.0
36,18,Y,0.28445
36,18,B,0.71555
37,18,O,0.0
37,18,Y,0.289484
37,18,B,0.710516
38,18,O,0.0
38,18,Y,0.28575799999999996
38,18,B,0.714242
39,18,O,0.0
39,18,Y,0.28928999999999994
39,18,B,0.7107099999999997
40,18,O,0.0
40,18,Y,0.28543599999999997
40,18,B,0.7145639999999999
41,18,O,0.0
41,18,Y,0.28802
41,18,B,0.7119799999999998
42,18,O,0.0
42,18,Y,0.28486
42,18,B,0.71514
43,18,O,0.0
43,18,Y,0.28897200000000006
43,18,B,0.711028
44,18,O,0.0
44,18,Y,0.28529400000000005
44,18,B,0.7147060000000002
45,18,O,0.0
45,18,Y,0.28767199999999993
45,18,B,0.712328
46,18,O,0.0
46,18,Y,0.28323
46,18,B,0.7167699999999999
47,18,O,0.0
47,18,Y,0.28832599999999986
47,18,B,0.711674
48,18,O,0.0
48,18,Y,0.28578400000000004
48,18,B,0.714216
49,18,O,0.0
49,18,Y,0.289936
49,18,B,0.7100640000000001
50,18,O,0.0
50,18,Y,0.28368199999999993
50,18,B,0.7163180000000002
51,18,O,0.0
51,18,Y,0.2876060000000001
51,18,B,0.7123940000000002
52,18,O,0.0
52,18,Y,0.28558
52,18,B,0.7144200000000002
53,18,O,0.0
53,18,Y,0.28758600000000006
53,18,B,0.712414
54,18,O,0.0
54,18,Y,0.2853900000000001
54,18,B,0.7146100000000001
55,18,O,0.0
55,18,Y,0.2883280000000001
55,18,B,0.7116720000000001
56,18,O,0.0
56,18,Y,0.286846
56,18,B,0.7131539999999998
57,18,O,0.0
57,18,Y,0.28652399999999995
57,18,B,0.713476
58,18,O,0.0
58,18,Y,0.2864860000000001
58,18,B,0.713514
59,18,O,0.0
59,18,Y,0.287728
59,18,B,0.712272
60,18,O,0.0
60,18,Y,0.28524400000000005
60,18,B,0.7147560000000002
61,18,O,0.0
61,18,Y,0.28919599999999995
61,18,B,0.7108039999999997
62,18,O,0.0
62,18,Y,0.2846419999999999
62,18,B,0.715358
63,18,O,0.0
63,18,Y,0.28820999999999997
63,18,B,0.71179
64,18,O,0.0
64,18,Y,0.28504799999999997
64,18,B,0.7149520000000001
65,18,O,0.0
65,18,Y,0.28622999999999993
65,18,B,0.7137699999999999
66,18,O,0.0
66,18,Y,0.286926
66,18,B,0.7130739999999999
67,18,O,0.0
67,18,Y,0.2879180000000001
67,18,B,0.7120820000000001
68,18,O,0.0
68,18,Y,0.28761000000000003
68,18,B,0.7123900000000001
69,18,O,0.0
69,18,Y,0.28582
69,18,B,0.7141799999999998
70,18,O,0.0
70,18,Y,0.28562
70,18,B,0.7143799999999998
71,18,O,0.0
71,18,Y,0.2890099999999999
71,18,B,0.7109899999999998
72,18,O,0.0
72,18,Y,0.2863180000000001
72,18,B,0.7136820000000003
73,18,O,0.0
73,18,Y,0.28662200000000004
73,18,B,0.7133779999999998
74,18,O,0.0
74,18,Y,0.28540600000000005
74,18,B,0.7145939999999998
75,18,O,0.0
75,18,Y,0.285214
75,18,B,0.714786
76,18,O,0.0
76,18,Y,0.286002
76,18,B,0.7139980000000001
77,18,O,0.0
77,18,Y,0.28724000000000005
77,18,B,0.7127600000000001
78,18,O,0.0
78,18,Y,0.28535199999999994
78,18,B,0.7146480000000001
79,18,O,0.0
79,18,Y,0.2881700000000001
79,18,B,0.71183
80,18,O,0.0
80,18,Y,0.28470399999999996
80,18,B,0.7152959999999999
81,18,O,0.0
81,18,Y,0.28855400000000003
81,18,B,0.711446
82,18,O,0.0
82,18,Y,0.28317600000000004
82,18,B,0.716824
83,18,O,0.0
83,18,Y,0.2861479999999999
83,18,B,0.7138520000000004
84,18,O,0.0
84,18,Y,0.28562400000000004
84,18,B,0.714376
85,18,O,0.0
85,18,Y,0.2881340000000001
85,18,B,0.7118660000000001
86,18,O,0.0
