t,y,estrategia,n_vizinhos_media
60,12,O,0.0
60,12,Y,12.11490169099818
60,12,B,4.358752351286969
61,12,O,0.0
61,12,Y,12.110092555925258
61,12,B,4.353229425747977
62,12,O,0.0
62,12,Y,12.11500284392021
62,12,B,4.352404952265289
63,12,O,0.0
63,12,Y,12.108071912813077
63,12,B,4.3508570634109445
64,12,O,0.0
64,12,Y,12.109065609564263
64,12,B,4.353016206530625
65,12,O,0.0
65,12,Y,12.109937234073568
65,12,B,4.348446493005889
66,12,O,0.0
66,12,Y,12.107833556867295
66,12,B,4.351759453682194
67,12,O,0.0
67,12,Y,12.110038881644048
67,12,B,4.352985358289605
68,12,O,0.0
68,12,Y,12.104593148056958
68,12,B,4.354552512814538
69,12,O,0.0
69,12,Y,12.106626741552637
69,12,B,4.350616951164
70,12,O,0.0
70,12,Y,12.103657642786025
70,12,B,4.3490074984202955
71,12,O,0.0
71,12,Y,12.109910954830282
71,12,B,4.35157356692206
72,12,O,0.0
72,12,Y,12.10609769950616
72,12,B,4.350910835710079
73,12,O,0.0
73,12,Y,12.113941844818736
73,12,B,4.351295999477749
74,12,O,0.0
74,12,Y,12.110299844417057
74,12,B,4.352785436285564
75,12,O,0.0
75,12,Y,12.112056760053044
75,12,B,4.351405311483099
76,12,O,0.0
76,12,Y,12.110833282823183
76,12,B,4.34800147698092
77,12,O,0.0
77,12,Y,12.109792417372969
77,12,B,4.350524848249825
78,12,O,0.0
78,12,Y,12.104808725508674
78,12,B,4.346326660832236
79,12,O,0.0
79,12,Y,12.10511122578692
79,12,B,4.3500634798084805
80,12,O,0.0
80,12,Y,12.110415784122624
80,12,B,4.349370203739063
81,12,O,0.0
81,12,Y,12.110739125172863
81,12,B,4.348085072913432
82,12,O,0.0
82,12,Y,12.101645505741892
82,12,B,4.345970082990073
83,12,O,0.0
83,12,Y,12.112252859399204
83,12,B,4.3480900925277925
84,12,O,0.0
84,12,Y,12.109201857984928
84,12,B,4.346456351827009
85,12,O,0.0
85,12,Y,12.10921422537744
85,12,B,4.34687283633908
86,12,O,0.0
86,12,Y,12.108069309919836
86,12,B,4.346288377982102
87,12,O,0.0
87,12,Y,12.11164780210933
87,12,B,4.348639576129298
88,12,O,0.0
88,12,Y,12.108547129663826
88,12,B,4.351340002343902
89,12,O,0.0
89,12,Y,12.111240893487615
89,12,B,4.351687563834334
90,12,O,0.0
90,12,Y,12.108355144179429
90,12,B,4.347798665922377
91,12,O,0.0
91,12,Y,12.107280011848497
91,12,B,4.348714484724615
92,12,O,0.0
92,12,Y,12.10098369197177
92,12,B,4.343796281849357
93,12,O,0.0
93,12,Y,12.09849366039814
93,12,B,4.346939553189483
94,12,O,0.0
94,12,Y,12.09847313565208
94,12,B,4.342530058938388
95,12,O,0.0
95,12,Y,12.109584201266706
95,12,B,4.346086310575011
96,12,O,0.0
96,12,Y,12.107361873510383
96,12,B,4.349202795146093
97,12,O,0.0
97,12,Y,12.104588181931748
97,12,B,4.350349134443095
98,12,O,0.0
98,12,Y,12.09425849873759
98,12,B,4.345668236512836
99,12,O,0.0
99,12,Y,12.101614084435647
99,12,B,4.343107627399025
100,12,O,0.0
100,12,Y,12.10290836354528
100,12,B,4.344067608842749
