t,y,estrategia,frequencia_media
0,15,O,0.333282
0,15,Y,0.33389599999999997
0,15,B,0.33282199999999995
1,15,O,0.0021319999999999993
1,15,Y,0.9810019999999997
1,15,B,0.016866000000000003
2,15,O,0.0
2,15,Y,0.9085779999999999
2,15,B,0.091422
3,15,O,0.0
3,15,Y,0.8563679999999999
3,15,B,0.14363199999999998
4,15,O,0.0
4,15,Y,0.7860300000000001
4,15,B,0.2139699999999999
5,15,O,0.0
5,15,Y,0.694666
5,15,B,0.3053339999999999
6,15,O,0.0
6,15,Y,0.61784
6,15,B,0.38216
7,15,O,0.0
7,15,Y,0.5438059999999999
7,15,B,0.45619400000000004
8,15,O,0.0
8,15,Y,0.4777000000000001
8,15,B,0.5223
9,15,O,0.0
9,15,Y,0.42229999999999995
9,15,B,0.5777
10,15,O,0.0
10,15,Y,0.37300200000000006
10,15,B,0.6269980000000002
11,15,O,0.0
11,15,Y,0.335348
11,15,B,0.6646519999999999
12,15,O,0.0
12,15,Y,0.30480000000000007
12,15,B,0.6952000000000002
13,15,O,0.0
13,15,Y,0.27983399999999997
13,15,B,0.720166
14,15,O,0.0
14,15,Y,0.2640700000000001
14,15,B,0.7359300000000002
15,15,O,0.0
15,15,Y,0.25381000000000004
15,15,B,0.7461900000000001
16,15,O,0.0
16,15,Y,0.24784200000000006
16,15,B,0.752158
17,15,O,0.0
17,15,Y,0.24267200000000003
17,15,B,0.7573280000000001
18,15,O,0.0
18,15,Y,0.24533599999999992
18,15,B,0.7546640000000002
19,15,O,0.0
19,15,Y,0.242678
19,15,B,0.7573220000000002
20,15,O,0.0
20,15,Y,0.24590999999999993
20,15,B,0.75409
21,15,O,0.0
21,15,Y,0.24403600000000003
21,15,B,0.7559639999999999
22,15,O,0.0
22,15,Y,0.24702599999999997
22,15,B,0.7529739999999999
23,15,O,0.0
23,15,Y,0.24652000000000007
23,15,B,0.75348
24,15,O,0.0
24,15,Y,0.24755000000000005
24,15,B,0.7524500000000001
25,15,O,0.0
25,15,Y,0.24714600000000003
25,15,B,0.7528540000000001
26,15,O,0.0
26,15,Y,0.24876199999999998
26,15,B,0.7512379999999999
27,15,O,0.0
27,15,Y,0.247542
27,15,B,0.7524579999999998
28,15,O,0.0
28,15,Y,0.24784599999999998
28,15,B,0.7521539999999999
29,15,O,0.0
29,15,Y,0.24636199999999994
29,15,B,0.7536379999999997
30,15,O,0.0
30,15,Y,0.24694399999999997
30,15,B,0.7530559999999997
31,15,O,0.0
31,15,Y,0.24481200000000006
31,15,B,0.7551879999999997
32,15,O,0.0
32,15,Y,0.24759999999999993
32,15,B,0.7524
33,15,O,0.0
33,15,Y,0.24768400000000004
33,15,B,0.752316
34,15,O,0.0
34,15,Y,0.246506
34,15,B,0.7534939999999999
35,15,O,0.0
35,15,Y,0.24620799999999995
35,15,B,0.7537920000000001
36,15,O,0.0
36,15,Y,0.24706599999999998
36,15,B,0.7529339999999999
37,15,O,0.0
37,15,Y,0.24733400000000003
37,15,B,0.7526659999999998
38,15,O,0.0
38,15,Y,0.24561199999999997
38,15,B,0.7543880000000001
39,15,O,0.0
39,15,Y,0.24615199999999998
39,15,B,0.753848
40,15,O,0.0
40,15,Y,0.24645
40,15,B,0.7535499999999999
41,15,O,0.0
41,15,Y,0.245906
