t,y,estrategia,frequencia_media
0,8,O,0.333282
0,8,Y,0.33389599999999997
0,8,B,0.33282199999999995
1,8,O,0.39285199999999987
1,8,Y,0.388232
1,8,B,0.218916
2,8,O,0.29414200000000007
2,8,Y,0.522416
2,8,B,0.18344199999999997
3,8,O,0.1878060000000001
3,8,Y,0.5825720000000001
3,8,B,0.22962200000000002
4,8,O,0.14467000000000005
4,8,Y,0.5487559999999998
4,8,B,0.30657400000000007
5,8,O,0.15649600000000002
5,8,Y,0.46113600000000005
5,8,B,0.38236799999999993
6,8,O,0.19802400000000003
6,8,Y,0.371108
6,8,B,0.4308680000000001
7,8,O,0.253154
7,8,Y,0.3098419999999999
7,8,B,0.437004
8,8,O,0.30639199999999994
8,8,Y,0.29363199999999995
8,8,B,0.3999759999999999
9,8,O,0.3416120000000001
9,8,Y,0.3196979999999999
9,8,B,0.33868999999999994
10,8,O,0.3471240000000001
10,8,Y,0.37142800000000004
10,8,B,0.2814479999999999
11,8,O,0.3244999999999999
11,8,Y,0.4270380000000001
11,8,B,0.248462
12,8,O,0.28834
12,8,Y,0.4656860000000001
12,8,B,0.24597399999999997
13,8,O,0.26048
13,8,Y,0.473944
13,8,B,0.265576
14,8,O,0.253882
14,8,Y,0.452478
14,8,B,0.29364000000000007
15,8,O,0.269548
15,8,Y,0.41510600000000003
15,8,B,0.31534600000000007
16,8,O,0.2980419999999999
16,8,Y,0.3811939999999999
16,8,B,0.320764
17,8,O,0.328396
17,8,Y,0.365106
17,8,B,0.30649800000000005
18,8,O,0.34659599999999996
18,8,Y,0.37016200000000005
18,8,B,0.28324199999999994
19,8,O,0.34615200000000007
19,8,Y,0.3916700000000001
19,8,B,0.262178
20,8,O,0.33090800000000004
20,8,Y,0.41586000000000006
20,8,B,0.253232
21,8,O,0.3133019999999999
21,8,Y,0.4301399999999998
21,8,B,0.256558
22,8,O,0.3021820000000001
22,8,Y,0.4276899999999999
22,8,B,0.27012800000000003
23,8,O,0.305776
23,8,Y,0.4102340000000001
23,8,B,0.28399
24,8,O,0.32257800000000003
24,8,Y,0.38799400000000006
24,8,B,0.2894280000000001
25,8,O,0.34383399999999986
25,8,Y,0.37154600000000004
25,8,B,0.2846200000000001
26,8,O,0.3607060000000001
26,8,Y,0.367094
26,8,B,0.2722
27,8,O,0.3662040000000001
27,8,Y,0.376064
27,8,B,0.257732
28,8,O,0.36031200000000013
28,8,Y,0.391352
28,8,B,0.24833599999999995
29,8,O,0.34797999999999996
29,8,Y,0.40464
29,8,B,0.24737999999999996
30,8,O,0.33648999999999996
30,8,Y,0.4090619999999998
30,8,B,0.25444800000000006
31,8,O,0.332622
31,8,Y,0.4028480000000001
31,8,B,0.26452999999999993
32,8,O,0.33914599999999995
32,8,Y,0.38858000000000004
32,8,B,0.272274
33,8,O,0.352942
33,8,Y,0.37535199999999996
33,8,B,0.2717060000000001
34,8,O,0.366596
34,8,Y,0.368416
34,8,B,0.264988
35,8,O,0.37308199999999997
35,8,Y,0.3720760000000001
35,8,B,0.254842
36,8,O,0.37034800000000007
36,8,Y,0.38233599999999995
36,8,B,0.24731599999999992
37,8,O,0.36142199999999997
37,8,Y,0.39281
37,8,B,0.245768
38,8,O,0.35133600000000004
38,8,Y,0.39774
38,8,B,0.250924
39,8,O,0.3474380000000001
39,8,Y,0.3944060000000001
39,8,B,0.25815600000000005
40,8,O,0.3503360000000001
40,8,Y,0.385308
40,8,B,0.2643560000000001
41,8,O,0.359822
41,8,Y,0.3750140000000001
41,8,B,0.265164
42,8,O,0.37
42,8,Y,0.36957799999999996
42,8,B,0.260422
43,8,O,0.375448
43,8,Y,0.3713599999999999
43,8,B,0.253192
44,8,O,0.37411999999999984
44,8,Y,0.37957199999999985
44,8,B,0.246308
45,8,O,0.36729200000000006
45,8,Y,0.388368
45,8,B,0.24434
46,8,O,0.358306
