t,y,estrategia,frequencia_media
79,14,Y,0.20706400000000003
79,14,B,0.792936
80,14,O,0.0
80,14,Y,0.20671599999999998
80,14,B,0.793284
81,14,O,0.0
81,14,Y,0.20766999999999997
81,14,B,0.7923299999999999
82,14,O,0.0
82,14,Y,0.20936800000000003
82,14,B,0.7906319999999998
83,14,O,0.0
83,14,Y,0.20794399999999993
83,14,B,0.7920560000000001
84,14,O,0.0
84,14,Y,0.207454
84,14,B,0.792546
85,14,O,0.0
85,14,Y,0.20893199999999992
85,14,B,0.7910679999999997
86,14,O,0.0
86,14,Y,0.20898999999999998
86,14,B,0.7910100000000001
87,14,O,0.0
87,14,Y,0.2096499999999999
87,14,B,0.79035
88,14,O,0.0
88,14,Y,0.20963399999999996
88,14,B,0.7903659999999999
89,14,O,0.0
89,14,Y,0.20790000000000003
89,14,B,0.7921
90,14,O,0.0
90,14,Y,0.20955
90,14,B,0.7904499999999999
91,14,O,0.0
91,14,Y,0.207968
91,14,B,0.792032
92,14,O,0.0
92,14,Y,0.20770799999999998
92,14,B,0.7922919999999999
93,14,O,0.0
93,14,Y,0.20724
93,14,B,0.7927600000000002
94,14,O,0.0
94,14,Y,0.20771599999999998
94,14,B,0.792284
95,14,O,0.0
95,14,Y,0.20741799999999994
95,14,B,0.792582
96,14,O,0.0
96,14,Y,0.20757800000000004
96,14,B,0.7924220000000001
97,14,O,0.0
97,14,Y,0.20988799999999994
97,14,B,0.7901119999999999
98,14,O,0.0
98,14,Y,0.20837399999999998
98,14,B,0.7916259999999997
99,14,O,0.0
99,14,Y,0.20705400000000002
99,14,B,0.792946
100,14,O,0.0
100,14,Y,0.209836
100,14,B,0.7901639999999999
