t,y,estrategia,n_vizinhos_media
0,11,O,
0,11,Y,
0,11,B,
1,11,O,9.000327310496361
1,11,Y,12.003801245541988
1,11,B,7.667567062170878
2,11,O,10.041171815035005
2,11,Y,13.617587527794353
2,11,B,8.101888538224328
3,11,O,9.568481805048489
3,11,Y,13.46814498841191
3,11,B,6.480670234388458
4,11,O,7.882945468945622
4,11,Y,13.123046846063124
4,11,B,5.682806991375664
5,11,O,7.711483465202775
5,11,Y,12.7780555292619
5,11,B,5.182182231386045
6,11,O,7.410247043852912
6,11,Y,12.466559294536125
6,11,B,4.79314875793095
7,11,O,7.3402953440586565
7,11,Y,12.195203738829862
7,11,B,4.519613913593124
8,11,O,7.221614091556213
8,11,Y,11.998897950104688
8,11,B,4.322460604983551
9,11,O,7.226619913061264
9,11,Y,11.927101269180135
9,11,B,4.195311834639372
10,11,O,6.981870882105679
10,11,Y,11.979571943562526
10,11,B,4.116934401467482
11,11,O,6.958515768432876
11,11,Y,12.071565441224509
11,11,B,4.077239364457927
12,11,O,6.943255630400234
12,11,Y,12.117681262000938
12,11,B,4.059333252649187
13,11,O,6.73505901174235
13,11,Y,11.676258702124706
13,11,B,4.053378772047721
14,11,O,6.764256279982948
14,11,Y,11.019424246427306
14,11,B,4.049513768628003
15,11,O,6.716378629180287
15,11,Y,10.174423175598964
15,11,B,4.04993478945049
16,11,O,6.715821828600973
16,11,Y,9.970536656387162
16,11,B,4.050392949760358
17,11,O,6.692281917377852
17,11,Y,9.961530673134199
17,11,B,4.0532195578819525
18,11,O,6.692796447181163
18,11,Y,9.91170888323042
18,11,B,4.05482663465295
19,11,O,6.678990286221606
19,11,Y,9.681367674026296
19,11,B,4.055192893242484
20,11,O,6.676134653126277
20,11,Y,9.684769511629625
20,11,B,4.057115305615721
21,11,O,6.670729929038924
21,11,Y,9.690807016573526
21,11,B,4.058487132165694
22,11,O,6.6567664665024715
22,11,Y,9.697388662626073
22,11,B,4.062114467631587
23,11,O,6.673893361180247
23,11,Y,9.679413361916025
23,11,B,4.062636524670412
24,11,O,6.657235972571732
24,11,Y,9.683509642221408
24,11,B,4.0625228190204
25,11,O,6.653883688922323
25,11,Y,9.69823364150859
25,11,B,4.062521341275782
26,11,O,6.663961661456957
26,11,Y,9.686281838926734
26,11,B,4.065643069170504
27,11,O,6.660926397859466
27,11,Y,9.670006188789806
27,11,B,4.066427357490176
28,11,O,6.674787392274993
28,11,Y,9.677626119207655
28,11,B,4.066710047059043
29,11,O,6.665065990875648
29,11,Y,9.70683565518489
29,11,B,4.067829835234386
30,11,O,6.656513419362007
30,11,Y,9.659253502916695
30,11,B,4.071144219931967
31,11,O,6.656609821268639
31,11,Y,9.664784731122795
31,11,B,4.071382818122982
32,11,O,6.659751572049384
32,11,Y,9.680578573777034
32,11,B,4.072032929484787
33,11,O,6.642291036188299
33,11,Y,9.7128797575962
33,11,B,4.072515591900074
34,11,O,6.651430039211299
34,11,Y,9.673620181592574
