t,y,estrategia,n_vizinhos_media
30,17,Y,19.51983454987785
30,17,B,7.179592363657645
31,17,O,0.0
31,17,Y,19.519301659257348
31,17,B,7.1556829467521545
32,17,O,0.0
32,17,Y,19.5215619997514
32,17,B,7.169486344251697
33,17,O,0.0
33,17,Y,19.53826316512958
33,17,B,7.1702879871806
34,17,O,0.0
34,17,Y,19.53760289305272
34,17,B,7.176671381952844
35,17,O,0.0
35,17,Y,19.533974442717906
35,17,B,7.164009828676944
36,17,O,0.0
36,17,Y,19.52989766832137
36,17,B,7.1784671063543115
37,17,O,0.0
37,17,Y,19.52295709058143
37,17,B,7.154060454958592
38,17,O,0.0
38,17,Y,19.522786450368326
38,17,B,7.184538862211543
39,17,O,0.0
39,17,Y,19.54274938215132
39,17,B,7.171433740067311
40,17,O,0.0
40,17,Y,19.520092786553203
40,17,B,7.151208068600325
41,17,O,0.0
41,17,Y,19.543436332635324
41,17,B,7.187821927395759
42,17,O,0.0
42,17,Y,19.532393489670227
42,17,B,7.172023949330047
43,17,O,0.0
43,17,Y,19.543340027995
43,17,B,7.175271979450513
44,17,O,0.0
44,17,Y,19.530405108205173
44,17,B,7.174509416931094
45,17,O,0.0
45,17,Y,19.513766013553678
45,17,B,7.175076033835374
46,17,O,0.0
46,17,Y,19.51680748893476
46,17,B,7.175423311589315
47,17,O,0.0
47,17,Y,19.528223255552565
47,17,B,7.165985743712366
48,17,O,0.0
48,17,Y,19.537855523576102
48,17,B,7.181610554890076
49,17,O,0.0
49,17,Y,19.52283687530535
49,17,B,7.170337059741218
50,17,O,0.0
50,17,Y,19.533268118316222
50,17,B,7.175620970528135
51,17,O,0.0
51,17,Y,19.556979758382678
51,17,B,7.186983573625327
52,17,O,0.0
52,17,Y,19.532995834595532
52,17,B,7.154595379795439
53,17,O,0.0
53,17,Y,19.534898030943797
53,17,B,7.18925976107112
54,17,O,0.0
54,17,Y,19.503891123494437
54,17,B,7.1324469963976025
55,17,O,0.0
55,17,Y,19.528757436423977
55,17,B,7.194109308833336
56,17,O,0.0
56,17,Y,19.54139150425049
56,17,B,7.166337635781043
57,17,O,0.0
57,17,Y,19.538128627835082
57,17,B,7.18991351025295
58,17,O,0.0
58,17,Y,19.500226706825885
58,17,B,7.140416293223122
59,17,O,0.0
59,17,Y,19.51535013353124
59,17,B,7.16791459315723
60,17,O,0.0
60,17,Y,19.518448579733096
60,17,B,7.149583128011976
61,17,O,0.0
61,17,Y,19.540286962810328
61,17,B,7.191088845597997
62,17,O,0.0
62,17,Y,19.525337553244967
62,17,B,7.178794236033975
63,17,O,0.0
63,17,Y,19.52897548967314
63,17,B,7.181844671936556
64,17,O,0.0
64,17,Y,19.533235064964085
64,17,B,7.186876726883413
65,17,O,0.0
65,17,Y,19.53628071331597
65,17,B,7.162594825492782
66,17,O,0.0
66,17,Y,19.5416566275719
66,17,B,7.189085673671315
67,17,O,0.0
67,17,Y,19.53123286414844
67,17,B,7.1519313218449705
68,17,O,0.0
68,17,Y,19.53072495067923
68,17,B,7.174950690085069
69,17,O,0.0
69,17,Y,19.53060106086547
69,17,B,7.154870220808877
70,17,O,0.0
70,17,Y,19.529937254307196
70,17,B,7.179329640417673
71,17,O,0.0
71,17,Y,19.514365622349768
71,17,B,7.145141712650011
72,17,O,0.0
72,17,Y,19.530660028522412
72,17,B,7.183523587993733
73,17,O,0.0
73,17,Y,19.5201994531296
73,17,B,7.164529652771887
74,17,O,0.0
74,17,Y,19.541133490129447
74,17,B,7.180917010147893
75,17,O,0.0
75,17,Y,19.533166304151614
75,17,B,7.164109910013455
76,17,O,0.0
76,17,Y,19.533862374435287
76,17,B,7.18683642256369
77,17,O,0.0
77,17,Y,19.537127199347907
77,17,B,7.160339226444775
78,17,O,0.0
78,17,Y,19.54945772775132
78,17,B,7.186806187853177
79,17,O,0.0
79,17,Y,19.548391152788795
79,17,B,7.190064311854833
80,17,O,0.0
80,17,Y,19.528825027660858
80,17,B,7.150602085828065
81,17,O,0.0
81,17,Y,19.511959189681814
81,17,B,7.169787769403763
82,17,O,0.0
82,17,Y,19.53254768388949
82,17,B,7.169261779352928
83,17,O,0.0
83,17,Y,19.524180901069407
83,17,B,7.157756550459239
84,17,O,0.0
84,17,Y,19.52783436747162
84,17,B,7.181166060242292
85,17,O,0.0
85,17,Y,19.53858996663856
85,17,B,7.16993238946548
86,17,O,0.0
86,17,Y,19.55365056134931
86,17,B,7.1843709775092295
87,17,O,0.0
87,17,Y,19.527623558443917
87,17,B,7.149786155029155
88,17,O,0.0
88,17,Y,19.542794879017844
88,17,B,7.192591513149396
89,17,O,0.0
89,17,Y,19.527087689524958
89,17,B,7.149043275929653
90,17,O,0.0
90,17,Y,19.515066737443856
90,17,B,7.1729260255322025
91,17,O,0.0
91,17,Y,19.51238523701229
91,17,B,7.161535996876969
92,17,O,0.0
92,17,Y,19.526335970190576
92,17,B,7.1794143157301455
93,17,O,0.0
93,17,Y,19.532776917413994
93,17,B,7.17032126161433
94,17,O,0.0
94,17,Y,19.5420922152803
94,17,B,7.159861163095197
95,17,O,0.0
95,17,Y,19.53404544573039
95,17,B,7.186698541965982
96,17,O,0.0
96,17,Y,19.52033023084706
96,17,B,7.155819200795537
97,17,O,0.0
97,17,Y,19.5459145397161
97,17,B,7.17854306949777
98,17,O,0.0
98,17,Y,19.541236211123238
98,17,B,7.169396753996384
99,17,O,0.0
99,17,Y,19.552356474245247
99,17,B,7.190975320174446
100,17,O,0.0
100,17,Y,19.534202757831324
100,17,B,7.163064651995485
