t,y,estrategia,frequencia_media
0,16,O,0.333282
0,16,Y,0.33389599999999997
0,16,B,0.33282199999999995
1,16,O,0.0011439999999999998
1,16,Y,0.988076
1,16,B,0.010779999999999998
2,16,O,0.0
2,16,Y,0.9401599999999997
2,16,B,0.05983999999999999
3,16,O,0.0
3,16,Y,0.9115540000000004
3,16,B,0.088446
4,16,O,0.0
4,16,Y,0.8733039999999999
4,16,B,0.126696
5,16,O,0.0
5,16,Y,0.8355339999999998
5,16,B,0.164466
6,16,O,0.0
6,16,Y,0.8095819999999999
6,16,B,0.19041799999999998
7,16,O,0.0
7,16,Y,0.7734340000000001
7,16,B,0.22656600000000013
8,16,O,0.0
8,16,Y,0.72383
8,16,B,0.27617
9,16,O,0.0
9,16,Y,0.661968
9,16,B,0.33803199999999994
10,16,O,0.0
10,16,Y,0.649072
10,16,B,0.35092800000000013
11,16,O,0.0
11,16,Y,0.6159879999999999
11,16,B,0.384012
12,16,O,0.0
12,16,Y,0.5974460000000001
12,16,B,0.402554
13,16,O,0.0
13,16,Y,0.546526
13,16,B,0.45347400000000015
14,16,O,0.0
14,16,Y,0.5185299999999999
14,16,B,0.4814700000000001
15,16,O,0.0
15,16,Y,0.48068400000000006
15,16,B,0.5193159999999999
16,16,O,0.0
16,16,Y,0.4499320000000001
16,16,B,0.5500679999999999
17,16,O,0.0
17,16,Y,0.41281799999999996
17,16,B,0.587182
18,16,O,0.0
18,16,Y,0.39391400000000004
18,16,B,0.6060860000000001
19,16,O,0.0
19,16,Y,0.3722580000000001
19,16,B,0.6277419999999999
20,16,O,0.0
20,16,Y,0.36334399999999994
20,16,B,0.636656
21,16,O,0.0
21,16,Y,0.3467499999999999
21,16,B,0.65325
22,16,O,0.0
22,16,Y,0.337642
22,16,B,0.6623580000000001
23,16,O,0.0
23,16,Y,0.329012
23,16,B,0.6709879999999999
24,16,O,0.0
24,16,Y,0.3241740000000001
24,16,B,0.6758260000000001
25,16,O,0.0
25,16,Y,0.31545200000000007
25,16,B,0.684548
26,16,O,0.0
26,16,Y,0.31308
26,16,B,0.68692
27,16,O,0.0
27,16,Y,0.30764199999999997
27,16,B,0.692358
28,16,O,0.0
28,16,Y,0.308342
28,16,B,0.6916579999999999
29,16,O,0.0
29,16,Y,0.3057540000000001
29,16,B,0.694246
30,16,O,0.0
30,16,Y,0.30501399999999995
30,16,B,0.694986
31,16,O,0.0
31,16,Y,0.29920199999999997
31,16,B,0.7007979999999998
32,16,O,0.0
32,16,Y,0.30135399999999996
32,16,B,0.698646
33,16,O,0.0
33,16,Y,0.2988280000000001
33,16,B,0.7011719999999998
34,16,O,0.0
34,16,Y,0.30028199999999994
34,16,B,0.6997180000000001
35,16,O,0.0
35,16,Y,0.2978579999999999
35,16,B,0.7021419999999998
36,16,O,0.0
36,16,Y,0.3002959999999999
36,16,B,0.699704
37,16,O,0.0
37,16,Y,0.29762399999999994
37,16,B,0.7023759999999999
38,16,O,0.0
38,16,Y,0.3004619999999999
38,16,B,0.699538
39,16,O,0.0
39,16,Y,0.29779200000000006
39,16,B,0.7022080000000002
40,16,O,0.0
40,16,Y,0.29999000000000003
40,16,B,0.70001
41,16,O,0.0
41,16,Y,0.29729999999999995
41,16,B,0.7027
42,16,O,0.0
42,16,Y,0.30034999999999995
42,16,B,0.69965
43,16,O,0.0
43,16,Y,0.299582
43,16,B,0.700418
44,16,O,0.0
44,16,Y,0.30012599999999995
44,16,B,0.6998739999999999
45,16,O,0.0
45,16,Y,0.3001879999999999
45,16,B,0.699812
46,16,O,0.0
46,16,Y,0.3005619999999999
46,16,B,0.6994379999999998
47,16,O,0.0
47,16,Y,0.298088
47,16,B,0.7019120000000001
48,16,O,0.0
48,16,Y,0.3030620000000001
48,16,B,0.6969380000000001
49,16,O,0.0
49,16,Y,0.30024200000000006
49,16,B,0.6997580000000001
50,16,O,0.0
50,16,Y,0.301278
50,16,B,0.6987220000000001
51,16,O,0.0
51,16,Y,0.29820399999999997
51,16,B,0.7017960000000001
52,16,O,0.0
52,16,Y,0.29821800000000004
52,16,B,0.7017819999999999
53,16,O,0.0
53,16,Y,0.299562
53,16,B,0.700438
54,16,O,0.0
54,16,Y,0.29929600000000006
54,16,B,0.7007039999999999
55,16,O,0.0
55,16,Y,0.29996799999999996
55,16,B,0.7000320000000002
56,16,O,0.0
56,16,Y,0.29827
56,16,B,0.70173
57,16,O,0.0
57,16,Y,0.3015620000000001
57,16,B,0.6984380000000003
58,16,O,0.0
58,16,Y,0.29983399999999993
58,16,B,0.7001659999999998
59,16,O,0.0
59,16,Y,0.30148199999999997
59,16,B,0.6985180000000001
60,16,O,0.0
60,16,Y,0.2989520000000001
60,16,B,0.701048
61,16,O,0.0
61,16,Y,0.3015840000000001
61,16,B,0.698416
62,16,O,0.0
62,16,Y,0.29931
62,16,B,0.7006899999999999
63,16,O,0.0
63,16,Y,0.30131
63,16,B,0.6986899999999998
64,16,O,0.0
64,16,Y,0.29757
64,16,B,0.7024300000000001
65,16,O,0.0
65,16,Y,0.29790999999999995
65,16,B,0.70209
66,16,O,0.0
66,16,Y,0.29759199999999997
66,16,B,0.7024079999999999
67,16,O,0.0
67,16,Y,0.2994000000000001
67,16,B,0.7005999999999999
68,16,O,0.0
68,16,Y,0.2992159999999999
68,16,B,0.7007839999999999
69,16,O,0.0
69,16,Y,0.3000939999999999
69,16,B,0.6999059999999999
70,16,O,0.0
70,16,Y,0.2999
70,16,B,0.7001000000000002
71,16,O,0.0
71,16,Y,0.3003579999999999
71,16,B,0.6996420000000001
72,16,O,0.0
72,16,Y,0.29938400000000004
