t,y,estrategia,n_vizinhos_media
0,19,O,
0,19,Y,
0,19,B,
1,19,O,11.667576291948526
1,19,Y,20.670952504760024
1,19,B,10.340387901627716
2,19,O,16.63095238095238
2,19,Y,23.92078049058125
2,19,B,14.605751027344933
3,19,O,0.0
3,19,Y,23.73338849611274
3,19,B,9.461695113222424
4,19,O,0.0
4,19,Y,23.536277224556716
4,19,B,9.440041962497606
5,19,O,0.0
5,19,Y,23.229169447329383
5,19,B,8.596376444597894
6,19,O,0.0
6,19,Y,22.931102980140157
6,19,B,8.316739536382924
7,19,O,0.0
7,19,Y,22.663842851941002
7,19,B,8.101714398798913
8,19,O,0.0
8,19,Y,22.257317784497435
8,19,B,8.107992650255696
9,19,O,0.0
9,19,Y,21.869259947671647
9,19,B,7.734529274606216
10,19,O,0.0
10,19,Y,21.514236978519463
10,19,B,7.525693116016927
11,19,O,0.0
11,19,Y,21.338711770795566
11,19,B,7.615523566284769
12,19,O,0.0
12,19,Y,21.167206823870305
12,19,B,7.495736564833496
13,19,O,0.0
13,19,Y,21.032174100373187
13,19,B,7.5327903374511775
14,19,O,0.0
14,19,Y,20.931911340594503
14,19,B,7.399358174579053
15,19,O,0.0
15,19,Y,20.902278317216986
15,19,B,7.477763874069567
16,19,O,0.0
16,19,Y,20.860248126684
16,19,B,7.396150792124556
17,19,O,0.0
17,19,Y,20.856489011144287
17,19,B,7.443116137011213
18,19,O,0.0
18,19,Y,20.858349755552382
18,19,B,7.426945303892508
19,19,O,0.0
19,19,Y,20.856083279530832
19,19,B,7.447672557801526
20,19,O,0.0
20,19,Y,20.862259951276346
20,19,B,7.415819945359948
21,19,O,0.0
21,19,Y,20.861367190412054
21,19,B,7.4331300346443925
22,19,O,0.0
22,19,Y,20.848720488603877
22,19,B,7.407560252344548
23,19,O,0.0
23,19,Y,20.856602561943756
23,19,B,7.446077762228316
24,19,O,0.0
24,19,Y,20.858725438655075
24,19,B,7.410014596340164
25,19,O,0.0
25,19,Y,20.854216138479405
25,19,B,7.446466216276214
26,19,O,0.0
26,19,Y,20.858473476936055
26,19,B,7.408754890772547
27,19,O,0.0
27,19,Y,20.86738723126314
27,19,B,7.441883980864169
28,19,O,0.0
28,19,Y,20.867049776603235
28,19,B,7.422767950258088
29,19,O,0.0
29,19,Y,20.857093794090993
29,19,B,7.447480886146359
30,19,O,0.0
30,19,Y,20.860453314928442
30,19,B,7.408922756453733
31,19,O,0.0
31,19,Y,20.84725948028074
31,19,B,7.446540579689851
32,19,O,0.0
32,19,Y,20.84182605853107
32,19,B,7.395458414075892
33,19,O,0.0
33,19,Y,20.855849029088343
33,19,B,7.452884770836378
34,19,O,0.0
34,19,Y,20.845422171206323
34,19,B,7.401866469785362
35,19,O,0.0
35,19,Y,20.85221242034267
35,19,B,7.442530288672755
36,19,O,0.0
36,19,Y,20.863835951854234
36,19,B,7.42608973943938
37,19,O,0.0
37,19,Y,20.85723319772311
37,19,B,7.442051822978443
38,19,O,0.0
38,19,Y,20.868662205462275
38,19,B,7.424727170490721
39,19,O,0.0
39,19,Y,20.85899180867467
39,19,B,7.442089884167401
40,19,O,0.0
40,19,Y,20.85670130784463
40,19,B,7.440690811935119
