t,y,estrategia,n_vizinhos_media
0,6,O,
0,6,Y,
0,6,B,
1,6,O,8.0
1,6,Y,7.666386156089746
1,6,B,6.331934044103566
2,6,O,8.0
2,6,Y,7.911288631099668
2,6,B,6.0421373054324485
3,6,O,8.0
3,6,Y,7.949528853609415
3,6,B,5.849654092421372
4,6,O,8.0
4,6,Y,7.941187605377622
4,6,B,5.3984759079668745
5,6,O,8.0
5,6,Y,7.922771604161269
5,6,B,5.139245030337854
6,6,O,8.0
6,6,Y,7.904232257778472
6,6,B,4.991374289627657
7,6,O,8.0
7,6,Y,7.892355491776872
7,6,B,4.897970635373181
8,6,O,8.0
8,6,Y,7.891550838445584
8,6,B,4.837985550792582
9,6,O,8.0
9,6,Y,7.901193415665445
9,6,B,4.811414548372652
10,6,O,8.0
10,6,Y,7.916715903025691
10,6,B,4.812166558530464
11,6,O,8.0
11,6,Y,7.930877771703507
11,6,B,4.8375468861057165
12,6,O,8.0
12,6,Y,7.941503834298086
12,6,B,4.882036000697049
13,6,O,8.0
13,6,Y,7.947920300844625
13,6,B,4.935656428016435
14,6,O,8.0
14,6,Y,7.951502435801228
14,6,B,5.001392083850825
15,6,O,8.0
15,6,Y,7.955414810855932
15,6,B,5.068249574931233
16,6,O,8.0
16,6,Y,7.958549168083294
16,6,B,5.137647450542028
17,6,O,8.0
17,6,Y,7.96065291665371
17,6,B,5.1960649524472275
18,6,O,8.0
18,6,Y,7.962504612454098
18,6,B,5.238720143134714
19,6,O,8.0
19,6,Y,7.963455775957948
19,6,B,5.271614064287706
20,6,O,8.0
20,6,Y,7.9643361794002905
20,6,B,5.29953725122043
21,6,O,8.0
21,6,Y,7.9654218302762665
21,6,B,5.322975435774904
22,6,O,8.0
22,6,Y,7.966466719997964
22,6,B,5.34464667504296
23,6,O,8.0
23,6,Y,7.968350490740061
23,6,B,5.354472366710646
24,6,O,8.0
24,6,Y,7.970426619707649
24,6,B,5.366410536554464
25,6,O,8.0
25,6,Y,7.971672191220754
25,6,B,5.37946947095635
26,6,O,8.0
26,6,Y,7.972243043052779
26,6,B,5.392506897012884
27,6,O,8.0
27,6,Y,7.972868239579791
27,6,B,5.402878851066078
28,6,O,8.0
28,6,Y,7.973744831901871
28,6,B,5.410353243422458
29,6,O,8.0
29,6,Y,7.975055993237501
29,6,B,5.421750420343911
30,6,O,8.0
30,6,Y,7.976000659276454
30,6,B,5.436476020434898
31,6,O,8.0
31,6,Y,7.977185085813074
31,6,B,5.44807262890697
32,6,O,8.0
32,6,Y,7.977382820142086
32,6,B,5.460772385081786
33,6,O,8.0
33,6,Y,7.976923345976997
33,6,B,5.470987464867765
34,6,O,8.0
34,6,Y,7.977145625807896
34,6,B,5.476923693913269
35,6,O,8.0
35,6,Y,7.9788401393653725
35,6,B,5.487504777666504
36,6,O,8.0
36,6,Y,7.979852119166658
36,6,B,5.5003171387514564
37,6,O,8.0
37,6,Y,7.980285464372964
37,6,B,5.509118816887982
38,6,O,8.0
38,6,Y,7.981287368204924
38,6,B,5.51708719026185
39,6,O,8.0
39,6,Y,7.981571344599501
39,6,B,5.527821778784947
40,6,O,8.0
40,6,Y,7.980804788231532
40,6,B,5.532164448704253
41,6,O,8.0
41,6,Y,7.981340602124891
41,6,B,5.531931522245733
42,6,O,8.0
42,6,Y,7.981460120250234
42,6,B,5.535658067600362
43,6,O,8.0
43,6,Y,7.9816733195566725
43,6,B,5.535891117723595
44,6,O,8.0
44,6,Y,7.982552128341466
44,6,B,5.540471868669892
45,6,O,8.0
45,6,Y,7.983003105827602
45,6,B,5.543179036023331
46,6,O,8.0
46,6,Y,7.983574383197175
46,6,B,5.543655911573166
47,6,O,8.0
47,6,Y,7.983870723961637
47,6,B,5.5462855937918265
48,6,O,8.0
48,6,Y,7.984463999576864
48,6,B,5.551343980192879
49,6,O,8.0
49,6,Y,7.983711770572974
49,6,B,5.5564624177052995
50,6,O,8.0
50,6,Y,7.9837122803764125
50,6,B,5.55922587599971
51,6,O,8.0
51,6,Y,7.984358395222862
51,6,B,5.56530519539886
52,6,O,8.0
52,6,Y,7.984686920856637
52,6,B,5.568317113739872
53,6,O,8.0
53,6,Y,7.984559468434976
53,6,B,5.574137873190331
54,6,O,8.0
54,6,Y,7.984820962028505
54,6,B,5.579341697707657
55,6,O,8.0
55,6,Y,7.984850132831025
55,6,B,5.5815802902600105
56,6,O,8.0
56,6,Y,7.985041429565747
56,6,B,5.5838804616093345
57,6,O,8.0
57,6,Y,7.985204107186961
57,6,B,5.586169541113643
58,6,O,8.0
58,6,Y,7.985439793395732
58,6,B,5.58821086025232
59,6,O,8.0
59,6,Y,7.985382102080629
59,6,B,5.588541509870951
60,6,O,8.0
60,6,Y,7.985688843603424
60,6,B,5.590607760442507
61,6,O,8.0
61,6,Y,7.986236295780072
61,6,B,5.593873490084876
62,6,O,8.0
62,6,Y,7.986642364176513
62,6,B,5.597769396581061
63,6,O,8.0
63,6,Y,7.986481751622068
63,6,B,5.603791430984953
64,6,O,8.0
64,6,Y,7.986878917940552
64,6,B,5.605912569772186
65,6,O,8.0
65,6,Y,7.986863288089848
65,6,B,5.611727201895384
66,6,O,8.0
66,6,Y,7.98635506299836
66,6,B,5.615879510518095
67,6,O,8.0
67,6,Y,7.986656202634781
67,6,B,5.619440415486981
68,6,O,8.0
68,6,Y,7.986794676422795
68,6,B,5.62310346416677
69,6,O,8.0
69,6,Y,7.987058236328214
69,6,B,5.624637524356718
70,6,O,8.0
70,6,Y,7.9872268492791845
70,6,B,5.623468198284692
71,6,O,8.0
71,6,Y,7.987407873005736
71,6,B,5.624817195644412
72,6,O,8.0
72,6,Y,7.987143282766487
72,6,B,5.623943472219874
73,6,O,8.0
73,6,Y,7.987619197474529
73,6,B,5.6211899552010784
74,6,O,8.0
74,6,Y,7.98778259523442
74,6,B,5.622930509224734
75,6,O,8.0
75,6,Y,7.987430182572122
75,6,B,5.621119358250768
76,6,O,8.0
76,6,Y,7.987939660297508
76,6,B,5.617924943583872
77,6,O,8.0
77,6,Y,7.988562944164057
77,6,B,5.620803733681505
78,6,O,8.0
78,6,Y,7.988409967146807
78,6,B,5.623498940811638
79,6,O,8.0
79,6,Y,7.988014388778417
79,6,B,5.623068666784906
80,6,O,8.0
80,6,Y,7.987946844389489
80,6,B,5.620380160005039
81,6,O,8.0
81,6,Y,7.987993131288468
81,6,B,5.622153693987092
82,6,O,8.0
