t,y,estrategia,n_vizinhos_media
75,16,O,0.0
75,16,Y,18.958699019105623
75,16,B,7.096516726936674
76,16,O,0.0
76,16,Y,18.975445884830062
76,16,B,7.090688820918079
77,16,O,0.0
77,16,Y,18.962735599392037
77,16,B,7.087654008367332
78,16,O,0.0
78,16,Y,18.989214620018412
78,16,B,7.104684448731799
79,16,O,0.0
79,16,Y,18.97143138146852
79,16,B,7.0796324017025025
80,16,O,0.0
80,16,Y,18.971273146394534
80,16,B,7.086523168133434
81,16,O,0.0
81,16,Y,18.950808736373528
81,16,B,7.0764203267644215
82,16,O,0.0
82,16,Y,18.967857558970614
82,16,B,7.0869713123920155
83,16,O,0.0
83,16,Y,18.973937795657918
83,16,B,7.100546320230433
84,16,O,0.0
84,16,Y,18.962563980064505
84,16,B,7.082278994974502
85,16,O,0.0
85,16,Y,18.969585558882986
85,16,B,7.105529687831762
86,16,O,0.0
86,16,Y,18.940103042090808
86,16,B,7.047868890830981
87,16,O,0.0
87,16,Y,18.98610873968505
87,16,B,7.115026851522772
88,16,O,0.0
88,16,Y,18.95751010677974
88,16,B,7.0726896440241305
89,16,O,0.0
89,16,Y,18.97442501974438
89,16,B,7.09952111153224
90,16,O,0.0
90,16,Y,18.950180589743244
90,16,B,7.070788715085086
91,16,O,0.0
91,16,Y,18.97344319515974
91,16,B,7.104441798285466
92,16,O,0.0
92,16,Y,18.96157678693052
92,16,B,7.064126081485515
93,16,O,0.0
93,16,Y,18.96549222880487
93,16,B,7.093528810865334
94,16,O,0.0
94,16,Y,18.95126759694641
94,16,B,7.062732736527157
95,16,O,0.0
95,16,Y,18.95310392681272
95,16,B,7.093176083002293
96,16,O,0.0
96,16,Y,18.94935571295346
96,16,B,7.072567532804142
97,16,O,0.0
97,16,Y,18.984634764876247
97,16,B,7.100595678276136
98,16,O,0.0
98,16,Y,18.96143748401539
98,16,B,7.083302341619181
99,16,O,0.0
99,16,Y,18.974062669394876
99,16,B,7.0950712092952575
100,16,O,0.0
100,16,Y,18.962135313675134
100,16,B,7.085533119727127
