t,y,estrategia,frequencia_media
64,12,O,0.0
64,12,Y,0.04325400000000002
64,12,B,0.9567460000000003
65,12,O,0.0
65,12,Y,0.043640000000000005
65,12,B,0.9563600000000001
66,12,O,0.0
66,12,Y,0.043844
66,12,B,0.956156
67,12,O,0.0
67,12,Y,0.04397800000000001
67,12,B,0.9560219999999997
68,12,O,0.0
68,12,Y,0.04348199999999999
68,12,B,0.9565180000000001
69,12,O,0.0
69,12,Y,0.043278
69,12,B,0.9567220000000002
70,12,O,0.0
70,12,Y,0.04362799999999999
70,12,B,0.9563719999999997
71,12,O,0.0
71,12,Y,0.04351600000000001
71,12,B,0.9564840000000001
72,12,O,0.0
72,12,Y,0.043626000000000005
72,12,B,0.9563739999999998
73,12,O,0.0
73,12,Y,0.043803999999999996
73,12,B,0.9561959999999999
74,12,O,0.0
74,12,Y,0.043664000000000015
74,12,B,0.9563359999999999
75,12,O,0.0
75,12,Y,0.043216000000000004
75,12,B,0.9567840000000001
76,12,O,0.0
76,12,Y,0.04349199999999999
76,12,B,0.9565080000000004
77,12,O,0.0
77,12,Y,0.04294800000000002
77,12,B,0.957052
78,12,O,0.0
78,12,Y,0.043410000000000004
78,12,B,0.95659
79,12,O,0.0
79,12,Y,0.043385999999999994
79,12,B,0.9566140000000002
80,12,O,0.0
80,12,Y,0.043207999999999996
80,12,B,0.9567919999999998
81,12,O,0.0
81,12,Y,0.04287399999999998
81,12,B,0.9571260000000001
82,12,O,0.0
82,12,Y,0.043238000000000006
82,12,B,0.9567620000000001
83,12,O,0.0
83,12,Y,0.04299800000000002
83,12,B,0.9570019999999999
84,12,O,0.0
84,12,Y,0.043100000000000006
84,12,B,0.9568999999999995
85,12,O,0.0
85,12,Y,0.042998
85,12,B,0.9570020000000001
86,12,O,0.0
86,12,Y,0.043308000000000006
86,12,B,0.956692
87,12,O,0.0
87,12,Y,0.043598
87,12,B,0.956402
88,12,O,0.0
88,12,Y,0.04366
88,12,B,0.9563400000000002
89,12,O,0.0
89,12,Y,0.043178
89,12,B,0.956822
90,12,O,0.0
90,12,Y,0.043276
90,12,B,0.9567239999999997
91,12,O,0.0
91,12,Y,0.042631999999999996
91,12,B,0.9573679999999999
92,12,O,0.0
92,12,Y,0.04297600000000001
92,12,B,0.957024
93,12,O,0.0
93,12,Y,0.042432
93,12,B,0.957568
94,12,O,0.0
94,12,Y,0.043017999999999994
94,12,B,0.9569819999999999
95,12,O,0.0
95,12,Y,0.04334
95,12,B,0.9566599999999998
96,12,O,0.0
96,12,Y,0.04349
96,12,B,0.9565100000000001
97,12,O,0.0
97,12,Y,0.042795999999999994
97,12,B,0.9572040000000002
98,12,O,0.0
98,12,Y,0.04255199999999999
98,12,B,0.9574479999999999
99,12,O,0.0
99,12,Y,0.04262
99,12,B,0.9573800000000001
100,12,O,0.0
100,12,Y,0.043672000000000016
100,12,B,0.9563280000000001
