Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0,0.0,0.0,0.0,1
1,0,48.1167934347478,48.0625,48.11675,1
2,0,48.0,48.739669421487605,48.0179,1
3,0,48.0,43.85732984293194,47.6835,1
4,0,47.96034930375266,36.237876802096984,46.1715,1
5,0,47.77223427331887,32.65967987804878,43.8067,1
6,0,46.189832500734646,27.382279273638073,40.1827,1
7,0,47.42621963461152,31.846582984658298,39.6068,1
8,0,44.07446808510638,25.1258556316117,31.8943,1
9,0,39.118274582560296,24.552524222335542,27.6929,1
10,0,34.03440974060349,18.828627789421773,21.701,1
11,0,29.28723404255319,18.283593021707283,21.0246,1
12,0,33.300757054370266,25.395928395928397,26.5445,1
13,0,23.07421875,17.56790744466801,18.6956,1
14,0,24.201949860724234,24.74487280062759,24.6864,1
15,0,18.684526790185277,17.171435711608147,17.4736,1
16,0,20.639076576576578,25.410392888498684,24.9867,1
17,0,17.45020188425303,15.858350951374208,16.0949,1
18,0,20.525629077353216,21.223367312647024,21.1485,1
19,0,18.977064220183486,17.629741008960355,17.8794,1
20,0,19.99602473498233,24.55734100135318,24.041,1
21,0,17.943627450980394,18.043805412972468,18.0295,1
22,0,21.058890577507597,20.706183786273606,20.7526,1
23,0,18.11875,19.852619047619047,19.5752,1
24,0,19.378909382518042,22.43453673026391,22.0535,1
25,0,18.34160052910053,19.273150329877474,19.1323,1
26,0,19.42016491754123,21.808042926378953,21.4895,1
27,0,19.115853658536587,20.06854066985646,19.9123,1
28,0,19.1921381337252,22.87238106262299,22.3715,1
29,0,18.416417016177352,20.664506061697274,20.2893,1
30,0,18.611478117258464,23.157071339173967,22.6066,1
31,0,18.198972602739726,19.102049180327867,18.9702,1
32,0,20.075496688741723,21.31354534746761,21.1266,1
33,0,18.588865096359743,21.53959762763112,21.1262,1
34,0,18.75656414103526,20.577650859582324,20.3349,1
35,0,19.570474777448073,19.942094313453538,19.892,1
36,0,18.70662768031189,19.990958515541898,19.7933,1
37,0,17.978867286559595,21.801973460360667,21.3497,1
38,0,18.394055944055943,18.792240373395565,18.7353,1
39,0,18.846153846153847,20.93580333216824,20.6397,1
40,0,18.567357512953368,20.88651867267892,20.5732,1
41,0,18.838056680161944,20.365461375909838,20.1391,1
42,0,19.092729513247072,21.67548048227289,21.2563,1
43,0,18.45683979517191,22.743715973589715,22.1577,1
44,0,18.338105726872246,20.50549895809215,20.2103,1
45,0,18.87475345167653,20.56439438613044,20.3074,1
46,0,18.761065266316578,21.747952001846084,21.3498,1
47,0,18.832955404383977,20.02316468825631,19.8657,1
48,0,18.70909090909091,19.737739130434782,19.5963,1
49,0,19.213529856386998,20.26155353232684,20.1229,1
50,0,19.003878702397742,19.89110929853181,19.7653,1
51,0,19.60863309352518,20.790360046457607,20.6261,1
52,0,19.33408705483324,20.99854209695055,20.7041,1
53,0,19.484087694483733,24.200733752620547,23.5338,1
54,0,18.487244897959183,21.048742884250473,20.6471,1
55,0,19.36433260393873,22.399408969753157,21.9833,1
56,0,18.72875,20.55761904761905,20.265,1
57,0,18.615885416666668,22.226548372513562,21.8106,1
58,0,18.26573889993373,18.44164409374632,18.4151,1
59,0,19.982116788321168,21.598551564310544,21.3771,1
60,0,18.153186274509803,20.48458413001912,20.1041,1
61,0,19.278451492537314,22.463541666666668,22.1221,1
62,0,18.260230179028135,17.602062588904694,17.705,1
63,0,20.241591468416736,22.092415442432525,21.8668,1
64,0,18.35202583675866,19.1289020127757,18.9966,1
65,0,19.08909090909091,23.306404494382022,22.8425,1
66,0,18.043630573248407,18.10717674970344,18.0972,1
67,0,19.642911585365855,22.200218692449354,21.8647,1
68,0,18.258434118395925,20.085300747419623,19.7983,1
69,0,18.994905956112852,22.289144887666207,21.8688,1
70,0,18.181192660550458,19.67990323341987,19.4512,1
71,0,19.304020100502512,21.635589370883487,21.3572,1
72,0,18.44402211472011,18.758271951362094,18.7128,1
73,0,19.357516828721018,21.0467505483089,20.8209,1
74,0,18.051132463967054,20.17002224043076,19.8613,1
75,0,18.81202691337258,21.241119055725797,20.9523,1
76,0,18.630759651307596,18.84691446271146,18.8122,1
77,0,19.451901565995527,22.529506871463216,22.1168,1
78,0,18.2890625,20.341369047619047,20.013,1
79,0,18.71671388101983,22.518863530507684,21.982,1
80,0,18.651667715544367,20.828141719177268,20.4823,1
81,0,19.05070754716981,22.19700962419798,21.7968,1
82,0,18.283665835411473,19.61684135302525,19.403,1
