t,pop,estrategia,frequencia
3,13,Y,0.9743
3,13,B,0.0257
3,14,O,0.0
3,14,Y,0.8462
3,14,B,0.1538
3,15,O,0.0
3,15,Y,0.9186
3,15,B,0.0814
3,16,O,0.0
3,16,Y,0.8375
3,16,B,0.1625
3,17,O,0.0
3,17,Y,0.9257
3,17,B,0.0743
3,18,O,0.0
3,18,Y,0.9231
3,18,B,0.0769
3,19,O,0.0
3,19,Y,0.799
3,19,B,0.201
3,20,O,0.0
3,20,Y,0.974
3,20,B,0.026
3,21,O,0.0
3,21,Y,0.9155
3,21,B,0.0845
3,22,O,0.0
3,22,Y,0.9
3,22,B,0.1
3,23,O,0.0
3,23,Y,0.9182
3,23,B,0.0818
3,24,O,0.0
3,24,Y,0.9737
3,24,B,0.0263
3,25,O,0.0
3,25,Y,0.8779
3,25,B,0.1221
3,26,O,0.0
3,26,Y,0.8738
3,26,B,0.1262
3,27,O,0.0
3,27,Y,0.8933
3,27,B,0.1067
3,28,O,0.0
3,28,Y,0.8467
3,28,B,0.1533
3,29,O,0.0
3,29,Y,0.9169
3,29,B,0.0831
3,30,O,0.0
3,30,Y,0.7542
3,30,B,0.2458
3,31,O,0.0
3,31,Y,1.0
3,31,B,0.0
3,32,O,0.0
3,32,Y,0.8866
3,32,B,0.1134
3,33,O,0.0
3,33,Y,0.9101
3,33,B,0.0899
3,34,O,0.0
3,34,Y,0.9101
3,34,B,0.0899
3,35,O,0.0
3,35,Y,0.8534
3,35,B,0.1466
3,36,O,0.0
3,36,Y,0.8924
3,36,B,0.1076
3,37,O,0.0
3,37,Y,0.9592
3,37,B,0.0408
3,38,O,0.0
3,38,Y,0.8932
3,38,B,0.1068
3,39,O,0.0
3,39,Y,0.8851
3,39,B,0.1149
3,40,O,0.0
3,40,Y,0.832
3,40,B,0.168
3,41,O,0.0
3,41,Y,0.8635
3,41,B,0.1365
3,42,O,0.0
3,42,Y,0.822
3,42,B,0.178
3,43,O,0.0
3,43,Y,0.8522
3,43,B,0.1478
3,44,O,0.0
3,44,Y,0.9393
3,44,B,0.0607
3,45,O,0.0
3,45,Y,0.8928
3,45,B,0.1072
3,46,O,0.0
3,46,Y,0.8901
3,46,B,0.1099
3,47,O,0.0
3,47,Y,0.812
3,47,B,0.188
3,48,O,0.0
3,48,Y,0.9256
3,48,B,0.0744
3,49,O,0.0
3,49,Y,0.8058
3,49,B,0.1942
3,50,O,0.0
3,50,Y,0.8485
3,50,B,0.1515
3,51,O,0.0
3,51,Y,0.8367
3,51,B,0.1633
3,52,O,0.0
3,52,Y,0.8589
3,52,B,0.1411
3,53,O,0.0
3,53,Y,0.8785
3,53,B,0.1215
3,54,O,0.0
3,54,Y,0.9023
3,54,B,0.0977
3,55,O,0.0
3,55,Y,0.8442
3,55,B,0.1558
3,56,O,0.0
3,56,Y,0.9037
3,56,B,0.0963
3,57,O,0.0
3,57,Y,0.8964
3,57,B,0.1036
3,58,O,0.0
3,58,Y,0.9335
3,58,B,0.0665
3,59,O,0.0
3,59,Y,0.9107
3,59,B,0.0893
3,60,O,0.0
3,60,Y,0.9314
3,60,B,0.0686
3,61,O,0.0
3,61,Y,0.9541
3,61,B,0.0459
3,62,O,0.0
3,62,Y,0.8403
3,62,B,0.1597
3,63,O,0.0
3,63,Y,0.9546
3,63,B,0.0454
3,64,O,0.0
3,64,Y,0.9192
3,64,B,0.0808
3,65,O,0.0
3,65,Y,0.9001
3,65,B,0.0999
3,66,O,0.0
3,66,Y,0.9796
