Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,11.266330323951141,12.279098700580592,10.30108991825613,11.5618,1
2,11.53514111787493,12.092941911305434,8.412234042553191,11.92295,1
3,10.732758620689655,9.698464796188459,8.6671826625387,9.68915,1
4,10.350340136054422,8.222872628726288,7.74124203821656,8.2239,1
5,10.660194174757281,8.080157912804669,7.12132701421801,8.03215,1
6,10.976744186046512,8.108365949119374,6.62962962962963,7.9508,1
7,11.072072072072071,8.122558788361896,6.268691588785047,7.82405,1
8,11.139896373056995,8.18104327553548,5.9583787713558705,7.6838,1
9,11.134328358208956,8.218531752476856,5.708654416123296,7.50845,1
10,11.219780219780219,8.29106390770921,5.518657650889056,7.34395,1
11,11.254139072847682,8.395890123715663,5.3940998487140694,7.1796,1
12,11.161654135338345,8.536938031591738,5.2379310344827585,6.9894,1
13,11.119550858652575,8.689871611982882,5.080515859184385,6.80275,1
14,11.196702002355712,8.874104234527687,4.900838677849038,6.65515,1
15,11.2,9.074027377521613,4.745978659022137,6.55735,1
16,11.22359657469077,9.288039215686274,4.668463822472261,6.5354,1
17,11.275245755138517,9.51050929668553,4.588106758233183,6.5542,1
18,11.253419147224458,9.63048060708263,4.588723570869225,6.61305,1
19,11.326327433628318,9.841677364142063,4.591168542888854,6.7315,1
20,11.349891225525743,10.079187396351575,4.576018682557578,6.8375,1
21,11.302251935256862,10.110169491525424,4.605146697262744,6.92095,1
22,11.32145236508994,10.02616165560328,4.588666217581677,6.9918,1
23,11.40562378797673,10.08914436486996,4.632758620689655,7.1281,1
24,11.419717405266539,10.106986899563319,4.686742756804215,7.22455,1
25,11.424289245982695,10.09282624369142,4.753120542082739,7.31375,1
26,11.403995229576624,10.16318214032601,4.794855480821669,7.41815,1
27,11.466685812751292,10.100307587149693,4.778079879992499,7.49985,1
28,11.47597192224622,10.05765340525961,4.850733307603242,7.6221,1
29,11.545694664553618,10.113152804642166,4.890409590409591,7.77035,1
30,11.488717948717948,10.11799501867995,4.951012815212898,7.8855,1
31,11.508044243338361,10.153846153846153,5.019378194207836,8.01205,1
32,11.528381046396841,10.147586815773984,5.069055944055944,8.1034,1
33,11.527125717266562,10.185402684563758,5.123585533614378,8.16125,1
34,11.46231422505308,10.082093663911845,5.188921087828801,8.14705,1
35,11.490439276485787,9.89792576419214,5.173028857077937,8.12665,1
36,11.485856079404467,9.93477074235808,5.216616523952789,8.2086,1
37,11.507306380905991,9.994492208490058,5.243550295857988,8.2978,1
38,11.509557344064387,10.055213937996413,5.216354344122657,8.35605,1
39,11.522921108742004,9.911643669813605,5.176684197345354,8.32325,1
40,11.494357872111769,9.709848842701936,5.216005121638925,8.2871,1
41,11.507666098807496,9.654269972451791,5.291655936131857,8.28665,1
42,11.43080094228504,9.625775327360442,5.400607748797164,8.26375,1
43,11.445738636363636,9.531050767414404,5.4104868913857675,8.21775,1
44,11.451392836839114,9.63304822998337,5.341517857142857,8.22255,1
45,11.47628927089508,9.649032859473316,5.281452013923421,8.20065,1
46,11.431603773584905,9.538416490981495,5.27905824039653,8.14085,1
47,11.443760984182777,9.580748283210987,5.294840294840295,8.1544,1
48,11.416618075801749,9.614261983863313,5.2747482191107835,8.15675,1
49,11.39236111111111,9.635448733128108,5.245616201531242,8.1616,1
50,11.424605493863238,9.61937354988399,5.190751445086705,8.1661,1
51,11.37809085681426,9.539224629418472,5.188338493292053,8.1726,1
52,11.400842696629214,9.504769299023957,5.192618534482759,8.2416,1
53,11.39327731092437,9.528231000429368,5.249789148158561,8.3393,1
54,11.443780554046715,9.453329119258322,5.32024611778494,8.40915,1
55,11.47464558342421,9.488501026694045,5.411711165048544,8.50905,1
56,11.478676872607982,9.457266680104818,5.524766355140187,8.56465,1
57,11.40868843386829,9.458786321407393,5.591416719846841,8.5991,1
58,11.42719249862107,9.4546875,5.620965112487773,8.6365,1
59,11.462172056131788,9.512167515563101,5.601307189542483,8.63505,1
60,11.360368956743002,9.372184039709813,5.681974921630094,8.50755,1
61,11.395583596214511,9.247694722385717,5.704038577456299,8.41235,1
62,11.426770708283314,9.239458138113669,5.706569343065693,8.39385,1
63,11.504149377593361,9.332843343133137,5.669107293720079,8.39815,1
64,11.421511627906977,9.37914334911752,5.628921298844249,8.3676,1
65,11.430098209127673,9.466986271518849,5.511956521739131,8.35135,1
66,11.381594372801876,9.522016732716866,5.531050106609808,8.34185,1
67,11.385451505016722,9.455949137148048,5.521830615465545,8.30635,1
68,11.415064102564102,9.533963585434174,5.5344693028095735,8.3487,1
69,11.401503369621565,9.694147037830122,5.513443640124095,8.4064,1
70,11.38239957716702,9.785545583372697,5.45934434692824,8.4117,1
71,11.372731985484707,9.74518449756324,5.344630515683147,8.40365,1
72,11.358854166666667,9.728809738503156,5.361141602634468,8.4502,1
73,11.402525252525253,9.597717704409483,5.411177644710579,8.48685,1
74,11.45485036119711,9.657087294727743,5.506260920209668,8.5801,1
75,11.426157046281851,9.637269450922195,5.536160714285714,8.6033,1
76,11.353301384451544,9.637165387009754,5.566606115652437,8.61495,1
77,11.380561440677965,9.554095986760446,5.629194630872483,8.61235,1
78,11.397368421052631,9.550606871014194,5.624729854893485,8.6299,1
79,11.432102118413905,9.550761421319796,5.6230674087816945,8.6269,1
80,11.448179271708684,9.497277127874144,5.6459932453177775,8.59115,1
81,11.455667789001122,9.404142973192526,5.702337583485124,8.55035,1
82,11.384156729131176,9.44100836905491,5.685329341317365,8.5288,1
83,11.372824256035935,9.43983488132095,5.6852400711321875,8.5173,1
84,11.394189765458423,9.394379639448568,5.7334995599882665,8.52155,1
85,11.396451271186441,9.511212185318383,5.692171344165436,8.5744,1
86,11.34639175257732,9.544055649241146,5.725422195416164,8.62745,1
87,11.372188139059304,9.613929313929313,5.7769016697588125,8.71695,1
88,11.439917483238784,9.61550403643138,5.8619195046439625,8.75685,1
89,11.392039258451472,9.687577639751552,5.941097122302159,8.75035,1
90,11.34233737596472,9.625239616613419,5.96089945574334,8.6575,1
91,11.350328947368421,9.626025271558413,5.913369713506139,8.57985,1
92,11.346896191966614,9.627205199628598,5.812185430463576,8.5167,1
93,11.321628498727735,9.772790860340406,5.664175120128137,8.53805,1
94,11.328063241106719,9.835073068893529,5.615552523874489,8.5908,1
95,11.378042596348884,9.90819783197832,5.651111111111111,8.6655,1
96,11.339889056984367,9.802596239928379,5.6862496477881095,8.64655,1
97,11.443221610805402,9.748394241417497,5.658921399885255,8.6616,1
98,11.408970276008493,9.801232166018158,5.72134670487106,8.68025,1
