Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.058,0.7879,0.1541,1
2,0.0,0.3848,0.6152,1
3,0.0,0.1244,0.8756,1
4,0.0,0.0656,0.9344,1
5,0.0,0.0549,0.9451,1
6,0.0,0.0424,0.9576,1
7,0.0,0.0315,0.9685,1
8,0.0,0.0272,0.9728,1
9,0.0,0.0246,0.9754,1
10,0.0,0.0224,0.9776,1
11,0.0,0.0202,0.9798,1
12,0.0,0.019,0.981,1
13,0.0,0.0188,0.9812,1
14,0.0,0.0183,0.9817,1
15,0.0,0.0179,0.9821,1
16,0.0,0.0182,0.9818,1
17,0.0,0.0176,0.9824,1
18,0.0,0.0165,0.9835,1
19,0.0,0.0165,0.9835,1
20,0.0,0.0165,0.9835,1
21,0.0,0.0156,0.9844,1
22,0.0,0.0158,0.9842,1
23,0.0,0.0162,0.9838,1
24,0.0,0.0154,0.9846,1
25,0.0,0.0158,0.9842,1
26,0.0,0.0161,0.9839,1
27,0.0,0.0149,0.9851,1
28,0.0,0.0153,0.9847,1
29,0.0,0.0156,0.9844,1
30,0.0,0.014,0.986,1
31,0.0,0.0144,0.9856,1
32,0.0,0.0156,0.9844,1
33,0.0,0.014,0.986,1
34,0.0,0.0144,0.9856,1
35,0.0,0.0149,0.9851,1
36,0.0,0.0141,0.9859,1
37,0.0,0.014,0.986,1
38,0.0,0.0143,0.9857,1
39,0.0,0.0131,0.9869,1
40,0.0,0.0137,0.9863,1
41,0.0,0.0143,0.9857,1
42,0.0,0.0131,0.9869,1
43,0.0,0.0131,0.9869,1
44,0.0,0.0147,0.9853,1
45,0.0,0.0129,0.9871,1
46,0.0,0.0126,0.9874,1
47,0.0,0.0135,0.9865,1
48,0.0,0.0121,0.9879,1
49,0.0,0.0122,0.9878,1
50,0.0,0.0132,0.9868,1
51,0.0,0.012,0.988,1
52,0.0,0.012,0.988,1
53,0.0,0.0132,0.9868,1
54,0.0,0.012,0.988,1
55,0.0,0.012,0.988,1
56,0.0,0.0132,0.9868,1
57,0.0,0.012,0.988,1
58,0.0,0.012,0.988,1
59,0.0,0.0132,0.9868,1
60,0.0,0.012,0.988,1
61,0.0,0.012,0.988,1
62,0.0,0.0132,0.9868,1
63,0.0,0.012,0.988,1
64,0.0,0.012,0.988,1
65,0.0,0.0132,0.9868,1
66,0.0,0.012,0.988,1
67,0.0,0.012,0.988,1
68,0.0,0.0132,0.9868,1
69,0.0,0.012,0.988,1
70,0.0,0.012,0.988,1
71,0.0,0.0132,0.9868,1
72,0.0,0.012,0.988,1
73,0.0,0.012,0.988,1
74,0.0,0.0132,0.9868,1
75,0.0,0.012,0.988,1
76,0.0,0.012,0.988,1
77,0.0,0.0132,0.9868,1
78,0.0,0.012,0.988,1
79,0.0,0.012,0.988,1
80,0.0,0.0132,0.9868,1
81,0.0,0.012,0.988,1
82,0.0,0.012,0.988,1
83,0.0,0.0132,0.9868,1
84,0.0,0.012,0.988,1
85,0.0,0.012,0.988,1
86,0.0,0.0132,0.9868,1
87,0.0,0.012,0.988,1
88,0.0,0.012,0.988,1
89,0.0,0.0132,0.9868,1
90,0.0,0.012,0.988,1
91,0.0,0.012,0.988,1
92,0.0,0.0132,0.9868,1
93,0.0,0.012,0.988,1
94,0.0,0.012,0.988,1
95,0.0,0.0132,0.9868,1
96,0.0,0.012,0.988,1
97,0.0,0.012,0.988,1
98,0.0,0.0132,0.9868,1
99,0.0,0.012,0.988,1
100,0.0,0.012,0.988,1
101,0.0,0.0132,0.9868,1
102,0.0,0.012,0.988,1
103,0.0,0.012,0.988,1
104,0.0,0.0132,0.9868,1
105,0.0,0.012,0.988,1
106,0.0,0.012,0.988,1
107,0.0,0.0132,0.9868,1
108,0.0,0.012,0.988,1
109,0.0,0.012,0.988,1
110,0.0,0.0132,0.9868,1
111,0.0,0.012,0.988,1
112,0.0,0.012,0.988,1
113,0.0,0.0132,0.9868,1
114,0.0,0.012,0.988,1
115,0.0,0.012,0.988,1
116,0.0,0.0132,0.9868,1
117,0.0,0.012,0.988,1
118,0.0,0.012,0.988,1
119,0.0,0.0132,0.9868,1
120,0.0,0.012,0.988,1
121,0.0,0.012,0.988,1
122,0.0,0.0132,0.9868,1
123,0.0,0.012,0.988,1
124,0.0,0.012,0.988,1
125,0.0,0.0132,0.9868,1
126,0.0,0.012,0.988,1
127,0.0,0.012,0.988,1
128,0.0,0.0132,0.9868,1
129,0.0,0.012,0.988,1
130,0.0,0.012,0.988,1
131,0.0,0.0132,0.9868,1
132,0.0,0.012,0.988,1
133,0.0,0.012,0.988,1
134,0.0,0.0132,0.9868,1
135,0.0,0.012,0.988,1
136,0.0,0.012,0.988,1
137,0.0,0.0132,0.9868,1
138,0.0,0.012,0.988,1
139,0.0,0.012,0.988,1
140,0.0,0.0132,0.9868,1
141,0.0,0.012,0.988,1
142,0.0,0.012,0.988,1
143,0.0,0.0132,0.9868,1
144,0.0,0.012,0.988,1
145,0.0,0.012,0.988,1
146,0.0,0.0132,0.9868,1
147,0.0,0.012,0.988,1
148,0.0,0.012,0.988,1
149,0.0,0.0132,0.9868,1
150,0.0,0.012,0.988,1
151,0.0,0.012,0.988,1
152,0.0,0.0132,0.9868,1
153,0.0,0.012,0.988,1
154,0.0,0.012,0.988,1
155,0.0,0.0132,0.9868,1
156,0.0,0.012,0.988,1
157,0.0,0.012,0.988,1
158,0.0,0.0132,0.9868,1
159,0.0,0.012,0.988,1
160,0.0,0.012,0.988,1
161,0.0,0.0132,0.9868,1
162,0.0,0.012,0.988,1
163,0.0,0.012,0.988,1
164,0.0,0.0132,0.9868,1
165,0.0,0.012,0.988,1
166,0.0,0.012,0.988,1
167,0.0,0.0132,0.9868,1
168,0.0,0.012,0.988,1
169,0.0,0.012,0.988,1
170,0.0,0.0132,0.9868,1
171,0.0,0.012,0.988,1
172,0.0,0.012,0.988,1
173,0.0,0.0132,0.9868,1
174,0.0,0.012,0.988,1
175,0.0,0.012,0.988,1
176,0.0,0.0132,0.9868,1
177,0.0,0.012,0.988,1
178,0.0,0.012,0.988,1
179,0.0,0.0132,0.9868,1
180,0.0,0.012,0.988,1
181,0.0,0.012,0.988,1
182,0.0,0.0132,0.9868,1
183,0.0,0.012,0.988,1
184,0.0,0.012,0.988,1
185,0.0,0.0132,0.9868,1
186,0.0,0.012,0.988,1
187,0.0,0.012,0.988,1
188,0.0,0.0132,0.9868,1
189,0.0,0.012,0.988,1
190,0.0,0.012,0.988,1
191,0.0,0.0132,0.9868,1
192,0.0,0.012,0.988,1
193,0.0,0.012,0.988,1
194,0.0,0.0132,0.9868,1
195,0.0,0.012,0.988,1
196,0.0,0.012,0.988,1
197,0.0,0.0132,0.9868,1
198,0.0,0.012,0.988,1
199,0.0,0.012,0.988,1
200,0.0,0.0132,0.9868,1
0,0.3368,0.3332,0.33,2
1,0.0535,0.7833,0.1632,2
2,0.0011,0.3622,0.6367,2
3,0.0014,0.1194,0.8792,2
4,0.0018,0.0714,0.9268,2
5,0.002,0.0566,0.9414,2
6,0.0017,0.0452,0.9531,2
7,0.0011,0.0433,0.9556,2
8,0.0011,0.0362,0.9627,2
9,0.0011,0.0277,0.9712,2
10,0.0012,0.026,0.9728,2
11,0.0013,0.0254,0.9733,2
12,0.0018,0.026,0.9722,2
13,0.0021,0.0262,0.9717,2
14,0.0023,0.0245,0.9732,2
15,0.0025,0.0239,0.9736,2
16,0.0027,0.0263,0.971,2
17,0.0029,0.0273,0.9698,2
18,0.0031,0.0289,0.968,2
19,0.0033,0.0306,0.9661,2
20,0.0035,0.0313,0.9652,2
