t,pop,estrategia,frequencia
2,62,O,0.1918
2,62,Y,0.7365
2,62,B,0.0717
2,63,O,0.1472
2,63,Y,0.8096
2,63,B,0.0432
2,64,O,0.1044
2,64,Y,0.7915
2,64,B,0.1041
2,65,O,0.1957
2,65,Y,0.7471
2,65,B,0.0572
2,66,O,0.1335
2,66,Y,0.8076
2,66,B,0.0589
2,67,O,0.1572
2,67,Y,0.8002
2,67,B,0.0426
2,68,O,0.1903
2,68,Y,0.7447
2,68,B,0.065
2,69,O,0.128
2,69,Y,0.7847
2,69,B,0.0873
2,70,O,0.1544
2,70,Y,0.8023
2,70,B,0.0433
2,71,O,0.1391
2,71,Y,0.8225
2,71,B,0.0384
2,72,O,0.1865
2,72,Y,0.7893
2,72,B,0.0242
2,73,O,0.1543
2,73,Y,0.7886
2,73,B,0.0571
2,74,O,0.1242
2,74,Y,0.8033
2,74,B,0.0725
2,75,O,0.1126
2,75,Y,0.8247
2,75,B,0.0627
2,76,O,0.1554
2,76,Y,0.7962
2,76,B,0.0484
2,77,O,0.1656
2,77,Y,0.7767
2,77,B,0.0577
2,78,O,0.1797
2,78,Y,0.7539
2,78,B,0.0664
2,79,O,0.1466
2,79,Y,0.8035
2,79,B,0.0499
2,80,O,0.1441
2,80,Y,0.7735
2,80,B,0.0824
2,81,O,0.2429
2,81,Y,0.6962
2,81,B,0.0609
2,82,O,0.1619
2,82,Y,0.8058
2,82,B,0.0323
2,83,O,0.2294
2,83,Y,0.715
2,83,B,0.0556
2,84,O,0.1469
2,84,Y,0.8161
2,84,B,0.037
2,85,O,0.1511
2,85,Y,0.8204
2,85,B,0.0285
2,86,O,0.1967
2,86,Y,0.7202
2,86,B,0.0831
2,87,O,0.1997
2,87,Y,0.7468
2,87,B,0.0535
2,88,O,0.1784
2,88,Y,0.7437
2,88,B,0.0779
2,89,O,0.1392
2,89,Y,0.7727
2,89,B,0.0881
2,90,O,0.1293
2,90,Y,0.8229
2,90,B,0.0478
2,91,O,0.1984
2,91,Y,0.7213
2,91,B,0.0803
2,92,O,0.1226
2,92,Y,0.8416
2,92,B,0.0358
2,93,O,0.1442
2,93,Y,0.815
2,93,B,0.0408
2,94,O,0.1687
2,94,Y,0.7729
2,94,B,0.0584
2,95,O,0.1662
2,95,Y,0.7943
2,95,B,0.0395
2,96,O,0.163
2,96,Y,0.7459
2,96,B,0.0911
2,97,O,0.1219
2,97,Y,0.8028
2,97,B,0.0753
2,98,O,0.141
2,98,Y,0.7894
2,98,B,0.0696
2,99,O,0.1423
2,99,Y,0.8064
2,99,B,0.0513
3,0,O,0.0167
3,0,Y,0.8222
3,0,B,0.1611
3,1,O,0.0504
3,1,Y,0.7511
3,1,B,0.1985
3,2,O,0.0329
3,2,Y,0.7657
3,2,B,0.2014
3,3,O,0.0495
3,3,Y,0.7011
3,3,B,0.2494
3,4,O,0.0643
3,4,Y,0.7748
3,4,B,0.1609
3,5,O,0.0421
3,5,Y,0.7463
3,5,B,0.2116
3,6,O,0.0079
3,6,Y,0.8376
3,6,B,0.1545
3,7,O,0.0532
3,7,Y,0.7836
3,7,B,0.1632
3,8,O,0.0333
3,8,Y,0.8073
3,8,B,0.1594
3,9,O,0.0255
3,9,Y,0.8386
3,9,B,0.1359
3,10,O,0.0774
3,10,Y,0.7278
3,10,B,0.1948
3,11,O,0.0184
3,11,Y,0.8569
3,11,B,0.1247
3,12,O,0.0327
3,12,Y,0.8796
3,12,B,0.0877
3,13,O,0.0291
3,13,Y,0.7547
3,13,B,0.2162
3,14,O,0.028
3,14,Y,0.7578
3,14,B,0.2142
3,15,O,0.0261
3,15,Y,0.8074
3,15,B,0.1665
3,16,O,0.0286
3,16,Y,0.8182
3,16,B,0.1532
3,17,O,0.033
3,17,Y,0.8556
3,17,B,0.1114
3,18,O,0.0274
3,18,Y,0.8452
3,18,B,0.1274
3,19,O,0.0535
3,19,Y,0.7452
3,19,B,0.2013
3,20,O,0.0227
3,20,Y,0.7948
3,20,B,0.1825
3,21,O,0.0348
3,21,Y,0.8687
3,21,B,0.0965
3,22,O,0.0123
3,22,Y,0.9265
3,22,B,0.0612
3,23,O,0.0313
3,23,Y,0.7841
3,23,B,0.1846
3,24,O,0.0313
3,24,Y,0.8285
3,24,B,0.1402
3,25,O,0.0228
3,25,Y,0.7795
3,25,B,0.1977
3,26,O,0.022
3,26,Y,0.8
3,26,B,0.178
3,27,O,0.054
3,27,Y,0.7489
3,27,B,0.1971
3,28,O,0.0282
3,28,Y,0.7134
3,28,B,0.2584
3,29,O,0.0273
3,29,Y,0.7682
3,29,B,0.2045
3,30,O,0.0389
3,30,Y,0.778
3,30,B,0.1831
3,31,O,0.0126
3,31,Y,0.9264
3,31,B,0.061
3,32,O,0.0382
3,32,Y,0.767
3,32,B,0.1948
3,33,O,0.0461
3,33,Y,0.8048
3,33,B,0.1491
3,34,O,0.0205
3,34,Y,0.865
3,34,B,0.1145
3,35,O,0.0608
3,35,Y,0.8172
3,35,B,0.122
3,36,O,0.0122
3,36,Y,0.7781
3,36,B,0.2097
3,37,O,0.0067
3,37,Y,0.8602
3,37,B,0.1331
3,38,O,0.0362
3,38,Y,0.8161
3,38,B,0.1477
3,39,O,0.0308
3,39,Y,0.7601
3,39,B,0.2091
3,40,O,0.027
3,40,Y,0.8376
3,40,B,0.1354
3,41,O,0.0217
3,41,Y,0.7874
3,41,B,0.1909
3,42,O,0.03
3,42,Y,0.839
3,42,B,0.131
3,43,O,0.0285
3,43,Y,0.8342
3,43,B,0.1373
3,44,O,0.0095
3,44,Y,0.8038
3,44,B,0.1867
3,45,O,0.0376
3,45,Y,0.7938
3,45,B,0.1686
3,46,O,0.0128
3,46,Y,0.8144
3,46,B,0.1728
3,47,O,0.0405
3,47,Y,0.7778
3,47,B,0.1817
3,48,O,0.0131
3,48,Y,0.8186
3,48,B,0.1683
3,49,O,0.0137
3,49,Y,0.8554
3,49,B,0.1309
3,50,O,0.039
3,50,Y,0.8044
3,50,B,0.1566
3,51,O,0.0356
3,51,Y,0.7661
3,51,B,0.1983
3,52,O,0.0582
3,52,Y,0.7405
3,52,B,0.2013
3,53,O,0.0145
3,53,Y,0.8897
3,53,B,0.0958
3,54,O,0.0247
3,54,Y,0.8032
3,54,B,0.1721
3,55,O,0.0294
3,55,Y,0.7767
3,55,B,0.1939
3,56,O,0.0385
3,56,Y,0.8643
3,56,B,0.0972
3,57,O,0.033
3,57,Y,0.7959
3,57,B,0.1711
3,58,O,0.0247
3,58,Y,0.8137
3,58,B,0.1616
3,59,O,0.0226
3,59,Y,0.7333
3,59,B,0.2441
3,60,O,0.0327
3,60,Y,0.8341
3,60,B,0.1332
3,61,O,0.0229
3,61,Y,0.813
3,61,B,0.1641
3,62,O,0.0407
3,62,Y,0.8062
3,62,B,0.1531
3,63,O,0.0046
3,63,Y,0.8467
3,63,B,0.1487
3,64,O,0.0402
3,64,Y,0.7377
3,64,B,0.2221
3,65,O,0.0584
3,65,Y,0.7877
3,65,B,0.1539
3,66,O,0.0235
3,66,Y,0.8047
3,66,B,0.1718
3,67,O,0.0408
3,67,Y,0.8638
3,67,B,0.0954
3,68,O,0.0305
3,68,Y,0.8044
3,68,B,0.1651
3,69,O,0.0199
3,69,Y,0.7567
3,69,B,0.2234
3,70,O,0.0179
3,70,Y,0.8846
3,70,B,0.0975
3,71,O,0.0241
3,71,Y,0.8762
3,71,B,0.0997
3,72,O,0.032
3,72,Y,0.9006
3,72,B,0.0674
3,73,O,0.0097
3,73,Y,0.8217
3,73,B,0.1686
3,74,O,0.024
3,74,Y,0.7796
3,74,B,0.1964
3,75,O,0.0153
3,75,Y,0.8124
3,75,B,0.1723
3,76,O,0.0216
3,76,Y,0.8385
3,76,B,0.1399
3,77,O,0.0224
3,77,Y,0.8249
3,77,B,0.1527
3,78,O,0.0427
3,78,Y,0.7932
3,78,B,0.1641
3,79,O,0.0091
3,79,Y,0.8148
3,79,B,0.1761
3,80,O,0.0225
3,80,Y,0.7563
3,80,B,0.2212
3,81,O,0.0441
3,81,Y,0.806
3,81,B,0.1499
3,82,O,0.0186
3,82,Y,0.8643
3,82,B,0.1171
3,83,O,0.0482
3,83,Y,0.8216
3,83,B,0.1302
3,84,O,0.0202
3,84,Y,0.8755
3,84,B,0.1043
3,85,O,0.0157
3,85,Y,0.91
3,85,B,0.0743
3,86,O,0.0578
3,86,Y,0.7893
3,86,B,0.1529
3,87,O,0.0444
3,87,Y,0.7994
3,87,B,0.1562
3,88,O,0.0619
3,88,Y,0.7878
3,88,B,0.1503
3,89,O,0.0227
3,89,Y,0.7222
3,89,B,0.2551
3,90,O,0.0151
3,90,Y,0.8564
3,90,B,0.1285
3,91,O,0.0669
3,91,Y,0.7387
3,91,B,0.1944
3,92,O,0.0125
3,92,Y,0.8837
3,92,B,0.1038
3,93,O,0.0267
3,93,Y,0.8479
3,93,B,0.1254
3,94,O,0.0504
3,94,Y,0.8257
3,94,B,0.1239
3,95,O,0.0133
3,95,Y,0.8676
3,95,B,0.1191
3,96,O,0.0309
3,96,Y,0.7577
3,96,B,0.2114
3,97,O,0.0224
3,97,Y,0.787
3,97,B,0.1906
3,98,O,0.0293
3,98,Y,0.7795
3,98,B,0.1912
3,99,O,0.0199
3,99,Y,0.8044
3,99,B,0.1757
4,0,O,0.0135
4,0,Y,0.6307
4,0,B,0.3558
4,1,O,0.0584
4,1,Y,0.5841
4,1,B,0.3575
4,2,O,0.0578
4,2,Y,0.5786
4,2,B,0.3636
4,3,O,0.0808
4,3,Y,0.516
4,3,B,0.4032
4,4,O,0.0645
4,4,Y,0.6608
4,4,B,0.2747
4,5,O,0.0796
4,5,Y,0.5826
4,5,B,0.3378
4,6,O,0.0159
4,6,Y,0.6548
4,6,B,0.3293
4,7,O,0.0697
4,7,Y,0.63
4,7,B,0.3003
4,8,O,0.0508
4,8,Y,0.6722
4,8,B,0.277
4,9,O,0.0201
4,9,Y,0.6908
4,9,B,0.2891
4,10,O,0.0922
4,10,Y,0.6048
4,10,B,0.303
4,11,O,0.0234
4,11,Y,0.7203
4,11,B,0.2563
4,12,O,0.0322
4,12,Y,0.7806
4,12,B,0.1872
4,13,O,0.0369
4,13,Y,0.5609
4,13,B,0.4022
