Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.5168,0.3839,0.0993,1
2,0.2249,0.756,0.0191,1
3,0.051,0.9325,0.0165,1
4,0.0132,0.9599,0.0269,1
5,0.0138,0.946,0.0402,1
6,0.0174,0.9262,0.0564,1
7,0.0216,0.9034,0.075,1
8,0.0259,0.8788,0.0953,1
9,0.0296,0.8537,0.1167,1
10,0.033,0.8274,0.1396,1
11,0.0371,0.7992,0.1637,1
12,0.0413,0.7711,0.1876,1
13,0.0437,0.7434,0.2129,1
14,0.0485,0.7138,0.2377,1
15,0.0516,0.6859,0.2625,1
16,0.0542,0.6587,0.2871,1
17,0.0583,0.6295,0.3122,1
18,0.0605,0.6038,0.3357,1
19,0.0674,0.5735,0.3591,1
20,0.0718,0.5472,0.381,1
21,0.0745,0.5232,0.4023,1
22,0.0788,0.5007,0.4205,1
23,0.0838,0.4798,0.4364,1
24,0.0873,0.4632,0.4495,1
25,0.0926,0.4481,0.4593,1
26,0.0973,0.436,0.4667,1
27,0.1037,0.4241,0.4722,1
28,0.1097,0.4146,0.4757,1
29,0.1152,0.4045,0.4803,1
30,0.1199,0.399,0.4811,1
31,0.1236,0.3946,0.4818,1
32,0.1295,0.3883,0.4822,1
33,0.1348,0.3841,0.4811,1
34,0.1382,0.3838,0.478,1
35,0.147,0.3791,0.4739,1
36,0.1509,0.3821,0.467,1
37,0.1566,0.3827,0.4607,1
38,0.1598,0.3867,0.4535,1
39,0.1635,0.3898,0.4467,1
40,0.1718,0.3893,0.4389,1
41,0.174,0.3951,0.4309,1
42,0.1763,0.4013,0.4224,1
43,0.1836,0.4046,0.4118,1
44,0.1886,0.4098,0.4016,1
45,0.1939,0.4147,0.3914,1
46,0.1903,0.4303,0.3794,1
47,0.1941,0.4357,0.3702,1
48,0.1966,0.4445,0.3589,1
49,0.198,0.4516,0.3504,1
50,0.2016,0.4586,0.3398,1
51,0.2064,0.4624,0.3312,1
52,0.2081,0.4702,0.3217,1
53,0.2096,0.4763,0.3141,1
54,0.2126,0.4808,0.3066,1
55,0.2158,0.4844,0.2998,1
56,0.221,0.4862,0.2928,1
57,0.2176,0.4945,0.2879,1
58,0.2204,0.4976,0.282,1
59,0.2212,0.5021,0.2767,1
60,0.222,0.5072,0.2708,1
61,0.2166,0.5148,0.2686,1
62,0.219,0.5153,0.2657,1
63,0.2153,0.5223,0.2624,1
64,0.2197,0.5211,0.2592,1
65,0.2192,0.5254,0.2554,1
66,0.2215,0.5261,0.2524,1
67,0.2142,0.5367,0.2491,1
68,0.2154,0.5375,0.2471,1
69,0.2131,0.5409,0.246,1
70,0.2141,0.5415,0.2444,1
71,0.2123,0.5463,0.2414,1
72,0.2104,0.5504,0.2392,1
73,0.2063,0.5568,0.2369,1
74,0.2093,0.5564,0.2343,1
75,0.2066,0.5624,0.231,1
76,0.2065,0.5641,0.2294,1
77,0.2022,0.5684,0.2294,1
78,0.2027,0.5688,0.2285,1
79,0.2034,0.5684,0.2282,1
80,0.2065,0.5662,0.2273,1
81,0.2071,0.5658,0.2271,1
82,0.2067,0.5679,0.2254,1
83,0.2046,0.5694,0.226,1
84,0.2059,0.5692,0.2249,1
85,0.2066,0.5701,0.2233,1
86,0.2082,0.5728,0.219,1
87,0.2081,0.5743,0.2176,1
88,0.2134,0.5714,0.2152,1
89,0.2145,0.5721,0.2134,1
90,0.2147,0.5756,0.2097,1
91,0.2169,0.5768,0.2063,1
92,0.2212,0.5774,0.2014,1
93,0.2207,0.5819,0.1974,1
94,0.2223,0.5856,0.1921,1
95,0.2189,0.5921,0.189,1
96,0.2165,0.5988,0.1847,1
97,0.2131,0.604,0.1829,1
98,0.2189,0.6026,0.1785,1
99,0.2159,0.6082,0.1759,1
100,0.2163,0.6116,0.1721,1
101,0.2166,0.6131,0.1703,1
102,0.2178,0.6153,0.1669,1
103,0.2169,0.6192,0.1639,1
104,0.2221,0.6184,0.1595,1
105,0.2243,0.6198,0.1559,1
106,0.2243,0.6247,0.151,1
107,0.2217,0.6317,0.1466,1
