Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,52.59931972789116,54.07648378543749,53.869723435225616,53.41085,1
2,46.934875749785775,51.05825496342738,49.333050127442654,50.374,1
3,44.82826086956522,49.50796249441881,46.842786246012054,48.54085,1
4,45.481308411214954,48.495805739514346,41.613504556752275,44.9795,1
5,44.79652996845426,48.89512471655329,36.34272997032641,40.46805,1
6,44.92741935483871,49.77511244377811,32.57292522596549,36.55285,1
7,44.92991169977925,51.60583580613254,28.296154382053782,33.6668,1
8,44.77503812913066,52.49784791965567,26.155445097153187,33.49005,1
9,44.188882892606586,52.53884711779449,26.008371261378414,34.67005,1
10,44.33431952662722,51.93836844464366,27.23776345584393,36.21565,1
11,44.156320287899234,52.14894571556752,29.448990627253064,37.77825,1
12,44.06015341138474,52.31636205395996,30.45444976076555,38.84845,1
13,43.99047441165484,52.90825147347741,31.037044788614484,40.0709,1
14,44.61459459459459,52.42361610352265,32.19873959036687,41.2707,1
15,44.31432517758485,52.162779552715655,33.70468173431734,42.17055,1
16,43.14528301886792,52.65013690295102,35.05187153419593,42.7667,1
17,43.07327030511388,52.7865342848278,36.01269662921349,43.0619,1
18,43.20548266166823,52.567460317460316,35.30860566448802,42.6478,1
19,42.8371158392435,52.71613418530352,35.270031545741325,42.3311,1
20,43.705555555555556,52.92214835549335,34.780610196708146,41.89325,1
21,43.25022381378693,52.57754670426507,33.72661797524853,41.2022,1
22,43.512082158679014,52.64593044101829,33.906831641285955,41.51815,1
23,42.77775679758308,53.33225493367842,33.840765078620045,42.2321,1
24,42.654016955995154,52.98443175921121,33.01962387571545,43.1005,1
25,42.56370023419204,52.21621048164651,33.515545685279186,44.26095,1
26,42.06983240223464,51.485656913367755,35.69137873196914,45.09195,1
27,43.08696933962264,51.082783951779994,36.80066777963272,45.4492,1
28,43.08283631544069,50.51288332426057,34.971979865771814,44.7605,1
29,42.535185185185185,50.14413024850043,32.88472468916519,44.2584,1
30,42.96910324039186,49.91099340048628,34.90771869639794,44.61635,1
31,42.73926812104152,50.04960835509139,36.48088281007149,44.64575,1
32,42.39347536617843,50.47787081339713,36.59663986214819,44.43015,1
33,43.15163147792706,50.39866014461931,35.628246318607765,43.7492,1
34,43.59042253521127,50.11600822105503,35.01313052522101,43.14915,1
35,43.520010395010395,50.45046948356808,34.41050838574424,42.9962,1
36,41.49943374858437,51.33798502382573,35.225372354324534,43.4342,1
37,41.88022041763341,51.63081915846016,34.92725840336134,43.5891,1
38,41.76614261650758,51.56767189384801,36.719440353460975,43.77285,1
39,43.02308802308802,51.73209842410838,36.89114776951673,43.53395,1
40,43.99744779582367,51.27679640718563,36.35738068812431,42.9869,1
41,43.53066666666667,51.84878587196468,35.8072723302031,42.6318,1
42,43.89216101694915,52.52982573726541,35.18374140893471,42.415,1
43,42.70838548185232,53.00516431924883,33.872277676951,42.10325,1
44,43.421313279530445,52.78653036680698,33.36372847011145,42.56545,1
45,42.846124328472754,52.529493319889085,34.64983950977531,43.87865,1
46,43.474374255065555,52.20828316879364,37.96786786786787,45.2679,1
47,43.44626271561256,51.586936731907144,38.72496263079223,45.444,1
48,44.1636918741193,51.4523693209575,39.630526873179775,45.4355,1
49,44.56969552806851,51.03913288288288,38.599286700414176,44.2729,1
50,43.41123853211009,51.81180400890869,37.35685268334402,43.2199,1
51,42.846896551724136,52.75717623497997,35.840236073721265,42.4325,1
52,42.034281361097,52.95871559633027,32.45135373101475,41.4912,1
53,41.83704600484261,52.62979310344828,33.45475638051044,42.13665,1
54,40.72195357833656,53.0219321148825,34.675524134568505,42.9526,1
55,40.72886075949367,52.97152285504767,35.615912557193695,43.7259,1
56,41.21661324786325,52.408626425855516,36.008545918367346,43.88465,1
57,42.22724780701754,52.09642046886816,36.88037538607745,43.89185,1
58,42.620435967302456,51.64136054421769,36.49977728285078,43.18745,1
59,41.61692307692308,51.96875871687587,34.79720044792833,42.28305,1
60,42.19428294573643,52.57427905621905,35.342327337330666,42.6723,1
61,40.294534944823965,53.27587646076795,35.271596713302245,42.6982,1
62,40.554648862512366,53.34130945390488,36.45997375328084,43.0377,1
63,41.98186188811189,53.82678799489144,36.381550218340614,43.12675,1
64,42.73412877082395,53.00682544292768,34.920779520295206,42.88315,1
65,42.1295866233163,52.894104178591874,35.864001837813,43.1633,1
66,42.63128491620112,53.0869432580842,36.848236632536974,43.517,1
67,41.475592747559276,53.24455002794858,36.24853664247249,43.45405,1
68,41.77864245568526,53.21493728620297,36.87700406795884,43.7421,1
69,41.946608315098466,52.7389876880985,37.38633004926108,44.03975,1
70,42.55099916736053,53.041725401747954,38.7417921500864,44.72895,1
71,42.95179584120983,52.215845539280956,37.4085735044805,44.14165,1
72,42.148704663212435,52.34986187845304,37.37460674157303,43.71705,1
73,41.635442412259025,53.07167721518987,37.26198878970313,43.1426,1
74,41.8955223880597,53.506987325316864,34.90150699677072,42.21965,1
75,42.199522102747906,53.23758971291866,34.476477683956574,42.68945,1
76,42.381599684791176,53.55343723907598,36.918454380976996,44.28195,1
77,42.54058518168948,52.68957055214724,37.5650289017341,44.7826,1
78,42.32556879739978,52.53839353372064,37.99344457687724,44.5515,1
79,41.355247641509436,52.41054720725829,37.730793384969644,43.52305,1
80,41.98168498168498,52.54827355011733,35.71954563258911,41.93625,1
81,41.55628019323672,53.04186440677966,34.075803212851405,41.21925,1
82,41.70634920634921,53.101041995579415,33.16177437020811,41.41445,1
83,41.97527689873418,52.7138056566788,33.21481671366316,42.39255,1
84,42.355555555555554,52.910265970668654,35.67052357535435,44.2907,1
85,43.39671257219014,52.32923112986404,37.67054263565891,45.2129,1
86,43.883473527956454,51.57342835327055,38.85333333333333,44.86765,1
87,43.21756978653531,52.024468085106385,38.406205201720255,43.76565,1
88,42.582062072593374,52.46741767764298,35.12456846950518,41.54565,1
89,41.6587982832618,53.208213773314206,33.50909090909091,40.7102,1
90,41.79925496688742,53.61188692098093,32.939006024096386,41.1492,1
91,41.33049403747871,53.82109692396982,34.027104136947216,42.56295,1
92,41.029142581888244,53.72806560791461,36.2052412441832,43.9372,1
93,41.729974811083125,52.73977546110665,37.3301357042583,43.96825,1
94,41.56492146596859,52.55697709015174,38.317720448297734,43.72375,1
95,42.55721153846154,53.13025659301497,36.73680093859992,42.54745,1
96,42.36780851998243,53.18444280985656,34.53097521982414,41.3873,1
97,41.11943744752309,53.879936808846765,32.879182573545926,41.48875,1
98,41.82625250501002,53.87004662004662,35.12681070464031,43.231,1
99,41.823141223053234,53.44801299675081,36.234165324745035,44.3918,1
100,41.44590713259933,53.054054054054056,38.909528768549855,45.1962,1
101,42.04629168740667,52.70776380535812,39.8806831294715,45.0079,1
102,42.11295843520782,52.90161192214112,38.54403256910221,43.99465,1
103,42.30996222851747,53.0420545212766,36.38828477636438,42.65195,1
104,41.074021687883075,53.860759493670884,35.20956648603585,42.19985,1
105,41.51169064748201,53.60458944739307,34.581237699540786,42.21575,1
106,41.96441717791411,53.32594743276284,35.708265234648614,43.0024,1
107,42.571320182094084,53.31262611703661,37.13620025673941,44.1805,1
108,42.35055124540629,53.47409126063418,38.242783224400874,45.157,1
109,42.58966635773864,52.654716073147256,38.94723277265328,45.4301,1
110,42.05920344456405,52.12564354008335,39.41545655919271,45.09115,1
111,41.89421531869309,52.79727272727273,39.37668115042417,44.2755,1
112,41.37650323774283,53.34700263504612,35.78373594335694,42.3251,1
113,42.93179145433164,53.49696320114327,35.17258064516129,42.28095,1
114,42.424805378627035,53.53724975385625,35.43530409498425,42.9262,1
115,43.17287319422151,53.25346709943936,36.25829519450801,44.17185,1
116,44.21906587661206,52.593546708300806,38.279957420924575,45.4846,1
117,43.95052386495926,52.27273847670693,38.720588235294116,45.56645,1
118,44.341150442477876,51.60794169389294,38.90693964371178,45.1888,1
119,43.74794895168642,51.631985098456624,37.52470355731225,44.1916,1
120,43.00902119981958,52.181421083284796,36.94067601747528,43.5197,1
121,42.96748492678725,52.497046938141125,36.370544720914594,43.09025,1
122,42.008635578583764,53.034768693628166,35.18236402166235,42.8992,1
123,43.112118531623175,52.56646442360728,35.33199610989546,43.3403,1
124,42.61041162227603,52.22350775703392,36.286665053242984,43.6533,1
125,42.49572039942939,52.330969937606355,36.91935483870968,43.5262,1
126,42.17888779527559,53.06747352496218,37.019193652155266,43.3716,1
127,41.6759697256386,53.16875,34.48254529385771,42.2818,1
128,41.832341691457714,53.15079365079365,34.771239554317546,42.56965,1
129,41.78638980263158,52.86064704322461,34.81577561232552,43.31575,1
130,42.3983809118023,52.70548980105767,37.49972840847366,44.68765,1
131,42.365337870685465,52.19665173308182,38.043219881145326,44.93475,1
132,42.665109034267914,51.639980708946226,38.245480010185894,44.6514,1
133,42.325765575501585,51.9527518172378,37.62106252938411,44.0327,1
134,42.01847165991903,52.18960511033682,36.83165938864629,43.14585,1
135,40.839285714285715,53.12998188405797,35.846774193548384,42.6194,1
136,42.4375,53.04466813463353,35.35600262409797,42.57115,1
137,41.22930385700847,53.1885269121813,35.016229281767956,42.75195,1
138,42.21813031161473,53.23916205993599,36.01709786276715,43.2497,1
139,41.137042761463164,52.90416784802949,36.20741394527802,43.0532,1
140,41.946484549932826,53.39497866754184,36.922881355932205,43.0637,1
141,42.651352511807644,53.46429735898272,35.878475238922675,42.84945,1
142,42.27308024158758,53.10264997087944,34.299199623352166,42.60465,1
143,42.46695760598504,53.16661891117479,36.6479044834308,43.813,1
144,41.565926892950394,53.308204581779435,37.792806484295845,44.48435,1
145,42.26169724770642,52.37147574295149,37.979783672418236,44.57925,1
146,42.46142208774584,52.41672937045398,37.895161290322584,44.5904,1
147,42.18101265822785,52.15756244853143,38.00969876768599,43.9876,1
148,41.987376237623764,52.730271084337346,37.136587982832616,43.29355,1
149,41.077667493796525,53.04097605893186,36.27681404696425,42.70595,1
150,42.22955687528552,52.73059634402158,34.526709879302636,42.2875,1
151,41.158067779463835,52.42076943771859,35.383534602879706,42.8579,1
152,42.11846443711729,52.18189233278956,36.46272922124315,43.44495,1
153,42.10294795025334,52.417391304347824,36.60641118341769,43.61815,1
154,42.85172581429266,52.3428866511748,35.68832923832924,43.61215,1
155,40.840314136125656,52.26274416388757,35.42738182708793,43.42535,1
156,40.899832589285715,52.16654125909205,35.98708836768538,43.3182,1
157,42.42668696093354,52.167131307499304,36.481202161188655,43.2796,1
158,42.57952834922228,52.28801775147929,36.19148476334558,42.90525,1
159,42.42893996247655,52.4513731825525,36.714435365598156,42.80335,1
160,43.33129528985507,52.725853658536586,35.40778036887853,42.4826,1
161,42.69893514036786,52.74442462087422,33.380004375410195,41.81755,1
162,42.72868043087971,52.47979797979798,34.277008624602814,42.2871,1
163,41.87818336162988,53.167538506248185,35.99345705448489,43.2895,1
164,42.97271546123863,52.97605943863511,36.019719004190286,43.7871,1
165,42.71129441624365,52.35277995301488,36.64467805519054,44.0966,1
166,43.945762711864404,52.055494049266535,39.04756162915327,45.0478,1
167,42.93919550982226,52.360260913196186,39.07959236326109,45.19845,1
168,42.02037037037037,52.088924518993586,36.85897435897436,44.0087,1
169,42.04351106639839,51.81077891424076,36.67277923315075,43.5126,1
170,42.34485738980121,52.20911905432029,36.95693201064602,43.6228,1
171,43.07377777777778,52.05953889029643,34.361162240336576,43.30705,1
172,43.32885261641863,51.42945454545455,35.81065400843882,43.81945,1
173,42.699232851985556,51.566123622424534,36.74695290858726,44.2515,1
174,42.26114341085271,51.97400228050171,37.63137144466347,44.8762,1
175,42.86609071274298,51.65170989212761,37.995911369031916,44.8477,1
176,41.92527339003645,51.46339995184204,37.19757200666508,43.90035,1
177,41.50981595092025,52.34998539293018,37.534768546593895,43.25395,1
178,43.10283315844701,52.27237491190979,35.03510273972603,41.46475,1
179,41.61933962264151,53.07236145428874,33.413314840499304,40.7224,1
180,43.00575447570333,52.89175786593707,33.349154334038055,41.32885,1
181,42.18106312292359,53.133273968536656,34.30061567605967,42.54295,1
182,41.962722149978326,53.48851351351351,35.89969947407964,43.8063,1
183,41.362,52.979211214065096,36.45383803745713,44.391,1
184,41.49112576064909,52.42754897036665,38.46898171033119,44.62325,1
185,41.97223624432105,51.92246061922868,38.60041503343325,44.17355,1
186,42.32755432269995,52.21441717791411,37.8906488966572,43.5199,1
187,43.05822416302766,52.25657090464548,36.10959931433469,42.825,1
188,42.615931721194876,52.41623593797507,35.13733159495872,42.3976,1
189,42.333474576271186,52.67224880382775,35.18633612662942,42.72035,1
190,42.4906432748538,53.04907353792704,36.373021853805575,43.7021,1
191,43.057328605200944,52.97995156081809,37.964228510411104,44.8367,1
192,43.42799661160525,52.50359177607134,38.06204886174348,45.159,1
193,43.38113462404323,51.955601258165984,38.77975863960505,45.2473,1
194,43.80047149592799,51.72423435419441,40.11221881390593,45.333,1
195,43.7959142394822,52.02675537938845,38.78953953953954,44.7025,1
196,44.00503943908852,51.80311158798283,36.70639097744361,44.0,1
197,43.01087984862819,51.64854614412137,35.51742559145256,43.4814,1
198,42.913419913419915,51.903710478181345,36.13525757183536,43.7356,1
199,41.982486865148864,52.38713621912448,36.687069203198234,44.3163,1
200,42.63493488998653,52.147065566254014,36.9346232776312,44.83975,1
0,0.0,0.0,0.0,0.0,2
1,52.45687836887743,54.16011014948859,53.440677966101696,53.38665,2
2,45.97835497835498,51.1141094353733,49.49477682811016,50.46905,2
3,45.50469483568075,49.40712203248646,46.078173374613,48.4638,2
4,43.42112299465241,48.2398153722657,41.692655610596596,45.01975,2
5,44.06443298969072,48.12906137184115,37.41160520607375,40.8966,2
6,44.90702160493827,48.47226173541963,32.380583721567554,36.2665,2
7,44.965171503957784,50.5314039408867,28.793774852598382,33.62335,2
8,44.933494558645705,52.734243697478995,26.111085731688746,33.31545,2
9,44.42449896337249,54.05938951559389,25.2975531344883,35.1673,2
10,45.00964583933199,53.361111111111114,24.91720239414764,37.6296,2
11,45.53555727954487,52.57289608850257,26.02873403664631,40.29035,2
