Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,52.60122421219678,54.07507139942881,53.869723435225616,53.41085,1
2,46.93578767123287,51.06352833638026,49.28321976149915,50.3724,1
3,44.82826086956522,49.511534454531926,46.87114498404821,48.55125,1
4,45.481308411214954,48.49955859633635,41.60855603894758,44.9795,1
5,44.800632911392405,48.88811320754717,36.34364261168385,40.46965,1
6,44.87876561351947,49.807951987997,32.58643580618669,36.55505,1
7,44.904060066740826,51.6441351888668,28.32427737632018,33.6513,1
8,44.926940639269404,52.339650145772595,26.144058885383807,33.4402,1
9,44.181719260065286,52.458752515090545,25.99060576611597,34.596,1
10,44.51410891089109,51.96290395994538,27.19272004150095,36.13365,1
11,43.971869328493646,52.139611821790915,29.135286670283957,37.62035,1
12,43.898058252427184,52.2884775374376,30.418500095657166,38.86935,1
13,43.78007006617361,52.9592549476135,31.320560362587557,40.0977,1
14,44.0657153586181,52.73873092926491,32.00606332809342,41.19685,1
15,43.03893532776067,52.58376585928489,33.43484386006105,42.2587,1
16,41.96738597351643,52.57805071315372,34.88311377245509,43.0269,1
17,41.534287257019436,52.43378586065574,35.90904806786051,43.4021,1
18,40.50419896640827,52.51551071878941,35.8191441943392,43.1645,1
19,40.8973468098547,52.2621013667426,36.00091743119266,42.48695,1
20,40.6963243873979,52.728400735294116,34.34657506969335,41.43475,1
21,41.93694632621157,52.6854736172918,33.31661600810537,41.0643,1
22,41.05644756648269,53.0840024706609,33.57810861815894,41.38455,1
23,41.53273542600897,52.80105789009697,33.9843141744905,42.07095,1
24,41.650304083405736,52.851782363977485,35.16397781699017,43.25645,1
25,41.96751918158568,52.56269113149847,35.93239325250396,44.1818,1
26,39.74311926605505,52.34598164316096,36.746818068380335,44.1722,1
27,41.10192069392813,51.653884462151396,37.14118993135011,43.60875,1
28,41.222933643771825,52.351780292575214,36.126207340631034,42.88035,1
29,42.16595857673924,52.014005983138425,33.07961711711712,41.75275,1
