Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,13.884136756615142,14.484789008832188,10.803353658536585,13.9055,1
2,16.98148148148148,17.30915591878432,9.777777777777779,17.2316,1
3,15.086538461538462,11.331486376575844,9.125,11.3883,1
4,13.666666666666666,8.270724608590927,8.916666666666666,8.28445,1
5,14.64864864864865,8.00929928621695,8.8125,8.03515,1
6,15.25,8.010576148267527,8.75,8.0497,1
7,15.647058823529411,8.0136253532499,8.708333333333334,8.0672,1
8,15.844827586206897,8.015680323722812,8.678571428571429,8.08565,1
9,16.055555555555557,8.018356997971603,8.65625,8.1072,1
10,16.22519083969466,8.021051561069866,8.63888888888889,8.13075,1
11,16.365384615384617,8.02376580987352,8.625,8.1563,1
12,16.483606557377048,8.02650158600225,8.613636363636363,8.18385,1
13,16.58490566037736,8.029260780287474,8.604166666666666,8.2134,1
14,16.67283950617284,8.032045337454921,8.596153846153847,8.24495,1
15,16.75,8.034857261067438,8.589285714285714,8.2785,1
16,16.818327974276528,8.037698618755842,8.583333333333334,8.31405,1
17,16.879310344827587,8.040571547768044,8.578125,8.3516,1
18,16.934108527131784,8.043478260869565,8.573529411764707,8.39115,1
19,16.983644859813083,8.04642105263158,8.569444444444445,8.4327,1
20,17.028662420382165,8.049402306146197,8.56578947368421,8.47625,1
21,17.069767441860463,8.052424500212675,8.5625,8.5218,1
22,17.107460035523978,8.05549021704266,8.55952380952381,8.56935,1
23,17.142156862745097,8.058602150537634,8.556818181818182,8.6189,1
24,17.17420814479638,8.061763115197405,8.554347826086957,8.67045,1
25,17.20391061452514,8.064976055724859,8.552083333333334,8.724,1
26,17.231517509727627,8.068244057399497,8.55,8.77955,1
27,17.257246376811594,8.071570357300397,8.548076923076923,8.8371,1
28,17.281285231116122,8.07495835646863,8.546296296296296,8.89665,1
29,17.303797468354432,8.078411633109619,8.544642857142858,8.9582,1
30,17.32492581602374,8.081933956948046,8.543103448275861,9.02175,1
31,17.344795539033456,8.085529304861426,8.541666666666666,9.0873,1
32,17.363517060367453,8.089201877934272,8.540322580645162,9.15485,1
33,17.38118811881188,8.09295612009238,8.5390625,9.2244,1
