Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.5609,0.3562,0.0829,1
2,0.2698,0.7175,0.0127,1
3,0.0596,0.9311,0.0093,1
4,0.0148,0.968,0.0172,1
5,0.0117,0.957,0.0313,1
6,0.0163,0.9341,0.0496,1
7,0.0203,0.9079,0.0718,1
8,0.0234,0.8785,0.0981,1
9,0.027,0.8457,0.1273,1
10,0.031,0.8098,0.1592,1
11,0.0357,0.7711,0.1932,1
12,0.041,0.7307,0.2283,1
13,0.0456,0.6933,0.2611,1
14,0.0517,0.656,0.2923,1
15,0.0543,0.6223,0.3234,1
16,0.06,0.587,0.353,1
17,0.0636,0.5562,0.3802,1
18,0.0715,0.5241,0.4044,1
19,0.0765,0.5016,0.4219,1
20,0.086,0.4788,0.4352,1
21,0.0891,0.4645,0.4464,1
22,0.0933,0.4513,0.4554,1
23,0.0985,0.4416,0.4599,1
24,0.1066,0.4295,0.4639,1
25,0.1152,0.4221,0.4627,1
26,0.1193,0.4243,0.4564,1
27,0.1236,0.4275,0.4489,1
28,0.1261,0.4326,0.4413,1
29,0.1268,0.4394,0.4338,1
30,0.1257,0.4459,0.4284,1
31,0.1265,0.4516,0.4219,1
32,0.1318,0.4563,0.4119,1
33,0.1384,0.4626,0.399,1
34,0.1429,0.4726,0.3845,1
35,0.1497,0.4829,0.3674,1
36,0.1553,0.496,0.3487,1
37,0.1572,0.5128,0.33,1
38,0.1586,0.5294,0.312,1
39,0.1548,0.5494,0.2958,1
40,0.1487,0.5744,0.2769,1
41,0.1558,0.5874,0.2568,1
42,0.1609,0.6031,0.236,1
43,0.1645,0.619,0.2165,1
44,0.1648,0.6378,0.1974,1
45,0.17,0.6519,0.1781,1
46,0.171,0.6697,0.1593,1
47,0.173,0.6877,0.1393,1
48,0.1571,0.7191,0.1238,1
49,0.1461,0.7417,0.1122,1
50,0.1277,0.767,0.1053,1
51,0.1158,0.7832,0.101,1
52,0.1081,0.7937,0.0982,1
53,0.1052,0.7986,0.0962,1
54,0.1053,0.8013,0.0934,1
55,0.1062,0.8017,0.0921,1
56,0.0974,0.8102,0.0924,1
57,0.0991,0.8091,0.0918,1
58,0.0928,0.8157,0.0915,1
59,0.0972,0.8124,0.0904,1
60,0.0991,0.8131,0.0878,1
61,0.1007,0.8164,0.0829,1
62,0.0979,0.8229,0.0792,1
63,0.0949,0.8278,0.0773,1
64,0.0876,0.8346,0.0778,1
65,0.0844,0.8364,0.0792,1
66,0.0854,0.8335,0.0811,1
67,0.0892,0.8277,0.0831,1
68,0.0937,0.8208,0.0855,1
69,0.0957,0.8163,0.088,1
70,0.0996,0.8106,0.0898,1
71,0.1023,0.8067,0.091,1
72,0.109,0.7988,0.0922,1
