Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,7.165894098769834,7.940623245367771,5.854041013268999,7.3331,1
2,7.644551519644181,7.678675958188153,5.468503937007874,7.6414,1
3,7.4865771812080535,5.924873805176673,4.801075268817204,6.0075,1
4,6.77027027027027,4.4865702479338845,4.694767441860465,4.52395,1
5,6.811965811965812,4.0912748171368865,4.466453674121405,4.13485,1
6,6.9447852760736195,4.043089604967348,4.41633064516129,4.1089,1
7,7.187192118226601,4.0574953188677165,4.3635097493036215,4.143,1
8,7.277777777777778,4.073819009675583,4.32466870540265,4.1734,1
9,7.325925925925926,4.08478183753104,4.290259230164964,4.19845,1
10,7.324193548387097,4.102803161274389,4.264447236180905,4.2284,1
11,7.315126050420168,4.122681883024251,4.238095238095238,4.25895,1
12,7.347560975609756,4.143013548651978,4.215286903197547,4.2909,1
13,7.392543859649122,4.168902351074571,4.194369973190349,4.32255,1
14,7.4361702127659575,4.188262195121951,4.177557304139583,4.35305,1
15,7.442909760589319,4.240880604210188,4.162801484230056,4.3895,1
16,7.4158333333333335,4.259880749574106,4.157790368271955,4.4132,1
17,7.415880503144654,4.314904710535778,4.146370331404524,4.44805,1
18,7.415384615384616,4.334001144819691,4.138600395647873,4.4753,1
19,7.4372549019607845,4.401913875598086,4.1266887888125146,4.518,1
20,7.424418604651163,4.431077694235589,4.115923713235294,4.55135,1
21,7.452300785634119,4.527448869752422,4.114583333333333,4.60375,1
22,7.410503751339764,4.590737868380235,4.11429512516469,4.63685,1
23,7.401015228426396,4.636775362318841,4.108501848227876,4.6661,1
24,7.407129455909944,4.671245634458673,4.110476395774952,4.70275,1
25,7.423177083333333,4.726131248519308,4.1092500540306895,4.7514,1
26,7.470662196144175,4.777280226255008,4.101774758983348,4.7903,1
27,7.47289644012945,4.81719298245614,4.101915794163511,4.82435,1
28,7.473037272006344,4.843504392048081,4.102764559256742,4.8482,1
29,7.484621451104101,4.86106053709604,4.103849700322729,4.86525,1
30,7.461018297533811,4.863422291993721,4.1077264239028946,4.8662,1
31,7.453359683794466,4.852081488042516,4.111756340365015,4.8688,1
32,7.449544764795144,4.8257725180802105,4.112770089827628,4.8779,1
33,7.455202312138728,4.829874621703415,4.113157894736842,4.90725,1
34,7.458712386284115,4.864684722809987,4.120806241872562,4.94935,1
35,7.46125584502338,4.855353075170843,4.127381600435493,4.978,1
36,7.481004507405022,4.871370967741935,4.130771436765127,5.0184,1
37,7.478689567430026,4.883580343213729,4.13969696969697,5.04605,1
38,7.511349306431273,4.866924820551568,4.142788461538461,5.0604,1
39,7.511304909560724,4.852111394248271,4.149932386747802,5.05605,1
40,7.514458641560188,4.840442200557103,4.155832430480317,5.0485,1
41,7.484595635430039,4.716717739189649,4.171728971962617,5.008,1
42,7.512740832815413,4.72425800033162,4.187076271186441,5.04615,1
43,7.524316109422492,4.717851373182553,4.20715935334873,5.06895,1
44,7.526092233009709,4.723737848855441,4.228216818642351,5.08775,1
45,7.535588235294117,4.687988955361252,4.2563166760247055,5.0952,1
46,7.563157894736842,4.685381514110796,4.2922159447583175,5.11485,1
47,7.575433526011561,4.659153700741602,4.293969849246231,5.1128,1
48,7.648631444939529,4.691002642191628,4.310985460420032,5.1086,1
49,7.596509240246407,4.618916003775111,4.316399286987522,5.02,1
50,7.607282693813626,4.588917861799218,4.330959164292498,4.9472,1
51,7.56433506044905,4.508107763023493,4.34009900990099,4.84505,1
52,7.541628122109159,4.441917601108731,4.35285132382892,4.76825,1
53,7.56416349809886,4.3869271224643125,4.365904365904366,4.71915,1
54,7.553656220322887,4.354486459503307,4.384368308351178,4.69415,1
55,7.593220338983051,4.3423350380441565,4.374592833876221,4.69055,1
