Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0175,0.8621,0.1204,1
2,0.0,0.1624,0.8376,1
3,0.0,0.07,0.93,1
4,0.0,0.1293,0.8707,1
5,0.0,0.1126,0.8874,1
6,0.0,0.1717,0.8283,1
7,0.0,0.1185,0.8815,1
8,0.0,0.172,0.828,1
9,0.0,0.1242,0.8758,1
10,0.0,0.1836,0.8164,1
11,0.0,0.121,0.879,1
12,0.0,0.1781,0.8219,1
13,0.0,0.1188,0.8812,1
14,0.0,0.1708,0.8292,1
15,0.0,0.1334,0.8666,1
16,0.0,0.1759,0.8241,1
17,0.0,0.1305,0.8695,1
18,0.0,0.1666,0.8334,1
19,0.0,0.1333,0.8667,1
20,0.0,0.1729,0.8271,1
21,0.0,0.1336,0.8664,1
22,0.0,0.1666,0.8334,1
23,0.0,0.1521,0.8479,1
24,0.0,0.1463,0.8537,1
25,0.0,0.1501,0.8499,1
26,0.0,0.1675,0.8325,1
27,0.0,0.15,0.85,1
28,0.0,0.1607,0.8393,1
29,0.0,0.1522,0.8478,1
30,0.0,0.1616,0.8384,1
31,0.0,0.1526,0.8474,1
32,0.0,0.1608,0.8392,1
33,0.0,0.1457,0.8543,1
34,0.0,0.1578,0.8422,1
35,0.0,0.1474,0.8526,1
36,0.0,0.1572,0.8428,1
37,0.0,0.1431,0.8569,1
38,0.0,0.1639,0.8361,1
39,0.0,0.1408,0.8592,1
40,0.0,0.1649,0.8351,1
41,0.0,0.1543,0.8457,1
42,0.0,0.1561,0.8439,1
43,0.0,0.1503,0.8497,1
44,0.0,0.1563,0.8437,1
45,0.0,0.1436,0.8564,1
46,0.0,0.1461,0.8539,1
47,0.0,0.1533,0.8467,1
48,0.0,0.1515,0.8485,1
49,0.0,0.1438,0.8562,1
50,0.0,0.1539,0.8461,1
51,0.0,0.1511,0.8489,1
52,0.0,0.1596,0.8404,1
53,0.0,0.1377,0.8623,1
54,0.0,0.1622,0.8378,1
55,0.0,0.1472,0.8528,1
56,0.0,0.1491,0.8509,1
57,0.0,0.1495,0.8505,1
58,0.0,0.16,0.84,1
59,0.0,0.1478,0.8522,1
60,0.0,0.1659,0.8341,1
61,0.0,0.1424,0.8576,1
62,0.0,0.1673,0.8327,1
63,0.0,0.1294,0.8706,1
64,0.0,0.1637,0.8363,1
65,0.0,0.1372,0.8628,1
66,0.0,0.1595,0.8405,1
67,0.0,0.1443,0.8557,1
68,0.0,0.1555,0.8445,1
69,0.0,0.148,0.852,1
70,0.0,0.163,0.837,1
71,0.0,0.1439,0.8561,1
72,0.0,0.1534,0.8466,1
73,0.0,0.1631,0.8369,1
74,0.0,0.1434,0.8566,1
75,0.0,0.1639,0.8361,1
76,0.0,0.1499,0.8501,1
77,0.0,0.1613,0.8387,1
78,0.0,0.1536,0.8464,1
79,0.0,0.1517,0.8483,1
80,0.0,0.1543,0.8457,1
81,0.0,0.1557,0.8443,1
82,0.0,0.1652,0.8348,1
83,0.0,0.1507,0.8493,1
84,0.0,0.1534,0.8466,1
85,0.0,0.1524,0.8476,1
86,0.0,0.1581,0.8419,1
87,0.0,0.1481,0.8519,1
88,0.0,0.1539,0.8461,1
89,0.0,0.1532,0.8468,1
90,0.0,0.1516,0.8484,1
91,0.0,0.1477,0.8523,1
92,0.0,0.1574,0.8426,1
93,0.0,0.1551,0.8449,1
94,0.0,0.1513,0.8487,1
95,0.0,0.1497,0.8503,1
96,0.0,0.1699,0.8301,1
97,0.0,0.1462,0.8538,1
98,0.0,0.1556,0.8444,1
99,0.0,0.1384,0.8616,1
100,0.0,0.171,0.829,1
101,0.0,0.1407,0.8593,1
102,0.0,0.1686,0.8314,1
103,0.0,0.1435,0.8565,1
104,0.0,0.1567,0.8433,1
105,0.0,0.1489,0.8511,1
106,0.0,0.1598,0.8402,1
107,0.0,0.1553,0.8447,1
108,0.0,0.1422,0.8578,1
109,0.0,0.1649,0.8351,1
110,0.0,0.1475,0.8525,1
111,0.0,0.158,0.842,1
112,0.0,0.1402,0.8598,1
113,0.0,0.1673,0.8327,1
114,0.0,0.1469,0.8531,1
115,0.0,0.1536,0.8464,1
116,0.0,0.1499,0.8501,1
117,0.0,0.1535,0.8465,1
118,0.0,0.1559,0.8441,1
119,0.0,0.1572,0.8428,1
120,0.0,0.148,0.852,1
121,0.0,0.1517,0.8483,1
122,0.0,0.1552,0.8448,1
123,0.0,0.1488,0.8512,1
124,0.0,0.1584,0.8416,1
125,0.0,0.1448,0.8552,1
126,0.0,0.1728,0.8272,1
127,0.0,0.1468,0.8532,1
128,0.0,0.1473,0.8527,1
129,0.0,0.1443,0.8557,1
130,0.0,0.1627,0.8373,1
131,0.0,0.147,0.853,1
132,0.0,0.1596,0.8404,1
133,0.0,0.1431,0.8569,1
134,0.0,0.161,0.839,1
135,0.0,0.1502,0.8498,1
136,0.0,0.1525,0.8475,1
137,0.0,0.1469,0.8531,1
138,0.0,0.1626,0.8374,1
139,0.0,0.1468,0.8532,1
140,0.0,0.16,0.84,1
141,0.0,0.1486,0.8514,1
