Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0397,0.8439,0.1164,1
2,0.0,0.3113,0.6887,1
3,0.0,0.1105,0.8895,1
4,0.0,0.1048,0.8952,1
5,0.0,0.1016,0.8984,1
6,0.0,0.112,0.888,1
7,0.0,0.1124,0.8876,1
8,0.0,0.1134,0.8866,1
9,0.0,0.1125,0.8875,1
10,0.0,0.1121,0.8879,1
11,0.0,0.108,0.892,1
12,0.0,0.1183,0.8817,1
13,0.0,0.1116,0.8884,1
14,0.0,0.1128,0.8872,1
15,0.0,0.1109,0.8891,1
16,0.0,0.1177,0.8823,1
17,0.0,0.1105,0.8895,1
18,0.0,0.1158,0.8842,1
19,0.0,0.1098,0.8902,1
20,0.0,0.1141,0.8859,1
21,0.0,0.1107,0.8893,1
22,0.0,0.1191,0.8809,1
23,0.0,0.1112,0.8888,1
24,0.0,0.1117,0.8883,1
25,0.0,0.1145,0.8855,1
26,0.0,0.1119,0.8881,1
27,0.0,0.1173,0.8827,1
28,0.0,0.1171,0.8829,1
29,0.0,0.1095,0.8905,1
30,0.0,0.1225,0.8775,1
31,0.0,0.1045,0.8955,1
32,0.0,0.1162,0.8838,1
33,0.0,0.1121,0.8879,1
34,0.0,0.1052,0.8948,1
35,0.0,0.1186,0.8814,1
36,0.0,0.1129,0.8871,1
37,0.0,0.1098,0.8902,1
38,0.0,0.1151,0.8849,1
39,0.0,0.11,0.89,1
40,0.0,0.1158,0.8842,1
41,0.0,0.1045,0.8955,1
42,0.0,0.1096,0.8904,1
43,0.0,0.1144,0.8856,1
44,0.0,0.1111,0.8889,1
45,0.0,0.1109,0.8891,1
46,0.0,0.1144,0.8856,1
47,0.0,0.1066,0.8934,1
48,0.0,0.1166,0.8834,1
49,0.0,0.1069,0.8931,1
50,0.0,0.111,0.889,1
51,0.0,0.1084,0.8916,1
52,0.0,0.1139,0.8861,1
53,0.0,0.1158,0.8842,1
54,0.0,0.1128,0.8872,1
55,0.0,0.1103,0.8897,1
56,0.0,0.1156,0.8844,1
57,0.0,0.1104,0.8896,1
58,0.0,0.1175,0.8825,1
59,0.0,0.1104,0.8896,1
60,0.0,0.1109,0.8891,1
