Generation,fit_O,fit_Y,fit_B,fit_total,sim
0,0.0,0.0,0.0,0.0,1
1,52.55504068716094,54.125586614976534,53.83037037037037,53.41085,1
2,47.089801444043324,51.09621123653821,49.37341772151899,50.44815,1
3,44.19002375296912,49.475607958732496,46.64513242662849,48.46225,1
4,44.24301675977654,48.54805194805195,41.69388808589717,44.9974,1
5,43.71911421911422,48.79699108469539,36.55813953488372,40.46725,1
6,43.35977443609023,50.248712288447386,32.76685815893858,36.5515,1
7,43.93573046432616,52.713283442469596,28.558827634333564,33.8565,1
8,44.79677576941866,53.32899628252788,26.258625907990314,33.69435,1
9,44.044760935910475,53.18346573982125,25.80265780730897,34.90355,1
10,43.33271077908218,52.48754789272031,26.523839738941263,36.45035,1
11,43.243940175348115,51.83276740237691,28.078479280688036,38.0147,1
12,43.21402691511387,51.74505025890954,29.563113897596658,39.4828,1
13,42.57592024539877,51.86358620689655,30.95756958587916,40.80855,1
14,43.04389773275446,51.77707089067775,31.94860157016683,41.8846,1
15,42.48168249660787,51.774265569917745,32.69949066213922,42.97865,1
16,42.308977556109724,51.75426257459505,35.197244928852555,44.3917,1
17,43.121337890625,51.57449066213922,37.30138888888889,45.2188,1
18,42.58947081287507,51.451163757273484,37.05141579731744,44.9957,1
19,43.065042979942696,51.04529362765514,36.701563857515204,44.69985,1
20,43.24343941931882,51.03202846975089,36.717883113385405,44.32225,1
21,43.50177845528455,51.290620384047266,36.69760705289673,43.96435,1
22,43.249645725082665,51.623206967213115,35.563709474742396,43.46045,1
23,42.426961014560824,52.0,35.438176197836164,43.5326,1
24,42.873368777187046,51.93523185483871,36.6332323996972,43.99615,1
25,42.246127783155856,51.99167093798052,36.9437003968254,43.9109,1
26,42.86532258064516,52.25282671575072,36.92079778648836,43.85725,1
27,42.52364654635968,51.9,35.99271844660194,42.85635,1
28,42.148546511627906,51.71646912039925,34.77680331099724,41.4756,1
29,42.07664233576642,52.799359658484526,34.55795864162398,41.1277,1
30,41.524961793173716,53.238038683406856,33.21041257367387,40.7447,1
31,39.968119022316685,53.80852359208524,33.21353196772191,41.2502,1
32,41.11015228426396,53.74410562716127,34.943802845947616,42.13895,1
33,41.24371633752244,53.77329093799682,35.535119948130536,42.5429,1
34,41.35532302092812,53.33921959555682,35.689932416686084,43.13185,1
35,42.27864923747277,53.25123626373627,36.60984009840099,43.9683,1
36,41.83596570397112,52.855128525081106,36.78024887476833,44.3418,1
37,41.354166666666664,52.553199052132705,38.9006586169045,45.1861,1
38,42.455608591885444,52.65282112845138,39.43475935828877,45.57295,1
39,41.74094202898551,52.25154174573055,38.6822429906542,44.994,1
40,42.76338639652677,52.17433962264151,37.76695344129555,44.52965,1
41,42.61804581580178,52.16138364779874,37.19402985074627,44.30375,1
42,43.31909239574816,52.09023630225915,37.222522279233054,44.4393,1
43,42.73488267148014,52.331412457086806,38.19252563410685,44.96495,1
44,41.84408362989324,52.869422737585076,39.19656538969617,45.21575,1
45,42.97011385199241,51.955024415317396,38.449137715571105,44.6573,1
46,42.909132420091325,51.874820350675485,38.42368967905795,44.08565,1
47,41.98638670973696,52.455400398974064,36.25150323774283,43.1802,1
48,41.55643994211288,53.07740021574973,35.78584972742356,43.3938,1
49,42.15645463049579,52.476994680851064,35.201121404193074,43.1839,1
50,42.56941881918819,51.79649665121072,35.73544303797468,43.45195,1
51,42.51377274963109,52.083505955463494,37.132886723507916,44.00075,1
52,41.749362570117285,52.36413599182004,36.273322025684514,43.6419,1
53,42.32435233160622,52.27892617449665,36.53901035673188,43.5187,1
54,41.635059088351156,52.15110565110565,36.05482456140351,42.9425,1
55,41.553703703703704,52.4555459021141,35.20635602319089,42.36215,1
56,42.35849056603774,52.637019969278036,35.21352424749164,42.286,1
57,42.10032213529683,52.606324620845434,35.10437817258883,42.04845,1
58,42.12396694214876,53.07515942909201,34.708030852994554,42.46125,1
59,42.06666666666667,53.399676850763804,36.41106577052329,43.5683,1
60,41.3472397808681,53.333201892744476,36.73672508501177,44.1441,1
61,42.58951048951049,52.68551919608348,38.1805485656769,44.75565,1
62,42.185303514377,52.57378854625551,38.22383073496659,44.1797,1
63,41.54157667386609,52.855496729990655,36.67287826615353,42.7708,1
64,42.413348946135834,52.708834651082846,34.78450363196126,41.62745,1
65,41.71233164983165,52.99794238683128,33.43415453527436,41.58125,1
66,42.25076394194041,53.37859659424545,35.06237424547284,43.1828,1
67,41.284345699143906,53.27553472722903,36.30404607206143,44.58755,1
68,42.08542600896861,52.974511096462315,38.99984467225847,46.0478,1
69,41.58757961783439,51.916350611040876,40.015608034744844,45.9105,1
70,41.933559950556244,51.699396599012616,40.27100929054054,44.7068,1
71,42.09978189749182,52.579854809437386,37.496119016817595,42.496,1
72,41.98524665744583,53.28794381584081,33.67520880789674,40.5044,1
73,41.409887359199,53.73536501377411,32.89785060651202,40.9894,1
74,40.890451832907075,54.12707182320442,34.537366548042705,42.7647,1
75,40.72263374485597,54.23717277486911,36.17106666666667,44.17835,1
76,41.13124108416548,53.45247834456208,38.79938519112537,45.3796,1
77,41.3918680023571,52.781967213114754,39.81892577224527,45.2257,1
78,42.68560179977503,52.302786377708976,38.00220352564103,43.454,1
79,43.33598265895954,52.283313794450955,35.97027027027027,41.6739,1
80,42.62006788290199,52.59212007504691,33.63720369626356,40.80595,1
81,42.595936321742776,52.67892459826947,32.56488462417181,41.4682,1
82,41.474183583406884,52.93323178471693,33.58221343873518,42.9929,1
83,41.190547263681594,52.75208098987626,36.18349788434415,44.55465,1
84,42.760404949381325,51.544492002703315,37.72217816547713,44.7537,1
85,43.694937369519835,50.70303797468355,37.552128688921144,43.9237,1
86,43.71650440426518,50.69404661611907,36.45784680056049,43.09305,1
87,43.650618374558306,51.618565903005056,35.41028571428571,42.7235,1
88,42.98590268303774,51.95143177989893,34.095305496579385,42.4107,1
89,41.95512218045113,52.35678721174004,34.77502465483235,43.01215,1
90,42.983812129502965,52.219917012448136,36.4786498091603,43.5957,1
91,42.36100569259962,52.23097519729425,37.3579650092081,43.68955,1
92,42.68149284253579,52.598861593768724,36.71238844028899,43.18285,1
93,41.46065989847716,52.89527559055118,35.44160659114315,42.1689,1
94,41.455433149724584,53.050062774639045,34.54027402947893,41.81845,1
95,41.51459854014598,53.253088375039596,34.31889676561808,41.9723,1
96,42.180783060327606,53.37312537492502,34.39322603891424,42.67035,1
97,41.94706582077716,53.190581789720845,35.31371742112483,43.83885,1
98,42.25859564164649,52.2613885238721,36.34001187295934,44.8319,1
99,41.392877991827206,51.817540106951874,38.51495016611295,45.2269,1
100,41.15496911847277,51.705903701911446,39.695423396965246,44.9193,1
101,42.21476859074363,51.819601040763224,38.931463837158944,44.02085,1
102,42.00849707912905,52.760399871009355,36.780203349282296,42.72015,1
103,41.267671232876715,53.31728187919463,34.49672762271415,41.34095,1
104,40.63242827868852,53.27675033025099,33.020019920318724,40.6397,1
105,41.03520814880425,53.82973929835855,33.279611650485435,41.41575,1
106,40.95450510430537,53.5895221646517,34.510648256494264,42.59045,1
107,40.38179347826087,53.809600429069455,36.645335958651245,43.8709,1
108,41.66901098901099,53.35949868073879,37.800889453621345,44.5776,1
109,41.99612202688728,52.75974025974026,38.61159867172675,44.7132,1
110,41.48318129988598,52.66931450426596,38.20146482360223,43.6947,1
111,42.1111932938856,52.97429305912596,36.59135073347304,42.17185,1
112,40.78661275831087,54.068709209572155,34.37001594896332,41.23125,1
113,41.61919568822554,54.25259067357513,33.172555555555554,41.7194,1
114,41.00864249578415,53.751429349305745,34.87471554993679,43.2631,1
115,41.420892934547034,53.46157773806485,37.746822033898304,44.7499,1
116,41.15330615942029,53.233283433133735,39.54505813953488,45.3864,1
117,41.7530612244898,53.045122587376106,39.63124108416548,45.19,1
118,41.85132935431362,51.91946759881689,37.39150518251465,43.6164,1
119,41.55024630541872,52.49169139465875,36.42021739130435,42.8777,1
120,42.120183887915935,52.749118165784836,34.50278164116829,42.45,1
121,41.90859972985142,52.67176959003633,34.044585987261144,42.9701,1
122,41.25903614457831,53.17543424317618,36.75144281217209,44.34305,1
123,40.42684887459807,52.70894445780235,38.30264150943396,44.6906,1
124,41.543657331136735,52.88227987855368,39.04378841088674,44.5127,1
125,41.81108033240997,52.57095657646318,36.93791110225234,42.7857,1
126,41.321100917431195,53.22186263933837,35.66806163210957,41.6589,1
127,41.21645512239347,54.21613394216134,34.59059233449477,41.20985,1
128,40.822607959356475,54.6163132137031,32.65055762081784,41.3133,1
129,40.8989406779661,54.214681440443215,34.2468982630273,43.02515,1
130,40.447828139754485,53.78168160891689,36.572170439414116,44.4954,1
131,40.93535554450522,53.28200393894633,39.02317290552585,45.19965,1
132,41.08887733887734,53.38157188841202,39.45216191352346,44.95995,1
133,42.7859492481203,53.02547138604036,38.58981233243968,43.84665,1
134,42.598260869565216,52.92028040430388,34.901899417224264,42.1983,1
135,41.68249607535322,53.49205158968206,35.41391452161243,43.0384,1
136,42.30062671367019,53.201606633842964,35.894091415830545,44.20865,1
137,42.70768601798855,52.832318558207504,38.601508120649655,45.44905,1
138,42.92444658325313,52.46033857315599,39.96752046474782,45.74775,1
139,42.69154720711814,52.397780213757194,39.69189001848429,44.9351,1
140,42.78302820385947,52.17007551919446,37.59341803790877,43.2747,1
141,43.245714285714286,52.37481962481962,35.88049393051486,42.2572,1
142,43.12495134293499,52.8519588953115,33.96977067407922,42.20165,1
143,43.04710144927536,52.65931569099171,34.365192946588294,43.2458,1
144,41.65090189177299,52.78453508133042,36.11322062084257,44.23885,1
145,42.81888286786161,52.535619093772716,38.04418537708693,45.17025,1
146,42.83660757067561,51.9762969588551,38.15838419064225,45.3141,1
147,42.139165628891654,51.370310478654595,37.99760383386582,44.865,1
148,43.432203389830505,50.934611344537814,38.35408921933085,44.1035,1
149,42.86927290836653,51.74175146469319,37.44662034112445,43.1714,1
150,43.046836684649335,52.323826597131685,35.088085019415495,41.9988,1
151,42.45221080839661,52.46599868593955,33.69567521729913,41.36995,1
152,41.55031028368794,53.22139605462822,34.143740166329515,42.10075,1
153,42.20973075106282,53.40821325648415,34.80024926353954,42.8258,1
154,41.403855659911024,52.82340311325819,34.76252646436133,42.83555,1
155,41.9470737913486,52.61511728931364,37.065364469663905,43.39395,1
156,42.57364705882353,52.92882971729126,36.74270639354438,42.9056,1
157,42.33088909257562,53.06989763275752,34.935315430520035,42.2179,1
158,42.214079769341666,52.8011583011583,34.06612478031634,42.0698,1
159,42.3807484220018,52.51875945537065,35.3749162385526,42.59485,1
160,42.25709297250109,52.954004167907115,36.18896551724138,43.21055,1
161,42.32200647249191,52.709646739130434,35.04570603800818,43.1199,1
162,42.39113729508197,52.19477555161045,35.46869671132765,43.41505,1
163,41.766445690973995,52.046189376443415,36.06796233703525,43.41215,1
164,42.41309059384482,52.268021152240465,36.89451219512195,43.69135,1
165,42.89747064137308,52.84937178754997,37.824929971988794,44.20955,1
166,42.05958549222798,52.57214765100671,36.725411659991096,43.4217,1
167,42.316947565543074,52.58390410958904,36.279019776440244,42.80585,1
168,41.912353197042194,53.09245283018868,35.60119442601194,42.61435,1
169,42.34159220146223,52.85159217061057,35.52272174969623,43.1332,1
170,42.71716247139588,52.40873015873016,36.433457249070635,43.8451,1
171,43.057123350022756,52.540600667408235,37.55122415022581,44.15105,1
172,41.88656496062992,52.357391537225496,36.60840812470477,43.5616,1
173,42.170054536440254,52.851503231244735,37.20897377938517,43.7768,1
174,42.147448478900884,52.00039359748098,34.59624186942905,42.7679,1
175,40.96059586737145,52.55461320997173,36.26055114200596,43.57865,1
176,41.67657657657658,52.83667258432666,36.62262183997915,44.1378,1
177,41.026211671612266,52.8091620626151,36.084755090809026,44.349,1
178,42.09968928016572,52.00936416184971,37.15571581196581,44.5346,1
179,41.66561014263075,51.86831828166952,37.90423940149626,44.33735,1
180,42.798269334775554,51.73984309330345,38.0615451767787,43.81915,1
181,43.038442083965606,52.20148781259893,36.18873355263158,42.60135,1
182,41.4933464760966,53.048983672109294,35.185814889336015,41.82635,1
183,41.259602649006624,53.932631227014376,34.48071247892074,41.8342,1
184,41.40771175726928,53.80493537015276,33.27018707080275,42.19125,1
185,42.064584212747995,53.141019108280254,34.640852671343765,43.66085,1
186,42.421310744538566,52.649383611312544,37.53149171270718,44.88255,1
187,42.62635379061372,52.271391013384324,38.86208333333333,45.3067,1
188,42.46915747241725,51.78512396694215,38.30465753424657,45.00715,1
189,42.18691330756488,51.810249307479225,38.26562094892403,44.8433,1
190,43.10057925223802,51.52144736842105,38.120902115787025,44.15875,1
191,42.791968911917095,51.94538077403246,38.24188244965064,43.51065,1
192,42.23807380738074,52.9618398637138,35.60902333264505,42.17505,1
193,42.705882352941174,52.83338572775857,33.48066485753053,41.84805,1
194,42.75504032258065,52.925392296718975,34.701494396014944,43.08625,1
195,42.471323846485554,52.848415716096326,36.311563169164884,44.2638,1
196,42.29742990654206,52.543946521416196,38.59500130855797,45.0213,1
197,42.79839958699019,52.26166883963494,38.53748817407758,44.62605,1
198,41.59855635757912,52.44782227418883,38.06822938467978,43.6233,1
199,42.634455719557195,52.445360085990686,36.70630827216822,42.3843,1
200,42.12787414279951,52.99364631133074,34.786476109215016,41.7645,1
0,0.0,0.0,0.0,0.0,2
1,52.436800373134325,54.17927696562624,53.48,53.38665,2
2,46.041002277904326,51.16130225675176,49.70582428430405,50.5643,2
3,44.977722772277225,49.341249142072755,46.0049741345006,48.4147,2
4,44.76470588235294,48.23004180768465,41.836052921719954,45.1772,2
5,43.6328125,48.47567755385685,37.744334277620396,41.28505,2
6,43.95565878378378,49.6,32.74360552591985,36.608,2
7,44.373959571938165,51.14783526927138,28.94661511328178,33.64395,2
8,44.370925110132156,53.340021119324184,26.709862892525432,33.2408,2
9,44.609048305695744,54.43535825545171,26.226775496465837,34.948,2
10,44.722972972972975,54.45277943813509,27.027210884353742,37.2463,2
11,45.257588415483156,54.06148785425101,28.604556733588993,39.61495,2
12,45.42256749872644,53.36317254174397,31.05308831036243,41.5046,2
13,45.17386959780165,52.99024024024024,33.5052505250525,43.367,2
14,45.6193499238192,52.55600624024961,35.76268813440672,45.0265,2
15,45.36070507308684,51.901249693702525,37.06275720164609,46.0135,2
16,45.29894366197183,51.70527950310559,39.33283261802575,47.0031,2
17,44.2887537993921,51.048793760203154,39.95045762037405,46.92535,2
18,42.44665341285619,50.98032216730734,40.13754953764861,46.4094,2
19,42.56934306569343,50.428373291064,38.66857382082054,45.13815,2
20,41.53092059030218,50.80222991989608,36.17079332996463,43.6918,2
21,41.896815286624204,51.00440960313572,36.10407083716651,43.09585,2
22,40.886781268524004,51.840934065934064,36.0146586775091,42.59735,2
23,42.44597349643221,51.69272575250836,33.183707865168536,41.642,2
24,41.91289023162135,52.36634717784877,33.31540629403476,42.1784,2
25,41.65962059620596,52.0754018882368,34.15887629839471,42.56425,2
26,40.340183883180096,52.60439146800502,34.835573691790685,42.93425,2
27,41.27449947312961,52.61460283498261,36.298876919550764,43.3437,2
28,40.598347107438016,52.94728304947283,36.15849308961213,43.1745,2
29,41.70164027149321,52.1462277479514,36.105582782868105,42.77175,2
30,41.300561797752806,52.72552116234997,36.243272655322514,42.36175,2
31,41.60413223140496,52.94252491694352,34.489082125603865,41.33495,2
32,40.19971264367816,53.03652502910361,31.75601160862355,40.5372,2
33,41.61347336065574,53.11959399823478,32.771241127124114,41.41365,2
34,40.693939393939395,52.8990371389271,33.75096921322691,42.086,2
35,40.685872709739634,53.24439461883408,36.35211106011932,43.2781,2
36,40.62127761767531,53.172187981510014,35.808399602385684,43.5719,2
37,42.27032321253673,52.45060211354141,36.66919516585241,44.2344,2
38,42.15268456375839,52.21249385145106,37.86239749155813,44.46425,2
39,42.17750325097529,51.954471544715446,37.57103939647946,43.587,2
40,41.43817527010804,52.26608986035215,34.86835317460317,41.6937,2
41,42.5587550901687,52.21590556073315,32.72975108652707,40.69195,2
