Generation,O,Y,B,sim
0,0.3348,0.3358,0.3294,1
1,0.0043,0.8948,0.1009,1
2,0.0,0.1206,0.8794,1
3,0.0,0.0762,0.9238,1
4,0.0,0.1333,0.8667,1
5,0.0,0.1236,0.8764,1
6,0.0,0.1776,0.8224,1
7,0.0,0.1494,0.8506,1
8,0.0,0.1929,0.8071,1
9,0.0,0.15,0.85,1
10,0.0,0.2128,0.7872,1
11,0.0,0.15,0.85,1
12,0.0,0.2112,0.7888,1
13,0.0,0.1587,0.8413,1
14,0.0,0.2013,0.7987,1
15,0.0,0.1642,0.8358,1
16,0.0,0.1801,0.8199,1
17,0.0,0.1795,0.8205,1
18,0.0,0.1953,0.8047,1
19,0.0,0.1744,0.8256,1
20,0.0,0.19,0.81,1
21,0.0,0.1645,0.8355,1
22,0.0,0.2062,0.7938,1
23,0.0,0.1476,0.8524,1
24,0.0,0.1969,0.8031,1
25,0.0,0.1494,0.8506,1
26,0.0,0.2082,0.7918,1
27,0.0,0.1409,0.8591,1
28,0.0,0.1982,0.8018,1
29,0.0,0.1587,0.8413,1
30,0.0,0.2105,0.7895,1
31,0.0,0.1601,0.8399,1
32,0.0,0.1871,0.8129,1
33,0.0,0.1677,0.8323,1
34,0.0,0.1972,0.8028,1
35,0.0,0.1671,0.8329,1
36,0.0,0.1859,0.8141,1
37,0.0,0.1605,0.8395,1
38,0.0,0.2094,0.7906,1
39,0.0,0.1528,0.8472,1
40,0.0,0.2172,0.7828,1
41,0.0,0.1426,0.8574,1
42,0.0,0.2053,0.7947,1
43,0.0,0.1454,0.8546,1
44,0.0,0.207,0.793,1
45,0.0,0.1486,0.8514,1
46,0.0,0.2148,0.7852,1
47,0.0,0.1439,0.8561,1
48,0.0,0.2105,0.7895,1
49,0.0,0.1394,0.8606,1
50,0.0,0.21,0.79,1
51,0.0,0.1477,0.8523,1
52,0.0,0.212,0.788,1
53,0.0,0.1413,0.8587,1
54,0.0,0.2207,0.7793,1
55,0.0,0.1452,0.8548,1
56,0.0,0.2054,0.7946,1
57,0.0,0.1512,0.8488,1
58,0.0,0.1987,0.8013,1
59,0.0,0.1572,0.8428,1
60,0.0,0.1936,0.8064,1
61,0.0,0.1611,0.8389,1
62,0.0,0.2162,0.7838,1
63,0.0,0.137,0.863,1
64,0.0,0.2017,0.7983,1
65,0.0,0.1511,0.8489,1
66,0.0,0.2136,0.7864,1
67,0.0,0.1501,0.8499,1
68,0.0,0.1824,0.8176,1
69,0.0,0.1596,0.8404,1
70,0.0,0.1995,0.8005,1
71,0.0,0.1686,0.8314,1
72,0.0,0.1943,0.8057,1
73,0.0,0.1498,0.8502,1
74,0.0,0.198,0.802,1
75,0.0,0.1592,0.8408,1
76,0.0,0.1899,0.8101,1
77,0.0,0.164,0.836,1
78,0.0,0.1757,0.8243,1
79,0.0,0.1934,0.8066,1
80,0.0,0.1771,0.8229,1
81,0.0,0.1741,0.8259,1
82,0.0,0.1761,0.8239,1
83,0.0,0.1806,0.8194,1
84,0.0,0.1944,0.8056,1
85,0.0,0.1775,0.8225,1
86,0.0,0.1901,0.8099,1
87,0.0,0.1911,0.8089,1
88,0.0,0.1651,0.8349,1
89,0.0,0.1939,0.8061,1
