t,pop,estrategia,n_vizinhos
22,0,O,48.0
22,0,Y,47.9613597972973
22,0,B,0.0
22,1,O,48.0
22,1,Y,47.71290840921264
22,1,B,33.009628610729024
22,2,O,48.0
22,2,Y,47.8877108433735
22,2,B,29.994768962510896
22,3,O,48.0
22,3,Y,47.902304147465436
22,3,B,34.4811229428848
22,4,O,48.0
22,4,Y,47.81954695851362
22,4,B,32.37029225670383
22,5,O,48.0
22,5,Y,47.883779793292554
22,5,B,31.38167413021013
22,6,O,48.0
22,6,Y,47.77016226689271
22,6,B,33.5
22,7,O,48.0
22,7,Y,47.9014938298333
22,7,B,30.384703523345745
22,8,O,48.0
22,8,Y,47.861269404598154
22,8,B,35.85873938310237
22,9,O,48.0
22,9,Y,47.91569606211869
22,9,B,0.0
22,10,O,48.0
22,10,Y,47.92822593228273
22,10,B,27.798406000937646
22,11,O,48.0
22,11,Y,47.804352859458206
22,11,B,35.12825817128672
22,12,O,48.0
22,12,Y,47.80193548387097
22,12,B,33.46680244399185
22,13,O,48.0
22,13,Y,47.743516761543326
22,13,B,30.38011017686286
22,14,O,48.0
22,14,Y,47.89414494823277
22,14,B,35.58931947069943
22,15,O,48.0
22,15,Y,47.86814540973506
22,15,B,34.85199485199485
22,16,O,48.0
22,16,Y,47.918136294360984
22,16,B,0.0
22,17,O,48.0
22,17,Y,47.85733819507748
22,17,B,31.736564150357253
22,18,O,48.0
22,18,Y,47.99016459253312
22,18,B,0.0
22,19,O,48.0
22,19,Y,47.85658330822537
22,19,B,30.027092928745596
22,20,O,48.0
22,20,Y,0.0
22,20,B,0.0
22,21,O,48.0
22,21,Y,48.0
22,21,B,25.324858757062145
22,22,O,0.0
22,22,Y,0.0
22,22,B,24.0
22,23,O,48.0
22,23,Y,47.96608442503639
22,23,B,29.98888394842152
22,24,O,0.0
22,24,Y,0.0
22,24,B,24.0
22,25,O,48.0
22,25,Y,0.0
22,25,B,0.0
22,26,O,0.0
22,26,Y,0.0
22,26,B,24.0
22,27,O,48.0
22,27,Y,47.86967524251371
22,27,B,33.28846880907373
22,28,O,48.0
22,28,Y,47.94994375703037
22,28,B,33.756653992395435
22,29,O,0.0
22,29,Y,48.0
22,29,B,25.23923573735199
22,30,O,48.0
22,30,Y,47.885599598595086
22,30,B,28.15754132231405
22,31,O,48.0
22,31,Y,47.77674907943188
22,31,B,0.0
22,32,O,48.0
22,32,Y,47.95676262900597
22,32,B,0.0
22,33,O,48.0
22,33,Y,47.921140142517814
22,33,B,34.23303303303303
22,34,O,48.0
22,34,Y,0.0
22,34,B,0.0
22,35,O,48.0
22,35,Y,47.841009743135515
22,35,B,34.90083270249811
22,36,O,48.0
22,36,Y,47.71743929359823
22,36,B,35.9046511627907
22,37,O,0.0
22,37,Y,0.0
22,37,B,24.0
22,38,O,48.0
22,38,Y,47.86808354708685
22,38,B,34.45539419087137
22,39,O,48.0
22,39,Y,47.92524889831892
22,39,B,34.04120070629782
22,40,O,48.0
22,40,Y,47.79294919586751
22,40,B,0.0
22,41,O,48.0
22,41,Y,47.767605633802816
22,41,B,35.1728945900725
22,42,O,0.0
22,42,Y,0.0
22,42,B,24.0
22,43,O,0.0
22,43,Y,0.0
22,43,B,24.0
22,44,O,48.0
22,44,Y,47.7699611566681
22,44,B,0.0
22,45,O,48.0
22,45,Y,47.78259935553169
22,45,B,34.871688741721854
22,46,O,48.0
22,46,Y,47.95988420181968
22,46,B,0.0
22,47,O,48.0
22,47,Y,47.98681942613809
22,47,B,0.0
22,48,O,48.0
22,48,Y,47.99578770008424
22,48,B,25.22969776609724
22,49,O,48.0
22,49,Y,47.95972588297312
22,49,B,0.0
22,50,O,48.0
22,50,Y,47.81329195758986
22,50,B,29.998370450841932
22,51,O,48.0
22,51,Y,47.71283665617349
22,51,B,30.51741440377804
22,52,O,48.0
22,52,Y,47.92129347162904
22,52,B,36.755319148936174
22,53,O,0.0
22,53,Y,0.0
22,53,B,24.0
22,54,O,48.0
22,54,Y,47.74517112843104
22,54,B,25.378995433789953
22,55,O,48.0
22,55,Y,47.868934646374214
22,55,B,33.99269183922046
22,56,O,48.0
22,56,Y,47.89107681390811
22,56,B,36.26376958059626
22,57,O,48.0
22,57,Y,47.89130835947592
22,57,B,35.002740977615346
22,58,O,0.0
22,58,Y,0.0
22,58,B,24.0
22,59,O,48.0
22,59,Y,47.79139072847682
22,59,B,33.09553309422889
22,60,O,48.0
22,60,Y,47.785041974052405
22,60,B,35.36291198841
22,61,O,48.0
22,61,Y,47.904317859314816
22,61,B,30.438232642019837
22,62,O,48.0
22,62,Y,47.912996969156715
22,62,B,31.897641299510457
22,63,O,0.0
22,63,Y,0.0
22,63,B,24.0
22,64,O,48.0
22,64,Y,47.79339933993399
22,64,B,28.491625310173696
22,65,O,48.0
22,65,Y,47.80553496417099
22,65,B,34.863023679417125
22,66,O,48.0
22,66,Y,47.83249940433643
22,66,B,35.17942583732057
22,67,O,48.0
22,67,Y,0.0
22,67,B,0.0
22,68,O,48.0
22,68,Y,47.99756592292089
22,68,B,0.0
22,69,O,48.0
22,69,Y,47.74605263157895
22,69,B,31.135714285714286
22,70,O,48.0
22,70,Y,48.0
22,70,B,0.0
22,71,O,0.0
22,71,Y,48.0
22,71,B,0.0
22,72,O,0.0
22,72,Y,0.0
22,72,B,24.0
22,73,O,48.0
22,73,Y,47.39297771775827
22,73,B,25.338168059277944
22,74,O,48.0
22,74,Y,47.91848940533151
22,74,B,34.806691449814124
22,75,O,48.0
22,75,Y,47.858032378580326
22,75,B,34.080210387902696
22,76,O,48.0
22,76,Y,47.9001768520338
22,76,B,29.26401127952062
22,77,O,48.0
22,77,Y,0.0
22,77,B,0.0
22,78,O,48.0
22,78,Y,48.0
22,78,B,32.32993014508329
22,79,O,48.0
22,79,Y,47.91483930850447
22,79,B,0.0
22,80,O,48.0
22,80,Y,47.79252336448598
22,80,B,33.465917076598735
22,81,O,48.0
22,81,Y,48.0
22,81,B,25.370701058201057
22,82,O,48.0
22,82,Y,47.910654562828476
22,82,B,0.0
22,83,O,0.0
22,83,Y,0.0
22,83,B,24.0
22,84,O,48.0
22,84,Y,0.0
22,84,B,0.0
22,85,O,48.0
22,85,Y,47.86304088924176
22,85,B,36.24230186774356
22,86,O,48.0
22,86,Y,47.84298928919182
22,86,B,33.364978195236496
22,87,O,48.0
22,87,Y,47.91667971808927
22,87,B,34.88710672424429
22,88,O,48.0
22,88,Y,47.78860172299536
22,88,B,29.829881656804734
22,89,O,48.0
22,89,Y,47.992577733199596
22,89,B,0.0
22,90,O,48.0
22,90,Y,47.71380471380471
22,90,B,25.66985188724319
22,91,O,48.0
22,91,Y,47.89271108972817
22,91,B,34.70907617504052
22,92,O,48.0
22,92,Y,47.73382285452042
22,92,B,31.073442136498517
22,93,O,0.0
22,93,Y,0.0
22,93,B,24.0
22,94,O,48.0
22,94,Y,47.921151644037295
22,94,B,33.548247978436656
22,95,O,0.0
22,95,Y,0.0
22,95,B,24.0
22,96,O,48.0
22,96,Y,47.85263157894737
22,96,B,36.010009099181076
22,97,O,0.0
22,97,Y,0.0
22,97,B,24.0
22,98,O,0.0
22,98,Y,48.0
22,98,B,24.736701535722233
22,99,O,48.0
22,99,Y,47.99564270152506
22,99,B,25.252851182197496
23,0,O,48.0
23,0,Y,48.0
23,0,B,0.0
23,1,O,48.0
23,1,Y,47.723983095615424
23,1,B,33.946787544343714
23,2,O,48.0
23,2,Y,47.896195202646815
23,2,B,31.024673439767778
23,3,O,48.0
23,3,Y,47.88626964433416
23,3,B,34.486859112451526
23,4,O,48.0
23,4,Y,47.753017368266114
23,4,B,31.333434928375496
23,5,O,48.0
23,5,Y,47.85510071474984
23,5,B,30.472918938567794
23,6,O,48.0
23,6,Y,47.4848792884371
23,6,B,32.37851575737038
23,7,O,48.0
23,7,Y,47.85649546827795
23,7,B,29.39306504682359
23,8,O,48.0
23,8,Y,47.82820570401976
23,8,B,35.70904066324516
23,9,O,48.0
23,9,Y,48.0
23,9,B,0.0
23,10,O,48.0
23,10,Y,47.935168366634066
23,10,B,28.947670250896056
23,11,O,48.0
23,11,Y,47.76836158192091
23,11,B,36.24427816901409
23,12,O,48.0
23,12,Y,47.83885610531094
23,12,B,33.648293963254595
23,13,O,48.0
23,13,Y,47.76960784313726
23,13,B,31.988183659689398
23,14,O,48.0
23,14,Y,47.85948759007206
23,14,B,33.94345991561181
23,15,O,48.0
23,15,Y,47.82333333333333
23,15,B,34.72058259869682
23,16,O,48.0
23,16,Y,48.0
23,16,B,0.0
23,17,O,48.0
23,17,Y,47.819715340010546
23,17,B,31.76766534765404
23,18,O,0.0
23,18,Y,48.0
23,18,B,0.0
23,19,O,48.0
23,19,Y,47.81477553905974
23,19,B,30.728846690868473
23,20,O,48.0
23,20,Y,0.0
23,20,B,0.0
23,21,O,0.0
23,21,Y,48.0
23,21,B,25.23371335504886
23,22,O,0.0
23,22,Y,0.0
23,22,B,24.0
23,23,O,48.0
23,23,Y,47.954633830200905
23,23,B,30.203018867924527
23,24,O,0.0
23,24,Y,0.0
23,24,B,24.0
23,25,O,48.0
23,25,Y,0.0
23,25,B,0.0
23,26,O,0.0
23,26,Y,0.0
23,26,B,24.0
23,27,O,48.0
23,27,Y,47.82376565083865
23,27,B,33.9380073800738
23,28,O,48.0
23,28,Y,47.93048515568429
23,28,B,33.74080560420315
23,29,O,0.0
23,29,Y,48.0
23,29,B,25.15894662591112
23,30,O,48.0
23,30,Y,47.876045253320214
23,30,B,26.862548692264888
23,31,O,0.0
23,31,Y,48.0
23,31,B,0.0
23,32,O,48.0
23,32,Y,48.0
23,32,B,0.0
23,33,O,48.0
23,33,Y,47.90634052140328
23,33,B,34.42176039119804
23,34,O,48.0
23,34,Y,0.0
23,34,B,0.0
23,35,O,48.0
23,35,Y,47.75786988457503
23,35,B,34.488827910623286
23,36,O,48.0
23,36,Y,47.724599517226245
23,36,B,36.632013201320134
23,37,O,0.0
23,37,Y,0.0
23,37,B,24.0
23,38,O,48.0
23,38,Y,47.7455177460666
23,38,B,34.54780487804878
23,39,O,48.0
23,39,Y,47.91262303574512
23,39,B,33.992378878606424
23,40,O,48.0
23,40,Y,48.0
23,40,B,0.0
23,41,O,48.0
23,41,Y,47.72865745660645
23,41,B,35.2969776609724
23,42,O,0.0
23,42,Y,0.0
23,42,B,24.0
23,43,O,0.0
23,43,Y,0.0
23,43,B,24.0
23,44,O,0.0
23,44,Y,48.0
23,44,B,0.0
23,45,O,48.0
23,45,Y,47.82327188940092
23,45,B,35.01939574785528
23,46,O,0.0
23,46,Y,48.0
23,46,B,0.0
23,47,O,0.0
23,47,Y,48.0
23,47,B,0.0
23,48,O,0.0
23,48,Y,48.0
23,48,B,25.136571952337306
23,49,O,0.0
23,49,Y,48.0
23,49,B,0.0
23,50,O,48.0
23,50,Y,47.82190265486726
23,50,B,29.058203592814372
23,51,O,48.0
23,51,Y,47.72039205009529
23,51,B,32.950403225806454
23,52,O,48.0
23,52,Y,47.91027680559974
23,52,B,36.80085348506401
23,53,O,0.0
23,53,Y,0.0
23,53,B,24.0
23,54,O,48.0
23,54,Y,47.99153094462541
23,54,B,25.280663465735486
23,55,O,48.0
23,55,Y,47.79105462947681
23,55,B,33.79211956521739
23,56,O,48.0
23,56,Y,47.866061074603785
23,56,B,36.09986194201564
23,57,O,48.0
23,57,Y,47.85743930275991
23,57,B,35.04008097165992
23,58,O,0.0
23,58,Y,0.0
23,58,B,24.0
23,59,O,48.0
23,59,Y,47.74014778325123
23,59,B,31.823915900131407
23,60,O,48.0
23,60,Y,47.72293739028672
23,60,B,34.02040816326531
23,61,O,48.0
23,61,Y,47.877047115142354
23,61,B,29.800298062593143
23,62,O,48.0
23,62,Y,47.89811822847368
23,62,B,31.904524699045247
23,63,O,0.0
23,63,Y,0.0
23,63,B,24.0
23,64,O,48.0
23,64,Y,47.7029840388619
23,64,B,29.436120159247196
23,65,O,48.0
23,65,Y,47.747757847533634
23,65,B,33.89222423146474
23,66,O,48.0
23,66,Y,47.76730058108822
23,66,B,34.885537190082644
23,67,O,48.0
23,67,Y,0.0
23,67,B,0.0
23,68,O,0.0
23,68,Y,48.0
23,68,B,0.0
23,69,O,48.0
23,69,Y,47.85565443889733
23,69,B,30.950521609538004
23,70,O,0.0
23,70,Y,48.0
23,70,B,0.0
23,71,O,0.0
23,71,Y,48.0
23,71,B,0.0
23,72,O,0.0
23,72,Y,0.0
23,72,B,24.0
23,73,O,48.0
23,73,Y,47.993166287015946
23,73,B,25.24282410556387
23,74,O,48.0
23,74,Y,47.89722735674677
23,74,B,32.69995244888255
23,75,O,48.0
23,75,Y,47.856042852360225
23,75,B,34.09593199757134
23,76,O,48.0
23,76,Y,47.89819785276074
23,76,B,29.123634945397814
23,77,O,48.0
23,77,Y,0.0
23,77,B,0.0
23,78,O,48.0
23,78,Y,48.0
23,78,B,32.28416378885052
23,79,O,48.0
23,79,Y,48.0
23,79,B,0.0
23,80,O,48.0
23,80,Y,47.75608173856633
23,80,B,32.98879202988792
23,81,O,0.0
23,81,Y,48.0
23,81,B,25.269624573378838
23,82,O,48.0
23,82,Y,47.775930990953086
23,82,B,0.0
23,83,O,0.0
23,83,Y,0.0
23,83,B,24.0
23,84,O,48.0
23,84,Y,0.0
23,84,B,0.0
23,85,O,48.0
23,85,Y,47.83583714347921
23,85,B,36.21756941283569
23,86,O,48.0
23,86,Y,47.76657142857143
23,86,B,32.63621896880967
23,87,O,48.0
23,87,Y,47.91414058659676
23,87,B,34.76975554292211
23,88,O,48.0
23,88,Y,47.74940252645954
23,88,B,29.644654088050313
23,89,O,0.0
23,89,Y,48.0
23,89,B,0.0
23,90,O,48.0
23,90,Y,47.704021690013555
23,90,B,25.73226750731817
23,91,O,48.0
23,91,Y,47.84474885844749
23,91,B,34.22871757398612
23,92,O,48.0
23,92,Y,47.821036782103675
23,92,B,30.40389887298203
23,93,O,0.0
23,93,Y,0.0
23,93,B,24.0
23,94,O,48.0
23,94,Y,47.90873084208714
23,94,B,32.96838936276969
23,95,O,0.0
23,95,Y,0.0
23,95,B,24.0
23,96,O,48.0
23,96,Y,47.81338835396607
23,96,B,35.990894039735096
23,97,O,0.0
23,97,Y,0.0
23,97,B,24.0
23,98,O,0.0
23,98,Y,48.0
23,98,B,24.32482887367766
23,99,O,48.0
23,99,Y,48.0
23,99,B,25.169290385081133
24,0,O,0.0
24,0,Y,48.0
24,0,B,0.0
24,1,O,48.0
24,1,Y,47.72514204545455
24,1,B,33.94564240790656
24,2,O,48.0
24,2,Y,47.90109116508272
24,2,B,31.878419452887538
24,3,O,48.0
24,3,Y,47.84578658391024
24,3,B,34.499805674310146
24,4,O,48.0
24,4,Y,47.721069868995635
24,4,B,31.57545605306799
24,5,O,48.0
24,5,Y,47.8516247700797
24,5,B,29.317073170731707
24,6,O,48.0
24,6,Y,47.78324742268041
24,6,B,33.44953802416489
24,7,O,48.0
24,7,Y,47.71093285799168
24,7,B,28.912423178226515
24,8,O,48.0
24,8,Y,47.790661877886095
24,8,B,34.5010752688172
24,9,O,0.0
24,9,Y,48.0
24,9,B,0.0
24,10,O,48.0
24,10,Y,47.9417158648411
24,10,B,34.03685092127303
24,11,O,48.0
24,11,Y,47.76900584795322
24,11,B,34.57130657557643
24,12,O,48.0
24,12,Y,47.81804163454125
24,12,B,33.65313653136531
24,13,O,48.0
24,13,Y,47.76902887139108
24,13,B,33.67152658662093
24,14,O,48.0
24,14,Y,47.831403615681495
24,14,B,33.82332845290386
24,15,O,48.0
24,15,Y,47.764006791171475
24,15,B,34.368311327310636
24,16,O,0.0
24,16,Y,48.0
24,16,B,0.0
24,17,O,48.0
24,17,Y,47.76124885215794
24,17,B,29.776055585248532
24,18,O,0.0
24,18,Y,48.0
24,18,B,0.0
24,19,O,48.0
24,19,Y,47.755868544600936
24,19,B,30.782326951399117
24,20,O,48.0
24,20,Y,0.0
24,20,B,0.0
24,21,O,0.0
24,21,Y,48.0
24,21,B,25.15433854907539
24,22,O,0.0
24,22,Y,0.0
24,22,B,24.0
24,23,O,48.0
24,23,Y,47.93269404740366
24,23,B,30.295115332428765
24,24,O,0.0
24,24,Y,0.0
24,24,B,24.0
24,25,O,48.0
24,25,Y,0.0
24,25,B,0.0
24,26,O,0.0
24,26,Y,0.0
24,26,B,24.0
24,27,O,48.0
24,27,Y,47.777806187675786
24,27,B,33.78878990348924
24,28,O,48.0
24,28,Y,47.92351580570548
24,28,B,33.74634146341464
24,29,O,0.0
24,29,Y,48.0
24,29,B,24.565658679501936
24,30,O,48.0
24,30,Y,47.882252559726965
24,30,B,27.426099495313625
24,31,O,0.0
24,31,Y,48.0
24,31,B,0.0
24,32,O,0.0
24,32,Y,48.0
24,32,B,0.0
24,33,O,48.0
24,33,Y,47.91271377863827
24,33,B,34.077866339668915
24,34,O,48.0
24,34,Y,0.0
24,34,B,0.0
24,35,O,48.0
24,35,Y,47.72171413639927
24,35,B,33.351874742480426
24,36,O,48.0
24,36,Y,47.7589417989418
24,36,B,37.18668065023597
24,37,O,0.0
24,37,Y,0.0
24,37,B,24.0
24,38,O,48.0
24,38,Y,47.881667918858
24,38,B,32.84284377923293
24,39,O,48.0
24,39,Y,47.898441796516956
24,39,B,32.49113924050633
24,40,O,0.0
24,40,Y,48.0
24,40,B,0.0
24,41,O,48.0
24,41,Y,47.733560794044664
24,41,B,34.207632600258734
24,42,O,0.0
24,42,Y,0.0
24,42,B,24.0
24,43,O,0.0
24,43,Y,0.0
24,43,B,24.0
24,44,O,0.0
24,44,Y,48.0
24,44,B,0.0
24,45,O,48.0
24,45,Y,47.76861009890682
24,45,B,34.21592985020095
24,46,O,0.0
24,46,Y,48.0
24,46,B,0.0
24,47,O,0.0
24,47,Y,48.0
24,47,B,0.0
24,48,O,0.0
24,48,Y,48.0
24,48,B,24.28014220416455
24,49,O,0.0
24,49,Y,48.0
24,49,B,0.0
24,50,O,48.0
24,50,Y,47.830923576276184
24,50,B,28.17722357095564
24,51,O,48.0
24,51,Y,47.75805361567921
24,51,B,35.501059322033896
24,52,O,48.0
24,52,Y,47.90132215414383
24,52,B,32.566412213740456
24,53,O,0.0
24,53,Y,0.0
24,53,B,24.0
24,54,O,0.0
24,54,Y,48.0
24,54,B,25.195445920303605
24,55,O,48.0
24,55,Y,47.89164994597932
24,55,B,33.83679525222552
24,56,O,48.0
24,56,Y,47.83336916792088
24,56,B,36.257701915070776
24,57,O,48.0
24,57,Y,47.8180945524358
24,57,B,34.87687902648533
24,58,O,0.0
24,58,Y,0.0
24,58,B,24.0
24,59,O,48.0
24,59,Y,47.73423805484874
24,59,B,34.53113402061856
24,60,O,48.0
24,60,Y,47.69889997441801
24,60,B,36.278777959629025
24,61,O,48.0
24,61,Y,47.82913611730953
24,61,B,29.355057130765974
24,62,O,48.0
24,62,Y,47.891409445890666
24,62,B,28.577397910731243
24,63,O,0.0
24,63,Y,0.0
24,63,B,24.0
24,64,O,48.0
24,64,Y,47.668373879641486
24,64,B,31.20353982300885
24,65,O,48.0
24,65,Y,47.719989136338945
24,65,B,34.73212709620476
24,66,O,48.0
24,66,Y,47.723076923076924
24,66,B,33.05713204691638
24,67,O,48.0
24,67,Y,0.0
24,67,B,0.0
24,68,O,0.0
24,68,Y,48.0
24,68,B,0.0
24,69,O,48.0
24,69,Y,47.84615384615385
24,69,B,30.526369426751593
24,70,O,0.0
24,70,Y,48.0
24,70,B,0.0
24,71,O,0.0
24,71,Y,48.0
24,71,B,0.0
24,72,O,0.0
24,72,Y,0.0
24,72,B,24.0
24,73,O,0.0
24,73,Y,48.0
24,73,B,25.160479183963943
24,74,O,48.0
24,74,Y,47.88344814745857
24,74,B,34.08201202843084
24,75,O,48.0
24,75,Y,47.92229299363057
24,75,B,34.10941906373378
24,76,O,48.0
24,76,Y,47.90210789567703
24,76,B,30.69708372530574
24,77,O,48.0
24,77,Y,0.0
24,77,B,0.0
24,78,O,48.0
24,78,Y,48.0
24,78,B,32.26313385107355
24,79,O,0.0
24,79,Y,48.0
24,79,B,0.0
24,80,O,48.0
24,80,Y,47.74602221555089
24,80,B,32.90958408679928
24,81,O,0.0
24,81,Y,48.0
24,81,B,25.184259373839872
24,82,O,0.0
24,82,Y,48.0
24,82,B,0.0
24,83,O,0.0
24,83,Y,0.0
24,83,B,24.0
24,84,O,48.0
24,84,Y,0.0
24,84,B,0.0
24,85,O,48.0
24,85,Y,47.78934262948207
24,85,B,36.197920997920995
24,86,O,48.0
24,86,Y,47.72095096582466
24,86,B,32.95981507823613
24,87,O,48.0
24,87,Y,47.90108803165183
24,87,B,32.734177215189874
24,88,O,48.0
24,88,Y,47.756038647343
24,88,B,30.897402597402596
24,89,O,0.0
24,89,Y,48.0
24,89,B,0.0
24,90,O,48.0
24,90,Y,47.6677367576244
24,90,B,25.751507840772014
24,91,O,48.0
24,91,Y,47.78768417075935
24,91,B,33.733183013904544
24,92,O,48.0
24,92,Y,47.88494548828578
24,92,B,29.85368340555697
24,93,O,0.0
24,93,Y,0.0
24,93,B,24.0
24,94,O,48.0
24,94,Y,47.9025952140209
24,94,B,30.138987043580684
24,95,O,0.0
24,95,Y,0.0
24,95,B,24.0
24,96,O,48.0
24,96,Y,47.76440460947503
24,96,B,34.317698068584946
24,97,O,0.0
24,97,Y,0.0
24,97,B,24.0
24,98,O,0.0
24,98,Y,48.0
24,98,B,24.109892321626244
24,99,O,0.0
24,99,Y,48.0
24,99,B,24.965950202170674
25,0,O,0.0
25,0,Y,48.0
25,0,B,0.0
25,1,O,48.0
25,1,Y,47.78170522707798
25,1,B,34.41088631984586
25,2,O,48.0
25,2,Y,47.90985830569792
25,2,B,38.561797752808985
25,3,O,48.0
25,3,Y,47.78798185941043
25,3,B,34.06872121856181
25,4,O,48.0
25,4,Y,47.77090821950635
25,4,B,32.3195530726257
25,5,O,48.0
25,5,Y,47.8612214029117
25,5,B,28.93438320209974
25,6,O,48.0
25,6,Y,47.746344057431536
25,6,B,35.720892494929004
25,7,O,48.0
25,7,Y,47.77715289982425
25,7,B,28.276029055690074
25,8,O,48.0
25,8,Y,47.75873761085029
25,8,B,34.15793682526989
25,9,O,0.0
25,9,Y,48.0
25,9,B,0.0
25,10,O,48.0
25,10,Y,47.95062292833467
25,10,B,39.527272727272724
25,11,O,48.0
25,11,Y,47.77805599817892
25,11,B,36.593120393120394
25,12,O,48.0
25,12,Y,47.76883707705431
25,12,B,31.558600198085177
25,13,O,48.0
25,13,Y,47.76683046683047
25,13,B,34.75819104753115
25,14,O,48.0
25,14,Y,47.820363772735796
25,14,B,33.426382047071705
25,15,O,48.0
25,15,Y,47.73276108726753
25,15,B,32.99642998809996
25,16,O,0.0
25,16,Y,48.0
25,16,B,0.0
25,17,O,48.0
25,17,Y,47.76335877862596
25,17,B,31.39355271994627
25,18,O,0.0
25,18,Y,48.0
25,18,B,0.0
25,19,O,48.0
25,19,Y,47.73971452560873
25,19,B,32.020673813169985
25,20,O,48.0
25,20,Y,0.0
25,20,B,0.0
25,21,O,0.0
25,21,Y,48.0
25,21,B,24.776942355889723
25,22,O,0.0
25,22,Y,0.0
25,22,B,24.0
25,23,O,48.0
25,23,Y,47.91059063136456
25,23,B,30.38404222291214
25,24,O,0.0
25,24,Y,0.0
25,24,B,24.0
25,25,O,48.0
25,25,Y,0.0
25,25,B,0.0
25,26,O,0.0
25,26,Y,0.0
25,26,B,24.0
25,27,O,48.0
25,27,Y,47.744615384615386
25,27,B,34.01268331351566
25,28,O,48.0
25,28,Y,47.91305737573917
25,28,B,32.299443601416286
25,29,O,0.0
25,29,Y,0.0
25,29,B,24.0
25,30,O,48.0
25,30,Y,47.8913830557567
25,30,B,29.55862068965517
25,31,O,0.0
25,31,Y,48.0
25,31,B,0.0
25,32,O,0.0
25,32,Y,48.0
25,32,B,0.0
25,33,O,48.0
25,33,Y,47.909408773045136
25,33,B,32.234794908062234
25,34,O,48.0
25,34,Y,0.0
25,34,B,0.0
25,35,O,48.0
25,35,Y,47.73066298342541
25,35,B,34.014311270125226
25,36,O,48.0
25,36,Y,47.824419347965055
25,36,B,36.90355329949239
25,37,O,0.0
25,37,Y,0.0
25,37,B,24.0
25,38,O,48.0
25,38,Y,47.87653874004344
25,38,B,35.318080357142854
25,39,O,48.0
25,39,Y,47.89719945355191
25,39,B,31.488372093023255
25,40,O,0.0
25,40,Y,48.0
25,40,B,0.0
25,41,O,48.0
25,41,Y,47.75936830835118
25,41,B,33.394767441860466
25,42,O,0.0
25,42,Y,0.0
25,42,B,24.0
25,43,O,0.0
25,43,Y,0.0
25,43,B,24.0
25,44,O,0.0
25,44,Y,48.0
25,44,B,0.0
25,45,O,48.0
25,45,Y,47.74696520097113
25,45,B,33.62642548171451
25,46,O,0.0
25,46,Y,48.0
25,46,B,0.0
25,47,O,0.0
25,47,Y,48.0
25,47,B,0.0
25,48,O,0.0
25,48,Y,48.0
25,48,B,24.00480096019204
25,49,O,0.0
25,49,Y,48.0
25,49,B,0.0
25,50,O,48.0
25,50,Y,47.82260646813961
25,50,B,27.85165508786269
25,51,O,48.0
25,51,Y,47.81213632585204
25,51,B,34.69719350073855
25,52,O,48.0
25,52,Y,47.90606319385141
25,52,B,38.42211055276382
25,53,O,0.0
25,53,Y,0.0
25,53,B,24.0
25,54,O,0.0
25,54,Y,48.0
25,54,B,25.12087912087912
25,55,O,48.0
25,55,Y,47.92535997649133
25,55,B,34.11819595645412
25,56,O,48.0
25,56,Y,47.77432712215321
25,56,B,34.3497150997151
25,57,O,48.0
25,57,Y,47.752770673486786
25,57,B,32.897749196141476
25,58,O,0.0
25,58,Y,0.0
25,58,B,24.0
25,59,O,48.0
25,59,Y,47.73757047667863
25,59,B,32.084200995925755
25,60,O,48.0
25,60,Y,47.705292964495754
25,60,B,36.4225768321513
25,61,O,48.0
25,61,Y,47.78106995884774
25,61,B,27.27248627153948
25,62,O,48.0
25,62,Y,47.899507075846714
25,62,B,31.22893954410307
25,63,O,0.0
25,63,Y,0.0
25,63,B,24.0
25,64,O,48.0
25,64,Y,47.66268191268191
25,64,B,35.08719135802469
25,65,O,48.0
25,65,Y,47.71208414872798
25,65,B,35.20503597122302
25,66,O,48.0
25,66,Y,47.48083441981747
25,66,B,34.39826245999085
25,67,O,48.0
25,67,Y,0.0
25,67,B,0.0
25,68,O,0.0
25,68,Y,48.0
25,68,B,0.0
25,69,O,48.0
25,69,Y,47.779555845852386
25,69,B,30.372357723577235
25,70,O,0.0
25,70,Y,48.0
25,70,B,0.0
25,71,O,0.0
25,71,Y,48.0
25,71,B,0.0
25,72,O,0.0
25,72,Y,0.0
25,72,B,24.0
25,73,O,0.0
25,73,Y,48.0
25,73,B,24.819993738912657
25,74,O,48.0
25,74,Y,47.87081671579678
25,74,B,32.73725771715721
25,75,O,48.0
25,75,Y,47.906436629064366
25,75,B,31.542647828362114
25,76,O,48.0
25,76,Y,47.89400684931507
25,76,B,33.90230582524272
25,77,O,48.0
25,77,Y,0.0
25,77,B,0.0
25,78,O,48.0
25,78,Y,48.0
25,78,B,31.005957446808512
25,79,O,0.0
25,79,Y,48.0
25,79,B,0.0
25,80,O,48.0
25,80,Y,47.861439312567136
25,80,B,33.13310242454231
25,81,O,0.0
25,81,Y,48.0
25,81,B,25.11101446123736
25,82,O,0.0
25,82,Y,48.0
25,82,B,0.0
25,83,O,0.0
25,83,Y,0.0
25,83,B,24.0
25,84,O,48.0
25,84,Y,0.0
25,84,B,0.0
25,85,O,48.0
25,85,Y,47.74446245272826
25,85,B,33.762798634812285
25,86,O,48.0
25,86,Y,47.727514635444386
25,86,B,36.44654400795624
25,87,O,48.0
25,87,Y,47.90385487528345
25,87,B,30.50420168067227
25,88,O,48.0
25,88,Y,47.766708385481856
25,88,B,34.548850574712645
25,89,O,0.0
25,89,Y,48.0
